chap_num,term_str,n
27,puch,2
27,q'ab',1
27,q'alaj,1
27,qitzij,3
27,rachaq,2
27,re',1
27,recha',1
27,ri,14
27,rij,1
27,ruk',2
27,samajel,1
27,sqaqi'n,1
27,su,1
27,ta,6
27,taqa,1
27,taqal,1
27,taqikil,1
27,taqol,1
27,tz'um,1
27,tzij,3
27,u,15
27,uk',2
27,uloq,1
27,utz,2
27,wa,2
27,wach,5
27,wak,6
27,waral,2
27,we',1
27,wi,5
27,wub',1
27,wuqub',1
27,wuqub'ix,1
27,xa,7
27,xab'ik,1
27,xab'iq',1
27,xb'e,1
27,xch'akataj,1
27,xcha',2
27,xchinb'ij,1
27,xe'opon,1
27,xeb'ek,1
27,xecha',5
27,xepetik,1
27,xib'alb'a,1
27,xipetik,2
27,xk'aj,1
27,xkach'oj,1
27,xkelesaj,1
27,xkikoj,1
27,xkirech',1
27,xkita'o,1
27,xkitz'onoj,1
27,xkitzukuj,1
27,xkiwub'aj,1
27,xkiya'o,1
27,xma,1
27,xpeq,5
27,xqaj,1
27,xraj,1
27,xrech',1
27,xub'i'naj,1
27,xub'ij,1
27,xub'iq'o,1
27,xuchax,2
27,xuchaxik,1
27,xul,2
27,xutij,2
27,xuxawaj,3
27,xuxik,2
27,xyik',1
28,ab'aj,1
28,achinaq,1
28,aj,1
28,ajal,6
28,ajam,2
28,ajaw,7
28,ajawab',4
28,aji,12
28,aki,1
28,ala',1
28,ana,1
28,apa,3
28,apanoq,1
28,aq'ab',3
28,aq'ab'a',1
28,aq'ab'il,1
28,are,2
28,are',20
28,at,1
28,b'a,19
28,b'anoj,1
28,b'aq,3
28,b'ate,1
28,b'e,8
28,b'elej,1
28,b'i,7
28,b'i',12
28,b'i'j,1
28,b'i'xik,2
28,b'ix,1
28,ch'aka,1
28,ch'akatajik,1
28,ch'akb'al,1
28,ch'ako'n,4
28,ch'ami'ya,6
28,ch'ek,1
28,ch'eken,1
28,cha,5
28,cha',8
28,cha'j,3
28,cha'joq,1
28,chaim,2
28,chaj,5
28,chajal,5
28,chajalib',1
28,chaje,1
28,chajem,1
28,chajin,1
28,chakala,1
28,chakom,1
28,chanim,1
28,chaq'ab',1
28,chaqi'j,1
28,chati',1
28,chatz'akonisaj,1
28,chatz'ub'aj,1
28,chay,1
28,che',5
28,chi,35
28,chi',5
28,chib'i'n,1
28,chich'akatajik,1
28,chichaqijik,2
28,chijoloman,1
28,chik,31
28,chike,5
28,chikech,1
28,chikib'il,1
28,chikich'ab'ej,1
28,chikik'am,1
28,chikipixab'aj,1
28,chikiraquj,2
28,chikiwach,1
28,chikoj,1
28,chikop,3
28,chila',2
28,chipe,1
28,chiq'ijila',1
28,chiqach'ako,1
28,chiqakoj,2
28,chiqe,1
28,chiqech,1
28,chire,11
28,chirech,2
28,chiri',5
28,chirij,2
28,chitzininik,1
28,chiwaraj,1
28,chiwi',1
28,chiwila',1
28,chiya',1
28,chiyok'owik,1
28,chojim,1
28,choq'ik,2
28,chu,3
28,chuch,1
28,chul,2
28,chupan,2
28,chuq'ab',2
28,chuwa,2
28,chuwach,1
28,chuwi',3
28,chuxe',1
28,chuxo'l,1
28,e,6
28,eleq'axik,3
28,eleq'ay,1
28,eray,1
28,i,2
28,iwe,2
28,iwech,1
28,iwonojel,1
28,iwuk',1
28,ix,6
28,ja,6
28,ja',1
28,jal,1
28,jalan,2
28,je,2
28,je',4
28,jereb'aq,2
28,jo',1
28,jolom,4
28,ju,6
28,juch'il,1
28,jujun,4
28,jujunal,1
28,julaj,1
28,jun,21
28,junajpu,9
28,junam,2
28,junoq,1
28,juyub',1
28,k'a,2
28,k'ajolab',21
28,k'ama',1
28,k'amol,2
28,k'aslik,1
28,k'ate,11
28,k'exwach,1
28,k'i,1
28,k'is,1
28,k'o,4
28,k'oje'ik,1
28,k'u,26
28,k'u'x,7
28,k'ut,43
28,k'ute,1
28,kab',2
28,kab'e,2
28,kab'lajuj,1
28,kab'olowik,1
28,kacha',3
28,kaib',1
28,kaj,1
28,kajib',2
28,kajkaj,1
28,kajlajuj,1
28,kak'ux,2
28,kakanajik,1
28,kakib'ano,1
28,kakina',1
28,kakina'o,1
28,kakirixik,1
28,kame,16
28,kamik,2
28,kanoq,1
28,kaq'atat,1
28,kaqa,2
28,kaqacha'j,1
28,kaqaj,2
28,kaqakojo,1
28,kaqix,1
28,kasik'ow,1
28,kasik'owik,1
28,katilowik,1
28,katukuwik,1
28,kawilo,1
28,kawutalik,1
28,ke,1
28,ke'ati'o,1
28,ke'uxik,1
28,keb'e,1
28,kecha'jik,1
28,keje',7
28,keki'kot,1
28,kepetoq,1
28,ki,44
28,kib',5
28,kib'il,1
28,kik',13
28,kik'el,1
28,kik'ut,1
28,kiwaj,1
28,kixb'ek,1
28,kixcha',2
28,kixku',1
28,kixojo',1
28,kixpetoq,1
28,kiya',1
28,kochoch,1
28,kojb'ek,1
28,kojcha',1
28,kojcha'j,1
28,kojcha'jik,1
28,konojel,7
28,kotz'i'j,17
28,kotz'i'jal,1
28,ku'b'ul,1
28,ku'b'ulel,2
28,ku'b'ulik,1
28,ku'lel,13
28,kuchuma,3
28,kuk',2
28,kuk'am,1
28,kumal,6
28,kumuk,1
28,la',29
28,lajuj,1
28,laq'i,1
28,lib'aj,1
28,lo,2
28,ma,20
28,maja,6
28,mawi,9
28,mi,20
28,mieroq,1
28,mixoq'ik,1
28,miya',1
28,molay,1
28,molob'a',1
28,much'ij,1
28,much'it,2
28,na,8
28,nab'e,7
28,naqi,30
28,nay,2
28,nik'ajal,2
28,nima'q,1
28,o,1
28,oj,2
28,ojik'ama',1
28,pa,22
28,pat,3
28,patan,3
28,pixab'ay,1
28,poy,2
28,pu,5
28,puch,6
28,puj,4
28,pujuyu,3
28,purpuweq,1
28,q'ala,13
28,q'ana,4
28,q'aq'a,1
28,q'atowa,2
28,q'eqa,2
28,q'equ'ma,2
28,q'us,1
28,qa,17
28,qab'e,1
28,qaj,1
28,qati't,2
28,qe,2
28,qeta'm,1
28,qi,1
28,qitzij,4
28,qochoch,1
28,rax,1
28,raxa,1
28,re,5
28,re',3
28,retal,3
28,ri,48
28,ri',10
28,rismal,1
28,rixk'aq,2
28,ro',1
28,ronojel,6
28,rox,2
28,roxlajuj,1
28,ruk',2
28,rumal,11
28,rutz,1
28,samajel,4
28,sanik,7
28,saqarik,1
28,saqb'uk,1
28,saqi,3
28,saqirik,1
28,sel,3
28,sik',5
28,siwan,1
28,su,1
28,suk',1
28,ta,75
28,ta'o,1
28,taj,7
28,tak'al,1
28,taq,2
28,taqa',1
28,taqal,1
28,taqchi'nel,1
28,taqonel,1
28,tem,3
28,ti'ik,1
28,tijob'al,2
28,tik'ab',4
28,tik'ela'on,1
28,tik'itoj,1
28,tiko'n,5
28,tio'jil,1
28,tojb'al,1
28,toq',1
28,toq'ob',1
28,tux,1
28,tz'ikin,2
28,tzatz,1
28,tzij,2
28,u,41
28,ub'ik,2
28,ula,1
28,ulew,3
28,uloq,5
28,utz,16
28,wa',4
28,wa'e,3
28,wach,10
28,wajxaq,1
28,wakamik,1
28,waqaq,1
28,waranel,2
28,we,2
28,wi,24
28,wi',1
28,winaq,1
28,wub',2
28,wuq,1
28,wuqub',7
28,xa,29
28,xa'n,4
28,xaaji,1
28,xajawax,3
28,xalkat,1
28,xaloq',1
28,xawech,1
28,xb'alanke,6
28,xb'e,5
28,xch'awik,2
28,xcha',33
28,xchib'e,1
28,xchiqakanaj,1
28,xchiqatik,2
28,xe',1
28,xe'alanik,1
28,xe'el,1
28,xe'ik'ow,4
28,xe'ok,4
28,xe'opon,2
28,xe'oponik,2
28,xe'uchax,4
28,xe'uchaxik,1
28,xeb'e,2
28,xeb'ek,3
28,xech'akataj,3
28,xech'akatajik,3
28,xecha',36
28,xek'ajolanik,1
28,xekam,1
28,xekamik,2
28,xel,1
28,xepe,1
28,xepixab'an,2
28,xeq'ala'inik,1
28,xeq'ataq'ox,1
28,xeqach'ako,3
28,xeqaj,2
28,xerajoq,1
28,xere,4
28,xesaqkaje',1
28,xesilab',1
28,xetaqon,1
28,xeti',1
28,xeti'owik,1
28,xetz'onox,1
28,xib'alb'a,26
28,xik',4
28,xik'iri,3
28,xiti'owik,12
28,xitiowik,1
28,xixpe,1
28,xiya',1
28,xjix,1
28,xk'is,1
28,xk'isk'ut,1
28,xkaj,1
28,xkam,1
28,xkanaj,1
28,xkelej,2
28,xketa'm,1
28,xkib'i'j,3
28,xkib'ij,1
28,xkichap,1
28,xkicho'y,1
28,xkik'am,1
28,xkik'ut,1
28,xkikojo,1
28,xkil,1
28,xkilo,1
28,xkina',1
28,xkipixab'aj,1
28,xkisach,2
28,xkisik'ij,1
28,xkitaq,4
28,xkitik,1
28,xkitzij,2
28,xkiya',1
28,xkiyikow,1
28,xkuyu,1
28,xojb'e,1
28,xojpe,1
28,xok,2
28,xokik,1
28,xoponik,2
28,xpe,1
28,xpurpuweq,2
28,xqab'ano,1
28,xqaj,3
28,xqana'o,1
28,xsaqirik,1
28,xti',8
28,xti'ik,2
28,xtikow,1
28,xtzaq,1
28,xuchax,1
28,xuchaxik,1
28,xukut,1
28,xul,1
28,xumich',1
28,xuti',3
28,xuti'o,1
28,xutik,2
28,ya',3
28,ya'oq,2
29,ajilan,1
29,are',1
29,b'anoj,1
29,chajal,1
29,chi,4
29,chik,2
29,chiri',1
29,chupan,1
29,e,2
29,ja,2
29,ju,1
29,junajpu,1
29,k'ajolab',2
29,k'aslik,1
29,k'u,3
29,k'ut,1
29,ke,1
29,keje',1
29,ki,2
29,kumal,1
29,kutzinaq,1
29,la',1
29,ma'inaq,1
29,mawi,4
29,mi,1
29,naqi,1
29,pa,2
29,rajawal,1
29,ri,1
29,rochoch,1
29,rumal,1
29,saqb'oqom,1
29,stzaj,1
29,su,1
29,ta,4
29,taqol,1
29,tew,5
29,tzatz,1
29,ula,1
29,utz,1
29,wach,1
29,wi,3
29,xa,2
29,xb'alanke,1
29,xcha',1
29,xe'ok,1
29,xeb'e,1
29,xekam,1
29,xekamik,2
29,xekel,1
29,xib'alb'a,2
29,xkaj,1
29,xkimayijaj,1
29,xsach,1
29,xsaqirik,2
30,apa,1
30,are',1
30,b'alam,3
30,b'alami,2
30,b'aq,2
30,b'aqil,1
30,chi,3
30,chikiwach,1
30,chikop,1
30,chire,1
30,chiri',1
30,chuwi',1
30,chuxik,1
30,e,1
30,iwech,1
30,ja,2
30,k'ate,4
30,k'o,1
30,k'u,4
30,k'u'x,2
30,k'ut,3
30,kak'uxixik,1
30,kepaq'aq'ik,1
30,ki,4
30,ki',1
30,kib',1
30,kojiti'o,1
30,konojel,2
30,ma,1
30,mawi,1
30,mi,3
30,naqi,1
30,pa,3
30,ri,4
30,rochoch,1
30,tzatz,1
30,uloq,1
30,utz,1
30,wach,1
30,waranel,1
30,wi,3
30,winaqil,1
30,xa,1
30,xe'el,1
30,xe'ok,1
30,xe'uchaxik,1
30,xe'utzinik,1
30,xecha',2
30,xekamik,1
30,xepe,1
30,xere,1
30,xib'alb'a,1
30,xkipuk'ij,1
30,xkiya',1
30,xutij,1
31,are',1
31,b'olol,1
31,chi,2
31,chik,1
31,chupam,1
31,chupan,1
31,ja,1
31,ju,1
31,jun,1
31,k'ate,1
31,k'u'x,1
31,kajawaxik,1
31,kasach,1
31,ke'ik'ow,1
31,keje',1
31,kekamik,1
31,ki,2
31,mawi,2
31,pam,1
31,q'aq',3
31,ri',1
31,rumal,2
31,suk',1
31,ta,3
31,tukel,1
31,tzimaj,1
31,u,2
31,utz,1
31,wach,1
31,wi,4
31,xa,5
31,xe'ok,1
31,xek'atik,1
31,xere,1
31,xib'alb'a,1
31,xsaqirik,1
32,ab'aj,1
32,aj,1
32,akarok,1
32,ama',1
32,aq,1
32,aq'ab',2
32,are,1
32,are',4
32,awib',1
32,awuk',1
32,b'a,2
32,b'aq',1
32,b'i,3
32,ch'uq,1
32,ch'uti,2
32,cha,1
32,chakal,1
32,chaq'ab',2
32,chayekuj,1
32,chi,10
32,chik,7
32,chik'am,1
32,chikaqtarin,1
32,chike,1
32,chikiwach,1
32,chikop,6
32,chila',1
32,chiq'equ'mar,1
32,chiqaj,1
32,chiqosos,1
32,chiraj,1
32,chire,1
32,chiri',5
32,chisilab'ik,1
32,chisilob'ik,1
32,chopon,2
32,chub'aqitila',1
32,chuchax,1
32,chuchi',1
32,chupam,1
32,chupan,3
32,chutza'm,1
32,chutzinik,1
32,chuwi',2
32,e,2
32,ichal,1
32,in,2
32,iwecha',2
32,ja,5
32,jalajoj,1
32,jalwachib'al,1
32,janik',1
32,janik'an,1
32,je,1
32,je',1
32,jeb'el,1
32,jolom,6
32,jom,2
32,ju,1
32,jucha'lik,1
32,jujunal,1
32,jun,9
32,junajpu,7
32,jupacha',2
32,juraqan,1
32,k'a,4
32,k'ama',5
32,k'amol,1
32,k'ate,8
32,k'i,1
32,k'o,5
32,k'ojik,1
32,k'ola,1
32,k'u,9
32,k'u'x,1
32,k'ut,17
32,k'utb'al,1
32,kab',1
32,kacha',1
32,kaj,4
32,kakitz'onoj,1
32,kama,3
32,kame,2
32,kamisab'al,1
32,kanajoq,1
32,kanoq,1
32,kapetik,1
32,kaq,1
32,karaj,2
32,katcha'jik,1
32,katelik,1
32,katk'oje',2
32,kawilo,1
32,kaxaqi',1
32,kaxaqin,1
32,keb'ujujik,1
32,kecha',4
32,keje',2
32,keki'kot,1
32,kesilob'ik,1
32,ki,6
32,kib',2
32,kib'anowik,1
32,kik',1
32,kilitz,2
32,kinb'anowik,1
32,kixnutaq,1
32,ko,1
32,konojel,2
32,kub'alka'tij,1
32,la',2
32,lib'aj,1
32,lo,1
32,loq,2
32,ma,4
32,maja,3
32,mama',2
32,mawi,1
32,mi,4
32,mul,1
32,muqum,1
32,na,4
32,na'oj,2
32,naqi,2
32,nima,2
32,nima'q,1
32,nimal,1
32,on,1
32,pa,5
32,pixk,1
32,pu,1
32,puch,1
32,q'oq',1
32,q'umar,1
32,qi,2
32,qitzij,1
32,qupul,1
32,raq'ab'al,1
32,rax,1
32,rech,2
32,ri,16
32,ri',3
32,rib',1
32,ril,1
32,ronojel,2
32,rumal,6
32,saqirik,3
32,sis,2
32,sotz',6
32,sotz'i,1
32,sotz'in,1
32,sqaqi'n,1
32,su,1
32,ta,15
32,taq,1
32,tukel,1
32,tz'alik,1
32,tza'm,2
32,tzatz,1
32,tzij,2
32,u,24
32,ulew,1
32,uloq,3
32,umul,3
32,utz,5
32,utzinik,1
32,wach,2
32,wakamik,1
32,we',1
32,wi,17
32,wi',1
32,wila',1
32,winaq,1
32,wub',3
32,wuch',2
32,wuqub',1
32,xa,15
32,xab'ano,1
32,xamb'e,1
32,xaqi,2
32,xaqin,1
32,xaqinik,1
32,xare,5
32,xb'alanke,6
32,xb'e,6
32,xb'ek,1
32,xch'awik,1
32,xcha',8
32,xe',1
32,xe'ul,1
32,xeb'ek,1
32,xecha',1
32,xek'oje',1
32,xekoj,1
32,xepixab'an,1
32,xeti'ik,1
32,xewar,1
32,xib'alb'a,1
32,xk'otox,1
32,xkib'an,1
32,xkib'ano,1
32,xkiya',1
32,xok,1
32,xpe,2
32,xpixab'axik,1
32,xqaya',1
32,xqupix,1
32,xsaqirik,2
32,xtane',1
32,xuchax,3
32,xuk'ixb'ij,1
32,xulk'o,1
32,xulu,1
32,xupixab'aj,1
32,xutaq,1
32,xutikib'a',1
32,xutz'onoj,1
32,xuxik,2
32,xwachinik,1
32,yan,1
33,apa,1
33,are',4
33,b'ate,1
33,b'e,1
33,ch'akatajik,1
33,cha'j,1
33,cha'jik,1
33,chak'aqa',1
33,chi,10
33,chib'e,1
33,chik,2
33,chik'oxk'otik,1
33,chike,1
33,chikiqaq'axow,1
33,chikiwach,1
33,chipuk'ab'in,1
33,chirij,1
33,chisik'in,1
33,chitanenik,1
33,chiyekow,1
33,chuwach,1
33,chuwi',3
33,i,1
33,ichal,1
33,jolom,5
33,jom,4
33,ju,1
33,jun,1
33,junajpu,5
33,k'ama',1
33,k'amol,1
33,k'ate,3
33,k'axk'ol,1
33,k'o,1
33,k'olan,1
33,k'olem,1
33,k'u,11
33,k'ut,12
33,ka,1
33,kab',1
33,ke'uchaxik,1
33,keb'e,1
33,kechaninik,1
33,keje',1
33,kejuminik,1
33,keki'kot,1
33,ki,4
33,kik',7
33,kikub'a',1
33,kixpetoq,1
33,kiya'n,1
33,konojel,1
33,kumal,1
33,ma,1
33,mawi,1
33,mi,5
33,na,1
33,nab',1
33,naqi,2
33,nima,1
33,oq'otal,1
33,pa,5
33,pix,2
33,q'oq',4
33,qe,1
33,qib',1
33,qitzij,1
33,rajawal,2
33,re,1
33,ri,15
33,ri',2
33,ronojel,1
33,rumal,2
33,sakilal,1
33,saqiram,1
33,su,1
33,ta,7
33,taqal,2
33,tzuku,1
33,u,5
33,umul,2
33,wa'e,1
33,wi,5
33,xa,3
33,xb'alanke,4
33,xb'an,1
33,xb'e,2
33,xb'ek,1
33,xcha',1
33,xe'uchaxik,1
33,xe'ul,1
33,xeb'e,1
33,xecha',2
33,xek'is,1
33,xek'oje',1
33,xekam,1
33,xel,1
33,xelik,1
33,xere,1
33,xesik'in,1
33,xetzaqow,1
33,xib'alb'a,7
33,xib'ano,1
33,xik'ow,1
33,xiya'o,1
33,xk'aqataj,1
33,xkik'amixtaj,2
33,xkitikib'a',1
33,xqach'ako,1
33,xqaj,2
33,xqariqo,1
33,xqilo,1
33,xtikixtaj,1
33,xuk'ul,1
33,yan,1
34,a',3
34,ab'aj,3
34,achb'ilay,1
34,ajaw,1
34,ajawab',1
34,anim,1
34,are',10
34,ata'n,1
34,b'a,5
34,b'aqil,5
34,b'i',1
34,ch'ij,1
34,ch'uti,1
34,cha'om,1
34,che',1
34,chi,11
34,chib'e,2
34,chijok',1
34,chik,3
34,chik'utunisaj,1
34,chike,1
34,chike'ik,1
34,chike'x,1
34,chikiwach,1
34,chikop,2
34,chiqajujunal,1
34,chiqatix,2
34,chiqaxekeb'a',1
34,chiqe,1
34,chirech,1
34,chiri',2
34,chirikaj,1
34,chiwe,4
34,chiwil,1
34,chiwila',1
34,choj,2
34,chojib'al,1
34,chojim,2
34,chok,1
34,chuchi',1
34,chuwach,1
34,chuwi',1
34,chuxe',1
34,e,5
34,eta'manel,1
34,etz'anem,1
34,i,1
34,ichal,2
34,ilol,1
34,ix,5
34,ja',1
34,jal,1
34,ju,1
34,jujunal,1
34,jun,2
34,junajpu,1
34,jupujuj,1
34,juyub',2
34,k'a,1
34,k'ajim,1
34,k'ajolab',4
34,k'ate,4
34,k'axk'ol,1
34,k'o,1
34,k'u,7
34,k'u'x,1
34,k'ut,16
34,kab',2
34,kab'an,1
34,kacha',1
34,kaib',1
34,kaj,1
34,kakinuk',1
34,kame,3
34,kamik,6
34,kamisab'al,1
34,ke,1
34,kecha',3
34,keje',3
34,kekamik,1
34,keki'kot,1
34,kepetoq,1
34,ki,22
34,ki',1
34,kib',2
34,kila',1
34,kixcha',2
34,kixqachojij,1
34,kixuchax,1
34,kixul,1
34,kojb'e,1
34,kojimich',1
34,kojk'atoq,1
34,kojkamik,1
34,kojtz'onoxik,1
34,kuk',1
34,kumal,4
34,la',2
34,lo,1
34,ma,8
34,mawi,5
34,mi,6
34,mul,2
34,na,1
34,na'oj,2
34,nab'al,2
34,naj,1
34,naqi,1
34,nik'wachinel,1
34,nima,2
34,nima'q,1
34,pa,4
34,paqam,3
34,pixab',1
34,pu,2
34,q'ab',1
34,q'axiq'aj,1
34,qa,6
34,qach'opij,1
34,qe,1
34,qeta'm,1
34,qi,1
34,qitzij,2
34,ra'il,1
34,rajawal,1
34,raqan,2
34,retal,1
34,ri,6
34,ri',5
34,ronojel,4
34,rox,1
34,rumal,5
34,rutzil,1
34,samajel,2
34,siwan,1
34,su,1
34,ta,15
34,taj,1
34,taq,1
34,taqal,2
34,taqik,1
34,ti'onel,1
34,tijob'al,2
34,tixoq,1
34,tz'onob'exoq,1
34,tzij,1
34,u,2
34,utz,7
34,wa',4
34,wa'e,2
34,wach,2
34,we,6
34,wi,9
34,wuqub',1
34,xa,8
34,xaq,1
34,xare,1
34,xax,1
34,xb'alanke,2
34,xb'an,1
34,xb'e,2
34,xchikucha'j,1
34,xchiqab'ij,2
34,xe'opon,1
34,xe'uchaxik,1
34,xe'uxik,1
34,xeb'e,1
34,xeb'ek,2
34,xech'akatajik,1
34,xecha',4
34,xecha'x,1
34,xek'utun,1
34,xekam,1
34,xekamik,1
34,xekuchu,1
34,xepixab'aj,1
34,xepixab'ik,1
34,xeq'ijin,1
34,xeqach'ako,1
34,xeqaj,1
34,xeraj,1
34,xere,2
34,xib'alb'a,7
34,xjok',1
34,xjunajpu,1
34,xkanaj,1
34,xketa'maj,1
34,xkib'an,1
34,xkib'ano,1
34,xkik'ulawachij,1
34,xkikojo,1
34,xkirip,1
34,xkitaq,1
34,xkiya',1
34,xojch'akatajik,1
34,xojkamik,1
34,xqab'ij,1
34,xqasach,1
34,xtz'onox,1
34,xul,1
34,xulq'ab',1
34,xulu,3
34,xuxik,1
34,yuyub',1
35,atz'iyaq,3
35,b'ix,1
35,ch'akb'al,1
35,ch'itik,1
35,chi,8
35,chik,6
35,chik'atik,1
35,chika'yik,1
35,chikam,1
35,chike,1
35,chikib'ano,1
35,chikikamisaj,1
35,chikipus,1
35,chipune',1
35,chiwinaqir,1
35,e,2
35,ib'oy,1
35,ja,1
35,jala,1
35,jun,1
35,k'ate,1
35,k'iya,1
35,k'ut,6
35,kaib',2
35,kaminaqil,1
35,kar,1
35,kech,1
35,keje',2
35,kek'utunoq,1
35,ki,3
35,kib',2
35,kij,1
35,kika'y,1
35,kumal,2
35,kux,1
35,lib'aj,1
35,mayijab'al,1
35,meb'a',1
35,na,1
35,nab'e,1
35,pu,1
35,pujuy,1
35,q'u',1
35,qi,1
35,qitzij,1
35,ri,1
35,ri',1
35,ro',1
35,ronojel,1
35,rumal,2
35,ta,3
35,taq,1
35,tzatz,1
35,u,1
35,wach,2
35,winaq,2
35,xa,6
35,xajoj,2
35,xchuweqa,1
35,xe'il,1
35,xe'ilik,1
35,xe'najik,1
35,xek'utun,1
35,xetzukux,1
35,xewachinik,1
35,xib'alb'a,5
35,xil,1
35,xkib'an,2
35,xkib'ano,1
35,xkiporoj,1
35,xkixaj,1
35,xkixajo,1
35,xtz'ul,1
35,ya',2
36,ajaw,1
36,ajawab',5
36,ajawal,1
36,apanoq,1
36,ata'n,1
36,b'a,1
36,b'ana',1
36,b'aq',1
36,b'enam,1
36,chi,7
36,chik,1
36,chike,4
36,chikiwach,1
36,chimachka'y,1
36,chiqab'ij,1
36,chiqaj,1
36,chire,1
36,chul,1
36,chuwi',2
36,e,1
36,itzel,1
36,ix,1
36,ja,1
36,jeb'elik,1
36,jun,1
36,junajpu,1
36,k'am,1
36,k'amol,1
36,k'ate,1
36,k'ax,1
36,k'iya,1
36,k'o,1
36,k'u,2
36,k'ut,6
36,kaib',1
36,kakib'ano,1
36,kakik'astaj,1
36,kame,2
36,kaq,1
36,kaqaj,1
36,ke,1
36,kecha',1
36,keje',2
36,kepetoq,1
36,keqaka'yij,1
36,keqamayijaj,1
36,ki,9
36,kixcha',1
36,kojk'ixb'ik,1
36,kojok,1
36,kojxob'ik,1
36,kuk',2
36,kurayij,1
36,kus,2
36,la,1
36,la',1
36,ma,5
36,mawi,3
36,meb'a',3
36,mul,1
36,na,1
36,naqi,2
36,nay,1
36,nima'q,1
36,oj,1
36,on,1
36,pu,2
36,puch,2
36,qa,3
36,qach,1
36,qaka'y,1
36,qi,1
36,qitzij,3
36,quk',1
36,ra',1
36,ra'il,1
36,ri,7
36,ril,1
36,ronojel,1
36,roponik,1
36,ruk',1
36,rumal,2
36,samajel,4
36,ta,7
36,taj,1
36,taqol,1
36,tzij,1
36,tzijel,1
36,tzijoxik,1
36,u,2
36,wach,4
36,wi,3
36,wuqub',1
36,xa,5
36,xajoj,2
36,xajol,2
36,xajowik,1
36,xb'alanke,1
36,xb'ochi',1
36,xch'aw,1
36,xcha',2
36,xchiqab'an,1
36,xe'opon,1
36,xeb'e,1
36,xeb'ek,1
36,xech'ijik,1
36,xecha',1
36,xelejeb'ex,1
36,xikin,1
36,xkaj,1
36,xkita'o,2
36,xoponik,1
36,xuchax,1
37,ajaw,7
37,ajawab',7
37,apa,1
37,aponoq,1
37,aq'anoq,1
37,are',5
37,at,2
37,atz'iyaq,1
37,b'a,7
37,b'ix,1
37,ch'uti'koq,1
37,chi,16
37,chib'an,1
37,chib'ana',1
37,chik,3
37,chik'astaj,1
37,chikamik,1
37,chikamisaj,1
37,chike,2
37,chiki'kot,2
37,chikiluk,1
37,chikipach,1
37,chikiwach,1
37,chikixulela,1
37,chimayo,1
37,chiporoj,2
37,chipusu',3
37,chiqaya',1
37,chiqaya'o,1
37,chiqil,1
37,chire,1
37,chiwaj,1
37,chixaj,1
37,chuch,2
37,chusaqb'isala',1
37,chuwach,1
37,e,2
37,i,1
37,ib'oy,1
37,iwajil,2
37,iweta'm,1
37,iwib',3
37,iwumal,1
37,ix,1
37,ja,1
37,je',1
37,jolom,1
37,ju,1
37,jujunal,1
37,jun,8
37,juyub'al,1
37,k'a,1
37,k'ate,2
37,k'u,14
37,k'u'x,6
37,k'ut,17
37,ka'y,2
37,ka'yel,1
37,kaki'kot,1
37,kakina'o,1
37,kamaq',1
37,kame,5
37,kaqaj,2
37,kaqaxib'ij,1
37,kawa'lijoq,1
37,kaxajowilab'ik,1
37,keb'anowik,1
37,keje',2
37,keki'kot,1
37,keki'kotik,2
37,kemoch'och'ik,1
37,keq'ab'ar,1
37,kexajowik,2
37,ki,8
37,kib',5
37,kixb'e,1
37,kixpe,1
37,kixpusu',1
37,kixxajowoq,1
37,kojka'y,1
37,konojel,2
37,kuk',1
37,kumal,1
37,kurayij,1
37,kux,1
37,la',4
37,lib'aj,3
37,ma,4
37,mawi,3
37,meb'a',2
37,mixib'ij,1
37,mixxob'ik,1
37,na,4
37,nab'e,1
37,naj,1
37,naqi,2
37,nay,1
37,nim,3
37,nu,1
37,oj,1
37,pa,1
37,puch,4
37,pujuy,1
37,pulinaq,1
37,q'ab',1
37,qa,5
37,qajaw,2
37,qeta'on,1
37,qib',1
37,qitzij,4
37,rajawal,1
37,raqan,1
37,ri,12
37,ri',2
37,rochoch,2
37,ronojel,4
37,rumal,3
37,sachik,1
37,su,1
37,ta,15
37,taj,2
37,taqoq,1
37,tz'alik,1
37,tz'i',3
37,u,14
37,uloq,1
37,uma,1
37,utz,3
37,wach,9
37,wachib'al,1
37,we',1
37,wi,5
37,winaq,4
37,wochoch,2
37,wuqub',2
37,xa,5
37,xajoj,2
37,xb'alanke,2
37,xch'eqe',1
37,xcha',3
37,xe'opon,1
37,xe'oponik,2
37,xe'uchax,4
37,xe'uchaxik,3
37,xecha',6
37,xek'atik,1
37,xekamik,1
37,xel,1
37,xepulik,1
37,xere,1
37,xib'alb'a,2
37,xjunajpu,1
37,xk'astaj,6
37,xk'ole',1
37,xk'otix,1
37,xkib'ij,1
37,xkichap,1
37,xkik'olob'a',1
37,xkikemelaj,1
37,xkimayijaj,3
37,xkipoq'oj,1
37,xkiporoj,1
37,xkipus,2
37,xkipusu,1
37,xkitikib'a',1
37,xkixaj,3
37,xkixajo,1
37,xkutzinisaj,1
37,xperepoxik,1
37,xpus,1
37,xqeta'maj,1
37,xtz'onox,2
37,xul,1
38,ajaw,3
38,ajawab',3
38,ajilan,1
38,are',3
38,b'a,1
38,b'ek,1
38,b'i',2
38,chi,6
38,chib'ana',1
38,chik,1
38,chik'astaj,1
38,chike,2
38,chikiwach,2
38,chiqe,1
38,chire,1
38,chiri',1
38,chub'ik,1
38,e,4
38,elajoq,1
38,i,2
