parte,capit,term_str,n
4,9,chitz'ib'aj,1
4,9,chiwil,1
4,9,chiwoyob'ej,1
4,9,chiya',3
4,9,chiyulinik,1
4,9,chopon,1
4,9,chuchi',2
4,9,chuk'ux,1
4,9,chuwach,4
4,9,chuwi,1
4,9,chuwijuyub,1
4,9,chuxoq-,1
4,9,e,15
4,9,ik'i,2
4,9,ik'oje'ik,1
4,9,itzij,1
4,9,iwuk',1
4,9,iwuk'a'm,1
4,9,ix,1
4,9,ja,2
4,9,ja'?,1
4,9,jakawitz,3
4,9,jeb'elik,1
4,9,joxol,1
4,9,jumaj,5
4,9,jun,1
4,9,jusu,2
4,9,juyub',3
4,9,k'ate,7
4,9,k'axtok'?,1
4,9,k'eje,3
4,9,k'i?,1
4,9,k'o,3
4,9,k'ot,3
4,9,k'u,25
4,9,k'ul,13
4,9,k'ulal,1
4,9,k'ut,19
4,9,k'ut:,1
4,9,k'ya,1
4,9,ka'ib',8
4,9,kamisanel,2
4,9,kasolowik,1
4,9,katz'onon,1
4,9,ke,1
4,9,ke!,1
4,9,ke-,2
4,9,kech,2
4,9,kech'ajonik,2
4,9,kekikot,1
4,9,keqakamisaj!,1
4,9,keqokib'ej,1
4,9,kequch'aj?,1
4,9,ki'ib'al,1
4,9,kib',3
4,9,kib'i',3
4,9,kich'ajon,1
4,9,kich'akatajik,2
4,9,kij,2
4,9,kik'ajol,1
4,9,kik'atem,1
4,9,kik'oje'ik,1
4,9,kik'yal,1
4,9,kikab'ichal,1
4,9,kikamisaxik,1
4,9,kikarilo,1
4,9,kimakunik,1
4,9,kimi'al,1
4,9,kina'oj,2
4,9,kina'ojinik,1
4,9,kinawal,1
4,9,kirayib'al,1
4,9,kitaqikil,1
4,9,kitiyob'al,1
4,9,kitz'ib',1
4,9,kitz'onoxik,1
4,9,kitze',5
4,9,kitze':,1
4,9,kitzij,1
4,9,kiwach,6
4,9,kiwach!,1
4,9,kiwachib'al,1
4,9,kiwaj?,1
4,9,kixch'aw,1
4,9,kixcha',2
4,9,kixoponik,1
4,9,kixpe,1
4,9,kixul,1
4,9,kiyajik,1
4,9,konojel,3
4,9,koxichal,2
4,9,kuk',2
4,9,kuk'!,1
4,9,kumal,3
4,9,la!,2
4,9,ma,6
4,9,maja,1
4,9,majukutaj,5
4,9,majukutaj:,2
4,9,mana,1
4,9,mawi,2
4,9,na,1
4,9,nab'e,1
4,9,nab'e'ok,1
4,9,naki,1
4,9,nawal,1
4,9,nay,1
4,9,nim,1
4,9,oj,1
4,9,on,1
4,9,ox,1
4,9,oxib',1
4,9,pa,5
4,9,pokob'!,1
4,9,pu,1
4,9,puch,5
4,9,q'apojib',13
4,9,qa,1
4,9,qatzij,1
4,9,qe,1
4,9,qech,1
4,9,qib',1
4,9,qitzij,3
4,9,qitzij?,1
4,9,rech,2
4,9,retal,7
4,9,ri,47
4,9,ri',2
4,9,rib',1
4,9,rij,3
4,9,ronojel,4
4,9,rox,2
4,9,rumal,7
4,9,sita'l,4
4,9,sqaqi'n,2
4,9,ta,38
4,9,take,1
4,9,taq,1
4,9,taqchib'al,1
4,9,taqon,1
4,9,tojil,10
4,9,tojil?,1
4,9,tz'ib',1
4,9,tz'ib'am,1
4,9,tz'ib'an,2
4,9,tzatz,1
4,9,tzib'am,1
4,9,tzib'an,1
4,9,ub'i',2
4,9,ub'ik,3
4,9,uchi',1
4,9,uk'yal,1
4,9,ukab',1
4,9,uloq,2
4,9,uloq?,2
4,9,upam,4
4,9,uq'a,1
4,9,uq'u'xik,1
4,9,utyo'jil,1
4,9,utz,1
4,9,utz'ib',1
4,9,utz'ib';,1
4,9,utz'ib'al,3
4,9,uwach,3
4,9,uwachib'al,3
4,9,uwi,1
4,9,wa'e,1
4,9,wachinik,1
4,9,waral,1
4,9,we,1
4,9,wi,7
4,9,wi?,2
4,9,winaq,2
4,9,wonon,4
4,9,xa,7
4,9,xawi,1
4,9,xb'anatajik,1
4,9,xb'e,2
4,9,xb'e'ik',1
4,9,xb'ekiya',1
4,9,xch'aw,1
4,9,xch'ijtajik,1
4,9,xe'opon,4
4,9,xe'ucha'xik,2
4,9,xe'ucha'xik:,1
4,9,xe'uchax,6
4,9,xe'uxik,1
4,9,xeb'e,1
4,9,xeb'ek,3
4,9,xech'akataj,1
4,9,xech'aw,1
4,9,xech'awik,1
4,9,xecha',7
4,9,xejox,1
4,9,xek'ix,1
4,9,xek'ulun,1
4,9,xekawuxik,1
4,9,xekel,1
4,9,xekikot,1
4,9,xemolotajik,1
4,9,xena'ojin,1
4,9,xepoponik,1
4,9,xetaqo,1
4,9,xetz'ib'anik,1
4,9,xetz'onox,1
4,9,xeyajik,1
4,9,xik'am,1
4,9,xil,1
4,9,xiwil,1
4,9,xk'am,1
4,9,xk'olo,1
4,9,xkaj,2
4,9,xki'uch,1
4,9,xkikoj,1
4,9,xkikuch,1
4,9,xkina',1
4,9,xkipixab'aj,1
4,9,xkirayij,1
4,9,xkiritaj,1
4,9,xkisukub'a,1
4,9,xkitaq,1
4,9,xkitikib'a,1
4,9,xkitz'ib'aj,1
4,9,xkitzonob'a,1
4,9,xkuk'a'j,1
4,9,xkuyutaj,1
4,9,xna'ojix,1
4,9,xojojucha'xik-,1
4,9,xojpetik,1
4,9,xok,1
4,9,xpuch,1
4,9,xpuch',4
4,9,xqak'am,1
4,9,xrok'o'ib'ej,1
4,9,xtaj,5
4,9,xtiyik,1
4,9,xtz'ib'an,2
4,9,xub'an,1
4,9,xukoj,2
4,9,xuna',1
4,9,xuraquj,1
4,9,xutz'ib'aj,3
4,9,xutzin,1
4,9,xuwiq,1
4,9,xuxik,2
4,9,ya',2
4,10,-are,2
4,10,-mawi,1
4,10,-mixb'isonik!,1
4,10,-naki,1
4,10,-toqob',1
4,10,-utz,1
4,10,-we,1
4,10,a,3
4,10,achijab',1
4,10,achijilal,1
4,10,ajam,2
4,10,ajawab',1
4,10,ajilan,2
4,10,ajk'ajb',2
4,10,ajk'ixb',1
4,10,ajk'ixb-,1
4,10,ajlab'al,6
4,10,ajlab'al;,1
4,10,ajpatan,1
4,10,amaq',16
4,10,amaq';,1
4,10,apa,1
4,10,aq'ab',8
4,10,aq'ab';,1
4,10,are,14
4,10,b'a,2
4,10,b'alam,22
4,10,b'anoj,3
4,10,b'e,5
4,10,b'i,4
4,10,b'olaj,1
4,10,ch'ab',3
4,10,ch'akatajinaq,1
4,10,ch'utiyoma,1
4,10,cha,1
4,10,chab',1
4,10,chajkar,1
4,10,chaq'ab',1
4,10,che',3
4,10,chi,42
4,10,chi'ominik,1
4,10,chik,12
4,10,chikaq'ijila',1
4,10,chikiq'osij,1
4,10,chikoj,1
4,10,chikokib'ej,1
4,10,chikop,3
4,10,chinaq,1
4,10,chiqab'an,1
4,10,chiqakanab'ij-,1
4,10,chiqaxib'ij,1
4,10,chiqil,1
4,10,chiri',5
4,10,cholon,1
4,10,chu,1
4,10,chub'aq',1
4,10,chub'uchu,1
4,10,chuch,1
4,10,chuchi',3
4,10,chut,1
4,10,chutzinik,1
4,10,chuwach,4
4,10,chuwi,5
4,10,chuwi',2
4,10,chuxe',1
4,10,chuxik,2
4,10,e,16
4,10,ik'i,4
4,10,ikaj,1
4,10,in,1
4,10,iwib'-,1
4,10,ix,2
4,10,ja,1
4,10,jakawitz,3
4,10,janik,1
4,10,jarub'-,1
4,10,je,1
4,10,jeb'ejoj,1
4,10,jujun,2
4,10,jun,2
4,10,jusu,1
4,10,juyub',7
4,10,k'ajisab'al,1
4,10,k'ate,10
4,10,k'axtok',1
4,10,k'eche',1
4,10,k'eje,4
4,10,k'i,2
4,10,k'o,11
4,10,k'oje'ik,1
4,10,k'olik,1
4,10,k'oxtum,1
4,10,k'oxtun,2
4,10,k'u,17
4,10,k'ula,1
4,10,k'ulelab'al,1
4,10,k'ut,19
4,10,k'ute,1
4,10,kab'awil,1
4,10,kachuy,1
4,10,kajib',3
4,10,kaketamaj,1
4,10,kakib'ano,1
4,10,kakita'o,1
4,10,kakixib'ij,1
4,10,kalab'il,1
4,10,kalina',1
4,10,kalk'wal,2
4,10,kamel,1
4,10,kamisanel,3
4,10,kamisanel;,1
4,10,kamisaxik,1
4,10,kamisay,1
4,10,kana'ojixik,1
4,10,kaqan,2
4,10,karetamaj,1
4,10,kawutal,1
4,10,ke,1
4,10,ke!,1
4,10,ke'eleqan,1
4,10,ke'ominik,1
4,10,kech,2
4,10,kech'aninik,1
4,10,kekamoq,1
4,10,kekay,1
4,10,kekikot,2
4,10,kelajajik,1
4,10,kelulutik,1
4,10,kesilaje'ik,1
4,10,ketz'aqonik,1
4,10,kewachinik,2
4,10,kewonq'oyeje'ik,1
4,10,ki,1
4,10,kib',4
4,10,kib'il,1
4,10,kich'ab',2
4,10,kich'akatajik,1
4,10,kich'amiy,1
4,10,kich'amiy;,1
4,10,kichab',1
4,10,kichachal;,1
4,10,kichapa',1
4,10,kichi',2
4,10,kik'ajol,1
4,10,kik'ux,6
4,10,kikawub'al,1
4,10,kimaja,1
4,10,kimolowik,1
4,10,kimukuwach,1
4,10,kina'oj,1
4,10,kipokob',2
4,10,kipokob';,1
4,10,kiq'ab',1
4,10,kiqul,1
4,10,kismachi';,1
4,10,kitinamit,3
4,10,kitinamit!,1
4,10,kitza'm,1
4,10,kitze',9
4,10,kitzij,1
4,10,kiwach,3
4,10,kiwachib'al,1
4,10,kiwaram,1
4,10,kiwi',1
4,10,kixoqil,3
4,10,kixulq'ab',1
4,10,kiyachwach,3
4,10,kiyakalem,1
4,10,kiyuyub',1
4,10,kojch'akatajik?,1
4,10,kojkamik-,1
4,10,kojkamik?,1
4,10,kokib'exik,1
4,10,konojel,9
4,10,kub'ul,1
4,10,kuk'a'm,1
4,10,kuk'ala,1
4,10,kukub',4
4,10,kul,1
4,10,kumal,5
4,10,kusuy,1
4,10,kutzin,1
4,10,la!,1
4,10,lo,1
4,10,ma,4
4,10,maja,3
4,10,majukutaj,7
4,10,majukutaj:,1
4,10,mana,2
4,10,mawi,10
4,10,mich'b'al,1
4,10,mixeleq'an,1
4,10,mixib'ij,1
4,10,mixojk'amowik?,1
4,10,mixojmich'owik?,1
4,10,mixpe,1
4,10,na,1
4,10,na'oj,1
4,10,nab'e,3
4,10,nay,2
4,10,nima,1
4,10,nimaq,1
4,10,on,3
4,10,oxchuy,1
4,10,pa,5
4,10,pokob',1
4,10,pokob';,1
4,10,pokob'taj,1
4,10,poy,4
4,10,pu,7
4,10,puch,7
4,10,puch;,1
4,10,puwaq,6
4,10,q'ij,1
4,10,qa,1
4,10,qajaw;,1
4,10,qapuwaq,1
4,10,qapuwaq?,1
4,10,qawach,1
4,10,qech!,1
4,10,qib',1
4,10,qitzij,4
4,10,qul,1
4,10,re,1
4,10,rech,4
4,10,retal,1
4,10,ri,37
4,10,ri',1
4,10,rij,5
4,10,ronojel,10
4,10,ruk',7
4,10,rumal,5
4,10,saq-,1
4,10,sib',1
4,10,sita'l,4
4,10,sita'l;,1
4,10,sqaqi'n,2
4,10,ta,22
4,10,taj,2
4,10,tak'atoj,3
4,10,taq,2
4,10,tinamit,5
4,10,tinamit;,1
4,10,tojil,2
4,10,tojil:,2
4,10,tzalam,1
4,10,tzatz,1
4,10,tzij,2
4,10,ub'aq',1
4,10,ub'i',1
4,10,ub'inam,1
4,10,uch'akatajik,1
4,10,ulew,1
4,10,uloq,3
4,10,umich'ik,1
4,10,unimal,1
4,10,upam,3
4,10,uqul,2
4,10,usamajel,1
4,10,utikarik,1
4,10,uwach,2
4,10,uwi',1
4,10,wa,1
4,10,wa',1
4,10,wa'e,1
4,10,wakamik,1
4,10,we,1
4,10,wi,19
4,10,wi:,1
4,10,winaq,6
4,10,winaq?,1
4,10,wiqitalik,1
4,10,wonon,5
4,10,xa,17
4,10,xawi,7
4,10,xax,1
4,10,xb'an,1
4,10,xb'anik,1
4,10,xb'ekik'ama',2
4,10,xchapataj,1
4,10,xchib'e,2
4,10,xchikejb'ej,1
4,10,xchikilij,1
4,10,xchiqab'ij,1
4,10,xe'aq'an,1
4,10,xe'el,1
4,10,xe'elaj,1
4,10,xe'ok,1
4,10,xe'oponik;,1
4,10,xe'ucha'xik,1
4,10,xe'uchax,1
4,10,xe'utzinik,1
4,10,xeb'ek,1
4,10,xecha',5
4,10,xechaxoq,1
4,10,xechoy,1
4,10,xek'ajolanik,1
4,10,xek'astajik,1
4,10,xek'iritaj,1
4,10,xek'iswarik,1
4,10,xekam,1
4,10,xekamisaxik,1
4,10,xekaq',1
4,10,xekawutaj,1
4,10,xekawuxik,1
4,10,xekotkomijik,1
4,10,xel,2
4,10,xemi'alanik,1
4,10,xemukche'x,1
4,10,xena'ojin,1
4,10,xenik'wachij,1
4,10,xepe,1
4,10,xepetik,1
4,10,xepoq,1
4,10,xeqab'arik,1
4,10,xeqajik,1
4,10,xeraj,1
4,10,xere,7
4,10,xetik'e,1
4,10,xetzalij,1
4,10,xetzijon,1
4,10,xewaraj,2
4,10,xeyakatajik,1
4,10,xeyoq'otajik,1
4,10,xjaq,1
4,10,xk'oje,1
4,10,xkam,1
4,10,xkamik,1
4,10,xkib'an,3
4,10,xkib'ano:,1
4,10,xkich'ako,1
4,10,xkich'aq,1
4,10,xkichapala,1
4,10,xkichol,1
4,10,xkik'am,1
4,10,xkikoj,1
4,10,xkil,1
4,10,xkilo;,1
4,10,xkina',1
4,10,xkir,1
4,10,xkiriq,1
4,10,xkitz'apij,1
4,10,xkitz'onoj,1
4,10,xkitza'ij,1
4,10,xkiya'o,1
4,10,xkojow,1
4,10,xkokib'ej,1
4,10,xkotkomij,1
4,10,xkub'e,1
4,10,xnaqajoq,1
4,10,xnik'ox,1
4,10,xok,4
4,10,xukawub'ej,1
4,10,xulkila',1
4,10,xuxik,1
4,10,xya',1
4,10,yachwach,1
4,11,-are,1
4,11,-ix,1
4,11,-kojb'e,1
4,11,ajaw,1
4,11,ajawab',1
4,11,ajk'ajb',2
4,11,ajk'ixb',2
4,11,al,1
4,11,amaq',1
4,11,aq'ab',4
4,11,are,8
4,11,b'alam,13
4,11,b'e,1
4,11,b'i,2
4,11,chaqa,1
4,11,chi,18
4,11,chik,12
4,11,chikikiro,1
4,11,chikinab'aj,1
4,11,chila',1
4,11,chiq'atat,1
4,11,chiri',4
4,11,chiwil,1
4,11,cholan,1
4,11,choq',1
4,11,chucha'xik,2
4,11,chuchax,1
4,11,chuwach,1
4,11,chuwi,2
4,11,chuxoq,1
4,11,e,10
4,11,ijuyub'al,1
4,11,ik'i,3
4,11,inatab'al,1
4,11,iq'aq'al,1
4,11,iwila,1
4,11,iwochoch,1
4,11,iwuk',1
4,11,ix,1
4,11,jakawitz,2
4,11,jun,2
4,11,jusu,1
4,11,juta,1
4,11,juyub',2
4,11,juyub'al,1
4,11,k'eje,3
4,11,k'i,1
4,11,k'o,3
4,11,k'o'akul,1
4,11,k'o'akutek,1
4,11,k'oka'ib',2
4,11,k'okawib',2
4,11,k'u,8
4,11,k'ut,11
4,11,ka'ib',2
4,11,kaj,1
4,11,kalk'wal,1
4,11,kanoq,2
4,11,kawiqib',2
4,11,ke,1
4,11,ke'ul,1
4,11,kech,1
4,11,kej,1
4,11,kejilowik,1
4,11,kepolow,1
4,11,kib',1
4,11,kib'i,1
4,11,kib'i',4
4,11,kib'inam,1
4,11,kib'ix,1
4,11,kib'ixik:,1
4,11,kijujunal,1
4,11,kik'ajol,6
4,11,kik'ajol:,1
4,11,kik'oje'ik,1
4,11,kik'u'm,1
4,11,kik'ux,2
4,11,kikajichal,2
4,11,kikamik,3
4,11,kimayxik,1
4,11,kinab'ab'al,1
4,11,kipislik,1
4,11,kipixab'ik,2
4,11,kiq'aq'al;,1
4,11,kiq'ij,1
4,11,kiqajaw,3
4,11,kiqajaw;,1
4,11,kiron,1
4,11,kisachik,3
4,11,kitze',4
4,11,kitze':,2
4,11,kitzij,2
4,11,kixb'e,1
4,11,kixoqil,2
4,11,kixtik'e,1
4,11,kojb'ek,1
4,11,kojina',1
4,11,kojtzalij,1
4,11,konojel,2
4,11,kuk',1
4,11,kuk'a'm,1
4,11,kumal,2
4,11,leman,1
4,11,loq',1
4,11,ma,1
4,11,maja,2
4,11,maji,1
4,11,majukutaj,3
4,11,mana,2
4,11,mawi,4
4,11,mi,1
4,11,mixb'anatajik,1
4,11,mixnupixab'aj,1
4,11,mixtz'aqat,1
4,11,mojimes,1
4,11,mojisacho,1
4,11,na,1
4,11,nab'ab'al,1
4,11,nab'e,3
4,11,nija'ib'ab',1
4,11,nim,1
4,11,ojeroq,1
4,11,oxib',1
4,11,palo,1
4,11,pislik,1
4,11,pisom,4
4,11,pixab',1
4,11,pu,2
4,11,puch,3
4,11,puch!,2
4,11,q'alaj,4
4,11,q'aq'al,2
4,11,q'ij,2
4,11,qajawal,1
4,11,qajinaq,1
4,11,qak'ajol,1
4,11,qamam,1
4,11,qamaq',1
4,11,qamuku,1
4,11,qapatan,1
4,11,qapixab',1
4,11,qaq'ij,1
4,11,qaqajaw;,1
4,11,qitzij,1
4,11,qixoqil!,1
4,11,re,4
4,11,rech,4
4,11,releb'al,1
4,11,retal,3
4,11,ri,10
4,11,ri',1
4,11,ri'j,1
4,11,rij,1
4,11,rumal,3
4,11,saqil,2
4,11,t'isb'al,1
4,11,ta,18
4,11,taj,2
4,11,tikarinaq,1
4,11,tzalijem,1
4,11,tzij,1
4,11,ub'i',5
4,11,uk'ajol,5
4,11,uk'oje'ik,2
4,11,ukab',1
4,11,ukab'al;,1
4,11,umam,2
4,11,unab'e,1
4,11,upam,1
4,11,uq'ij,1
4,11,uqajaw,2
4,11,uwach,1
4,11,wa,1
4,11,wa':,2
4,11,wa'e!,1
4,11,waral,1
4,11,we,1
4,11,wech,1
4,11,wi,10
4,11,wi!,1
4,11,winaq,2
4,11,xa,5
4,11,xaqi,1
4,11,xawi,3
4,11,xb'ina'j,1
4,11,xcha',2
4,11,xchinkanaj,1
4,11,xchiqab'ano!,1
4,11,xchiqab'ij,1
4,11,xeb'ixanik,1
4,11,xecha',1
4,11,xek'ajolanik,1
4,11,xek'am,1
4,11,xek'aton,1
4,11,xekamik,1
4,11,xemuqtaj,1
4,11,xepe,1
4,11,xepixab',1
4,11,xepixab'ik,3
4,11,xere,1
4,11,xesach,1
4,11,xesachik,2
4,11,xeyaluj,1
4,11,xilowik,1
4,11,xixulqakanajt,1
4,11,xk'oji'k,1
4,11,xkanaj,3
4,11,xkib'ano,1
4,11,xkib'ixaj,1
4,11,xkina',1
4,11,xkipixab'aj,1
4,11,xkisach,1
4,11,xma,2
4,11,xnub'isoj-,1
4,11,xojpe,1
4,11,xpisik,1
4,11,xuk'ajolaj,3
4,11,xukanaj,1
4,11,xuxik,1
4,11,xwinaqir,1
4,11,xya',1
4,11,yab',1
4,11,yoq'otajinaq,1
5,1,-kojb'e,1
5,1,-mawi,1
5,1,-rajawal,1
5,1,aj,2
5,1,ajaw,5
5,1,ajawarem,3
5,1,ajilam,1
5,1,ajpop,3
5,1,ajpopol,1
5,1,amaq',4
5,1,aq'ab',2
5,1,are,7
5,1,astapulul,1
5,1,b'alam,4
5,1,b'alam;,1
5,1,b'e,1
5,1,b'us,1
5,1,ch'aqa,2
5,1,chamcham;,1
5,1,chi,8
5,1,chik,4
5,1,chila',5
5,1,chiri',7
5,1,chiyom,1
5,1,chuwach,1
5,1,chuwi,3
5,1,chuxik,1
5,1,e,12
5,1,ilokab';,1
5,1,ixoq,1
5,1,ja,1
5,1,jakawitz,3
5,1,jolom,1
5,1,ju,1
5,1,jun,3
5,1,juyub',3
5,1,k'ajolaxel,1
5,1,k'ate,2
5,1,k'i,1
5,1,k'iche',1
5,1,k'k'o,1
5,1,k'o,4
5,1,k'o'ajaw,1
5,1,k'o'akutek,2
5,1,k'oka'ib',2
5,1,k'u,3
5,1,k'us,1
5,1,k'ut,8
5,1,kajawarem,2
5,1,kanajoq,1
5,1,kanoq,2
5,1,kaqajaw-,1
5,1,katz,1
5,1,kaweqib',1
5,1,kaxkon;,1
5,1,kej;,1
5,1,kek'a'm,1
5,1,kekamoq,1
5,1,kekikotik,1
5,1,ketamab'al,1
5,1,ketik'e,1
5,1,ki,1
5,1,kib',1
5,1,kib'e,1
5,1,kib'i',1
5,1,kib'ik,1
5,1,kich'aq,1
5,1,kijuyub'al,1
5,1,kik'oje'ik,2
5,1,kik'ut,1
5,1,kik'uxlan,1
5,1,kina'oj,1
5,1,kiqajaw,2
5,1,kitinamit,2
5,1,kitze',2
5,1,kitzij,1
5,1,kiwach,1
5,1,kixoqil,2
5,1,koj,1
5,1,kojkamik,1
5,1,kojulik!,1
5,1,konojel,1
5,1,kuk',1
5,1,majukutaj,2
5,1,makutax,1
5,1,mana,2
5,1,mawi,2
5,1,mu'j,1
5,1,nab,1
5,1,nab'e,2
5,1,najt,1
5,1,nakxit,2
5,1,nija'ib'ab',1
5,1,nim,1
5,1,nima,1
5,1,ojer,1
5,1,okinaq,1
5,1,oxib,1
5,1,oxib',3
5,1,palo,3
5,1,pich,1
5,1,pu,2
5,1,puch,4
5,1,q'alib'aj;,1
5,1,q'amja,1
5,1,q'amja'il,1
5,1,q'anab'aj;,1
5,1,q'aq'chekeleb',1
5,1,q'atol,1
5,1,q'ij,3
5,1,q'ij-,1
5,1,q'ij;,1
5,1,qachuch,1
5,1,qaqajaw,1
5,1,rab'inaleb',1
5,1,rajawarem,3
5,1,re,1
5,1,rech,3
5,1,releb'al,3
5,1,relebal,2
5,1,retal,4
5,1,ri,9
5,1,ronojel,7
5,1,sub'aq,1
5,1,t'ot',1
5,1,ta,21
5,1,tamub',1
5,1,taq,2
5,1,tatam;,1
5,1,tatil,1
5,1,tulan,1
5,1,tz'ikina,1
5,1,tzatz,1
5,1,tzij,1
5,1,tzikwil,2
5,1,ub'i',8
5,1,uk'ajol,3
5,1,ula,1
5,1,uloq,2
5,1,unimal,1
5,1,upam,1
5,1,upixab',1
5,1,uq'aq'al,1
5,1,utzib'al,2
5,1,uwachinel,2
5,1,wa':,2
5,1,wi,7
5,1,winaq,2
5,1,xa,5
5,1,xawi,3
5,1,xb'ekik'ama',1
5,1,xe'ik'owik,1
5,1,xe'opon,3
5,1,xe'ulik,2
5,1,xeb'e,1
5,1,xeb'ek,2
5,1,xeb'ek:,2
5,1,xeb'ina'j,1
5,1,xech'ijomanik,1
5,1,xech'oko,1
5,1,xecha',5
5,1,xekam,1
5,1,xekikotik,2
5,1,xekob'ik,1
5,1,xekuch,1
5,1,xekuchu,1
5,1,xemolomanik,1
5,1,xepe,1
5,1,xepetik,2
5,1,xere,1
5,1,xetik'e,1
5,1,xk'is,1
5,1,xk'isuya',1
5,1,xk'utun,1
5,1,xkib'an,1
5,1,xkiji'aj,1
5,1,xkik'am,3
5,1,xkik'uxlaj,1
5,1,xkipixab'aj,1
5,1,xkisacho,1
5,1,xkitolob'a,1
5,1,xkitzijoj,1
5,1,xkitzukuj,1
5,1,xkoqotaj,1
5,1,xojeroq,1
5,1,xpe,2
5,1,xpetik,1
5,1,xya',1
5,1,xyaw,1
5,2,',1
5,2,-qak'ulel,1
5,2,-xa,1
5,2,achij,1
5,2,ajaw,17
5,2,ajawab',11
5,2,ajawarem,3
5,2,ajawarem:,1
5,2,ajpop,2
5,2,al,1
5,2,al-,1
5,2,alachinaq,1
5,2,amaq',6
5,2,anab',1
5,2,aponoq,1
5,2,are,9
5,2,b'anol,1
5,2,b'aq,1
5,2,b'ele,1
5,2,b'elejeb',4
5,2,b'i,6
5,2,ch'akimal,1
5,2,ch'akix,1
5,2,ch'ob',2
5,2,ch'uti,1
5,2,ch'utinoq,1
5,2,chak,1
5,2,chi,61
5,2,chi',1
5,2,chik,14
5,2,chila',3
5,2,chinamit,5
5,2,chiqab'ij,1
5,2,chiri',22
5,2,chixib',1
5,2,chixkib'an,1
5,2,chok,1
5,2,chu,3
5,2,chucha'xik,1
5,2,chupan,1
5,2,chuwach,3
5,2,chuwi,6
5,2,e,13
5,2,ilokab',5
5,2,in,1
5,2,ismachi,1
5,2,ismachi',9
5,2,istayul,3
5,2,ixoq,1
5,2,ja,13
5,2,ja:,2
5,2,jarub',1
5,2,je,1
5,2,juch'ob',1
5,2,jujun,5
5,2,jujunal,1
5,2,jumaj,1
5,2,jumeta,1
5,2,jun,8
5,2,jutaq,2
5,2,juwinaq,3
5,2,juyub',5
5,2,k'a,5
5,2,k'amol,1
5,2,k'aslem,1
5,2,k'ate,2
5,2,k'axk'ol,1
5,2,k'eje,2
5,2,k'i,5
5,2,k'iche',7
5,2,k'iche'-,1
5,2,k'ix,1
5,2,k'ix:,1
5,2,k'o,6
5,2,k'onache',1
5,2,k'otuja,5
5,2,k'otuja;,1
5,2,k'u,12
5,2,k'ulb'a,1
5,2,k'ut,15
5,2,k'ya,1
5,2,ka,1
5,2,ka'ib',2
5,2,kab'awil,3
5,2,kab'awil;,1
5,2,kach'ob',1
5,2,kaj,2
5,2,kaj;,1
5,2,kajawarem,2
5,2,kaji,2
5,2,kajib',3
5,2,kakinik'wachij,1
5,2,kakitzukuj,1
5,2,kaminaq;,1
5,2,kaminaqoq,1
5,2,kamisanel;,1
5,2,kamisanik,1
5,2,kamisaxoq,1
5,2,kanab',2
5,2,kanimaroq,1
5,2,kanoq,1
5,2,kanuk',1
5,2,kawinal,1
5,2,kawiqib',3
5,2,ke,3
5,2,ke'ulik,1
5,2,kej,1
5,2,kek'ajolanik,1
5,2,kemi'alanik,1
5,2,ki,2
5,2,kib',8
5,2,kib':,1
5,2,kib';,1
5,2,kib'ano,1
5,2,kib'i',2
5,2,kich'a'oj,2
5,2,kich'akat;,1
5,2,kichinamit,1
5,2,kichun,1
5,2,kij,1
5,2,kijachowik,1
5,2,kik'ajol;,1
5,2,kik'amo,1
5,2,kik'oje'ik,1
5,2,kik'ux,5
5,2,kikayewal,1
5,2,kikotem,1
5,2,kikuchb'al,1
5,2,kimak,1
5,2,kimi'al,3
5,2,kimi'al;,1
5,2,kimoxwachib'al,1
5,2,kinim,2
5,2,kinimal,1
5,2,kinuk'b'al,1
5,2,kiq'aq'al,3
5,2,kisajkab',1
5,2,kisipaj,1
5,2,kitem,1
5,2,kitepewal,1
5,2,kitijoj,1
5,2,kitikpan,1
5,2,kitinamit,5
5,2,kitukel,1
5,2,kitzelal,1
5,2,kiwa,1
5,2,kiwach,3
5,2,kiweej,1
5,2,kiyoq'otaj,1
5,2,kiyujuj,1
5,2,kochoch,1
5,2,konojel,2
5,2,kuk'ya,1
5,2,kukaj,1
5,2,kukya,1
5,2,kumal,2
5,2,kumal;,1
5,2,kumatzil,1
5,2,lab'al,3
5,2,lab'al;,1
5,2,le,1
5,2,li'anik,1
5,2,ma,5
5,2,maja,6
5,2,mamaxel,2
5,2,mana,1
5,2,mawi,2
5,2,mayjanik,1
5,2,mayjoq,1
5,2,mi'al,2
5,2,moxwachinik,1
5,2,munil,1
5,2,nab'e,2
5,2,najt,3
5,2,nawal,1
5,2,nay,6
5,2,nija'ib',1
5,2,nija'ib'ab',3
5,2,nik'ajal,1
5,2,nim,9
5,2,nima,1
5,2,nimal,1
5,2,nimja,1
5,2,obispo,1
5,2,oj,3
5,2,oq,3
5,2,ox,1
5,2,oxib',5
5,2,pa,2
5,2,pokob',2
5,2,pu,12
5,2,puch,20
5,2,puch;,1
5,2,pusunik,1
5,2,q'alel,1
5,2,q'amja,1
5,2,q'aq',1
5,2,q'aq'al,2
5,2,q'aq'wachinik,1
5,2,q'ij,1
5,2,q'ukumatz,1
5,2,q'uma'r,2
5,2,qajawixel,1
5,2,qak'amowab'al,1
5,2,qapaq'ub'al,1
5,2,qatzij,1
5,2,qatzijel,1
5,2,qetal,1
5,2,qib',1
5,2,ra'il,1
5,2,rajawal,1
5,2,rajawarem,1
