term_str,df,dp,dh,sig
kawisamaj,1,0.013500000000000002,0.08384710656373136,False
kawisimaj,5,0.0635,0.25254582446601,True
kawistan,1,0.013500000000000002,0.08384710656373136,False
kawub'al,4,0.051000000000000004,0.21896130607722014,True
kawulij,1,0.013500000000000002,0.08384710656373136,False
kawutal,1,0.013500000000000002,0.08384710656373136,False
kawutalik,2,0.026000000000000002,0.13689895872954588,False
kaxajowilab'ik,1,0.013500000000000002,0.08384710656373136,False
kaxaqi',1,0.013500000000000002,0.08384710656373136,False
kaxaqin,1,0.013500000000000002,0.08384710656373136,False
kaxib'in,1,0.013500000000000002,0.08384710656373136,False
kaxkon,1,0.013500000000000002,0.08384710656373136,False
kaxojanik,1,0.013500000000000002,0.08384710656373136,False
kayelo'n,1,0.013500000000000002,0.08384710656373136,False
kayen,1,0.013500000000000002,0.08384710656373136,False
kayewal,1,0.013500000000000002,0.08384710656373136,False
kayeyoj,1,0.013500000000000002,0.08384710656373136,False
kayojik,1,0.013500000000000002,0.08384710656373136,False
ke,12,0.151,0.4118343113458882,True
ke'ab'ix,1,0.013500000000000002,0.08384710656373136,False
ke'ajawarik,1,0.013500000000000002,0.08384710656373136,False
ke'apon,1,0.013500000000000002,0.08384710656373136,False
ke'ati'o,1,0.013500000000000002,0.08384710656373136,False
ke'atin,2,0.026000000000000002,0.13689895872954588,False
ke'aya',1,0.013500000000000002,0.08384710656373136,False
ke'b'al,1,0.013500000000000002,0.08384710656373136,False
ke'ek'owik,1,0.013500000000000002,0.08384710656373136,False
ke'el,1,0.013500000000000002,0.08384710656373136,False
ke'eleqan,1,0.013500000000000002,0.08384710656373136,False
ke'etz'eyaj,1,0.013500000000000002,0.08384710656373136,False
ke'ik'ow,2,0.026000000000000002,0.13689895872954588,False
ke'ilik,2,0.026000000000000002,0.13689895872954588,False
ke'iwil,1,0.013500000000000002,0.08384710656373136,False
ke'okik,1,0.013500000000000002,0.08384710656373136,False
ke'ominik,1,0.013500000000000002,0.08384710656373136,False
ke'oponik,3,0.0385,0.18091141314273665,True
ke'oq',1,0.013500000000000002,0.08384710656373136,False
ke'uchaxik,11,0.1385,0.3950078334278865,True
ke'ul,4,0.051000000000000004,0.21896130607722014,True
ke'ulik,4,0.051000000000000004,0.21896130607722014,True
ke'utzin,2,0.026000000000000002,0.13689895872954588,False
ke'uxik,2,0.026000000000000002,0.13689895872954588,False
keb'anow,1,0.013500000000000002,0.08384710656373136,False
keb'anowik,1,0.013500000000000002,0.08384710656373136,False
keb'e,6,0.076,0.28255711461260613,True
keb'ek,1,0.013500000000000002,0.08384710656373136,False
keb'in,2,0.026000000000000002,0.13689895872954588,False
keb'inik,1,0.013500000000000002,0.08384710656373136,False
keb'inowik,1,0.013500000000000002,0.08384710656373136,False
keb'iq'ow,1,0.013500000000000002,0.08384710656373136,False
keb'olow,1,0.013500000000000002,0.08384710656373136,False
keb'uchuwik,2,0.026000000000000002,0.13689895872954588,False
keb'ujujik,1,0.013500000000000002,0.08384710656373136,False
kech,10,0.126,0.3765515495064335,True
kech'ajo'nik,1,0.013500000000000002,0.08384710656373136,False
kech'akatajik,1,0.013500000000000002,0.08384710656373136,False
kech'akix,1,0.013500000000000002,0.08384710656373136,False
kech'aw,2,0.026000000000000002,0.13689895872954588,False
kech'awik,1,0.013500000000000002,0.08384710656373136,False
kech'ititik,1,0.013500000000000002,0.08384710656373136,False
kecha',17,0.2135,0.47561224734638086,True
kecha'j,1,0.013500000000000002,0.08384710656373136,False
kecha'jik,3,0.0385,0.18091141314273665,True
kechakchot,1,0.013500000000000002,0.08384710656373136,False
kechaninik,2,0.026000000000000002,0.13689895872954588,False
