term_str,token_str,stop,vnorm
cerca,cerca,False,31.335255
apacible,apacible,False,17.95538
fuere,fuere,False,29.364038
hacían,hacían,False,33.409683
hablaron,Hablaron,False,26.025873
peces,peces,False,34.514812
voy,voy,True,63.21519
sitios,sitios,False,33.568375
cambio,cambio,False,30.241348
cielo,cielo,False,33.857605
tiempos,tiempos,False,29.210367
chituy,Chituy,False,0.0
hoh,Hoh,False,7.6771197
veamos,Veamos,False,25.654858
vieron,Vieron,False,31.192467
detuvieron,detuvieron,False,27.387691
gobernaron,gobernaron,False,27.948559
marchaban,marchaban,False,27.101889
sabe,sabe,True,35.797585
sacrificaos,Sacrificaos,False,0.0
iban,Iban,False,21.39271
cogerlo,cogerlo,False,24.693523
conocemos,conocemos,False,24.609756
llame,llame,False,30.02448
saquéis,saquéis,False,17.180714
valiente,valiente,False,21.441551
tapar,tapar,False,31.17842
orgullo,orgullo,False,25.037148
quiso,quiso,False,36.808556
labrador,labrador,False,18.986067
noveno,noveno,False,22.329542
afligidos,afligidos,False,19.940804
defensas,defensas,False,26.443298
canto,canto,False,32.088066
gritad,gritad,False,24.622269
habla,habla,True,31.854527
dispusieron,dispusieron,False,24.290522
cuyos,cuyos,False,34.601433
andar,andar,False,29.776516
echada,echada,False,23.52143
llenaron,llenaron,False,30.89256
somos,Somos,True,35.57453
coagulada,coagulada,False,19.424778
üocab,üocab,False,0.0
atrás,atrás,False,32.221207
primero,Primero,True,17.008373
él,él,True,79.38673
bostezaba,bostezaba,False,17.769981
bailarines,bailarines,False,21.138296
separado,separado,False,22.383947
hermosas,hermosas,False,24.690973
tarde,tarde,True,33.456673
verdes,verdes,False,27.004301
saltos,saltos,False,29.450459
erael,erael,False,0.0
tercer,tercer,False,25.87743
quemar,quemar,False,25.637993
existían,existían,False,27.068516
puntiagudo,puntiagudo,False,15.630288
engañamos,engañamos,False,22.756296
sacrificadlo,sacrificadlo,False,0.0
olimán,Olimán,False,0.0
redonda,redonda,False,20.72064
transmitieron,transmitieron,False,22.4546
visto,visto,False,36.918396
poco,Poco,True,33.668667
desatáronlos,desatáronlos,False,0.0
orilla,orilla,False,26.392408
ee,Ee,False,18.204144
noticias,noticias,False,28.38489
grandeza,Grandeza,False,19.52128
alteró,alteró,False,23.37601
abajo,abajo,False,27.687983
palabras,palabras,False,29.24579
atraparon,atraparon,False,25.473423
tratéis,tratéis,False,18.689068
ixpuch,Ixpuch,False,0.0
suavemente,suavemente,False,24.298412
depositar,depositar,False,23.286308
resucitado,resucitado,False,19.79552
sigue,sigue,True,38.660725
interior,interior,False,26.290506
golpearon,golpearon,False,29.132202
pago,pago,False,49.808407
principal,Principal,False,20.083988
solo,solo,True,30.812672
robaban,robaban,False,34.58727
aflojado,aflojado,False,20.15446
conmuevo,conmuevo,False,0.0
contestáronlos,contestáronlos,False,0.0
claridad,claridad,False,28.41591
subiendo,subiendo,False,26.463055
pensad,Pensad,False,16.422768
estaremos,estaremos,False,32.05383
si,si,True,92.40982
seguro,seguro,False,28.883532
antojaron,antojaron,False,22.176004
perdió,perdió,False,30.983274
jugaban,jugaban,False,31.824373
criatura,criatura,False,22.948196
encuentran,encuentran,False,26.458395
restos,restos,False,36.614777
bajaban,bajaban,False,34.06908
chamiahac,Chamiahac,False,0.0
nacimiento,nacimiento,False,22.587936
ixcacau,Ixcacau,False,0.0
cántaro,cántaro,False,17.647818
dejaremos,Dejaremos,False,25.350243
esclavitud,esclavitud,False,20.868223
oriente,oriente,False,30.044844
rescates,rescates,False,20.32842
hacía,Hacía,False,29.074797
oyéndolos,oyéndolos,False,0.0
tuyo,tuyo,True,25.821623
llamado,llamado,False,24.380123
tranquilo,tranquilo,False,20.155466
malos,malos,False,32.575233
dejamos,dejamos,False,31.115894
mató,mató,False,38.595406
e,E,True,54.287453
población,población,False,35.495605
lodo,lodo,False,31.103912
manifestó,manifestó,True,22.718805
meneó,meneó,False,15.590104
perseguirlos,perseguirlos,False,21.970852
hace,Hace,True,48.852627
gucumatz,Gucumatz,False,10.232284
sentido,sentido,False,29.049313
algunas,algunas,True,31.30582
tigre,tigre,False,23.964334
engendrado,engendrado,False,17.088547
ocurrió,ocurrió,False,23.8605
picaduras,picaduras,False,24.389887
corazón,Corazón,False,23.536846
cuál,cuál,True,37.205162
unas,Unas,True,36.570564
p,P,False,53.412235
luego,luego,True,26.054892
llevase,llevase,False,24.093267
quibahá,Quibahá,False,0.0
apresurarse,apresurarse,False,18.970707
usaban,usaban,False,37.506886
falta,falta,False,35.010548
enviándolos,enviándolos,False,17.948029
molestaban,molestaban,False,25.745394
cumplido,cumplido,False,27.694954
amabilísimas,amabilísimas,False,0.0
decidles,Decidles,False,11.995755
llegaron,Llegaron,False,26.324615
embargo,embargo,True,25.143211
diremos,Diremos,False,25.855345
regaban,regaban,False,32.170715
eran,Eran,True,32.14663
redondo,redondo,False,17.988935
subían,subían,False,27.838387
tigres,Tigres,False,26.045593
todoslos,todoslos,False,15.975315
principio,principio,False,20.403301
todo,Todo,True,35.292713
debe,debe,True,63.557182
pasaron,pasaron,False,31.562138
alumbró,alumbró,False,17.43263
tirar,tirar,False,33.611958
calentaron,calentaron,False,23.074045
discurrían,discurrían,False,22.808292
debemos,debemos,False,39.44782
calma,calma,False,29.54222
nuera,nuera,False,21.152859
muchedumbre,muchedumbre,False,17.713417
río,río,False,69.36789
llamábanse,llamábanse,False,0.0
robo,robo,False,44.003082
anegados,anegados,False,25.50699
deshacía,deshacía,False,19.801783
quicrixcac,Quicrixcac,False,0.0
mirada,mirada,False,33.650185
hermanos,hermanos,False,26.301487
acompañaban,acompañaban,False,24.332277
extendía,extendía,False,24.651276
quese,quese,False,18.82294
pediros,pediros,False,24.308783
retoñan,retoñan,False,0.0
ausentado,ausentado,False,23.254097
atadlos,atadlos,False,0.0
entero,entero,False,19.391392
subir,subir,False,35.930153
despide,despide,False,19.706573
malezas,malezas,False,26.727644
venían,Venían,False,21.951408
presentaba,presentaba,False,23.724731
hacaviíz,Hacaviíz,False,0.0
adelante,adelante,True,23.484201
retoñaron,retoñaron,False,0.0
estrella,Estrella,False,20.479412
encuentra,encuentra,True,25.212137
cima,cima,False,36.04908
camazotz,Camazotz,False,8.706237
creíanlas,creíanlas,False,0.0
conquistó,conquistó,False,20.489965
probarán,probarán,False,23.43695
han,Han,True,51.636566
chicha,chicha,False,23.193518
aclare,aclare,False,25.378733
cavando,cavando,False,27.946741
sombra,sombra,False,23.794159
ixtah,Ixtah,False,0.0
ramas,ramas,False,37.786373
espera,espera,False,29.17742
caminando,caminando,False,25.840267
perpetuo,perpetuo,False,17.366985
entregarlo,entregarlo,False,22.000458
demostración,demostración,False,24.54904
cruz,Cruz,False,40.823654
estamos,Estamos,True,34.566845
cuerda,cuerda,False,27.602606
ganas,ganas,False,37.88883
desocupe,desocupe,False,15.970366
mi,mi,True,93.39022
ciertamente,Ciertamente,False,18.7669
rajas,rajas,False,23.005493
identificaron,identificaron,False,24.170816
caxcón,caxcón,False,0.0
hora,hora,False,44.432106
esq,esq,False,23.021498
hiriéronlo,Hiriéronlo,False,0.0
veras,veras,False,21.289652
chilimal,Chilimal,False,0.0
duelen,duelen,False,25.844486
sapo,sapo,False,27.75264
pura,pura,False,32.370876
batenabá,Batenabá,False,0.0
presenciaban,presenciaban,False,24.195225
vació,vació,False,22.911283
hombre,hombre,False,28.5069
manifestaron,manifestaron,False,25.706764
sus,sus,True,64.3431
qaholom,Qaholom,False,0.0
regalos,regalos,False,28.521952
ahí,ahí,True,42.879353
cubren,cubren,False,29.4833
obraron,obraron,False,30.07705
consejo,consejo,False,27.701303
ensució,ensució,False,15.317768
probó,Probó,False,17.833542
dándole,dándole,False,24.078194
caigamos,caigamos,False,24.661278
examinaban,examinaban,False,25.019543
sepultaremos,sepultaremos,False,0.0
estuvieron,estuvieron,False,28.931543
neblina,neblina,False,19.901186
tampoco,Tampoco,True,21.252115
moviera,moviera,False,26.120539
vociferaciones,vociferaciones,False,0.0
desaparecieron,desaparecieron,False,21.74366
revuelta,revuelta,False,25.215221
pondremos,pondremos,False,28.354092
puntos,puntos,False,40.55248
crecieron,crecieron,False,29.70104
gumarcaah,Gumarcaah,False,0.0
amag,Amag,False,0.0
r,r,False,46.794327
castigado,castigado,False,20.91963
ud,Ud,False,43.631718
retire,retire,False,24.146772
montañas,montañas,False,26.939632
aquella,aquella,True,24.674463
venados,venados,False,29.405075
música,música,False,34.30483
vuestro,vuestro,True,27.121342
troncos,troncos,False,23.72368
vengadores,vengadores,False,19.99147
diciéndose,diciéndose,False,16.33849
amanecido,amanecido,False,21.858852
calladamente,calladamente,False,19.929903
decìa,decìa,False,9.117839
roban,roban,False,31.33605
adoréis,adoréis,False,0.0
alimentaban,alimentaban,False,26.610304
eco,eco,False,47.06378
maneta,maneta,False,24.306383
muchísimas,muchísimas,False,19.711927
disparaban,disparaban,False,26.666632
elevaron,elevaron,False,29.645397
sólo,Sólo,True,26.001997
nadie,nadie,True,32.269653
distancias,distancias,False,26.775425
eres,eres,True,40.084114
una,Una,True,61.54297
cumplían,Cumplían,False,0.0
lloraron,lloraron,False,29.041458
bien,bien,True,36.533333
quiénes,Quiénes,True,20.796305
falda,falda,False,31.136206
la,La,True,106.44041
emborracharon,emborracharon,False,17.011003
ellas,ellas,True,30.448292
allí,Allí,True,34.41155
cabracán,Cabracán,False,0.0
despedían,despedían,False,21.05924
anillos,anillos,False,26.50103
prepararon,prepararon,False,25.178799
w,w,False,47.229156
cortantes,cortantes,False,27.838802
buscó,buscó,False,30.449415
flecha,flecha,False,26.197409
preparad,preparad,False,18.711815
picaron,picaron,False,28.933569
comahcun,Comahcun,False,0.0
genios,genios,False,24.784225
pensado,pensado,False,25.902082
vucamag,vucamag,False,0.0
admirar,admirar,False,27.469408
k,k,False,67.26556
dan,dan,True,62.05659
tranquilizará,tranquilizará,False,15.390121
antigua,antigua,False,25.07878
picado,picado,False,25.002213
rocas,rocas,False,38.438812
blancos,blancos,False,24.498749
undécima,undécima,False,17.420471
tendrían,tendrían,False,29.189888
portentosa,portentosa,False,13.396937
ennoblecieron,ennoblecieron,False,0.0
ocupaba,ocupaba,False,24.596802
extendieron,Extendieron,False,0.0
maravillosos,maravillosos,False,18.95985
días,días,True,54.703632
mostrarse,mostrarse,False,27.550236
quenech,Quenech,False,0.0
tuhalahá,Tuhalahá,False,0.0
uds,Uds,False,24.075937
mono,mono,False,26.840467
índole,índole,False,30.07364
reunieron,reunieron,False,32.84599
dejar,dejar,False,36.75316
delgadas,delgadas,False,27.882332
traigo,Traigo,False,18.79402
enrollado,enrollado,False,19.060892
gusto,gusto,False,32.3602
revelación,revelación,False,24.706852
enseñaron,enseñaron,False,24.922798
consecuencia,consecuencia,False,25.371197
sentado,sentado,False,27.566195
oírla,oírla,False,18.292213
iré,iré,False,49.988777
bueno,Bueno,True,24.817247
en,En,True,104.18543
más,más,True,53.619186
acaba,acaba,False,33.264065
hallazgo,hallazgo,False,22.962055
locos,locos,False,26.342367
vamos,Vamos,True,31.475113
meditaban,meditaban,False,26.426565
servirte,servirte,False,22.704155
ziyahá,Ziyahá,False,0.0
hiqui,hiqui,False,0.0
ese,Ese,True,48.925285
cuál,Cuál,True,33.517036
inclinando,inclinando,False,22.164812
consuman,consuman,False,23.64457
traigo,traigo,False,25.967506
cómo,cómo,True,47.562153
fuéramos,fuéramos,False,23.604654
acabar,acabar,False,28.310047
advirtieron,advirtieron,False,22.992281
nicah,Nicah,False,0.0
eran,eran,True,56.64448
hablaron,hablaron,False,28.898544
fácil,fácil,False,35.94064
apetito,apetito,False,25.241358
nuestros,nuestros,True,33.546513
blanco,blanco,False,23.210295
estaban,estaban,True,40.919697
divertirse,divertirse,False,21.724728
llamarlos,llamarlos,False,22.343185
alimentarte,alimentarte,False,22.415073
anda,anda,False,31.106207
era,era,True,61.075733
motz,Motz,False,0.0
derribando,derribando,False,23.857576
batzá,Batzá,False,0.0
jugo,jugo,False,33.707535
formada,formada,False,30.661678
ciudad,ciudad,False,31.954098
idos,Idos,False,8.754879
ves,ves,False,38.353302
repentina,repentina,False,18.46414
harían,harían,False,30.370646
fuéronse,Fuéronse,False,0.0
linaje,linaje,False,26.885563
rayo,rayo,False,35.73927
cuatrocientos,cuatrocientos,False,18.82712
hombros,hombros,False,26.773405
yaquis,Yaquis,False,20.923191
molay,Molay,False,21.898005
chamalcán,Chamalcán,False,0.0
dicen,Dicen,True,19.508583
galel,Galel,False,0.0
rindieron,rindieron,False,28.642494
enseñadme,enseñadme,False,0.0
aguardando,aguardando,False,22.014551
adivinación,adivinación,False,23.395212
llevo,llevo,False,33.25871
capitanes,capitanes,False,20.425327
lavando,lavando,False,28.917475
arrastrándote,arrastrándote,False,15.455174
sustento,sustento,False,24.966852
hormiguero,hormiguero,False,14.679062
venga,Venga,False,21.10565
digo,digo,False,29.375053
nuevamente,nuevamente,False,21.855202
muestras,muestras,False,28.550402
xelahuh,Xelahuh,False,0.0
siete,Siete,True,27.887274
manifestarse,manifestarse,False,24.671955
tzel,Tzel,False,0.0
felicidad,felicidad,False,23.501514
formadores,formadores,False,27.404905
desenvolvieron,desenvolvieron,False,20.093567
cadauno,cadauno,False,13.264618
traído,traído,False,28.16162
misericordia,misericordia,False,17.51571
movieron,movieron,False,28.985876
pajonal,pajonal,False,19.263277
ahau,Ahau,False,20.341646
sepan,sepan,False,27.783619
madera,madera,False,31.436914
perdimos,perdimos,False,24.089767
utiú,Utiú,False,0.0
tormentos,tormentos,False,24.8725
estará,estará,True,37.95587
invocar,invocar,False,26.180468
quinta,quinta,False,23.426535
cogiéramos,cogiéramos,False,20.026537
fuga,fuga,False,39.18702
frío,frío,False,37.09249
alma,alma,False,38.648624
gral,Gral,False,27.759573
hijo,Hijo,False,33.884167
grupos,grupos,False,37.18398
quichés,quichés,False,16.665508
temblaban,temblaban,False,25.509539
corrientes,corrientes,False,27.435226
mensaje,mensaje,False,28.166733
fuimos,fuimos,True,31.87389
llevada,llevada,False,29.464048
materiales,materiales,False,30.071133
joyeros,joyeros,False,23.443148
facciones,facciones,False,31.66029
consultar,consultar,False,28.320122
zaccabahá,Zaccabahá,False,0.0
serán,Serán,True,33.579502
grandemente,grandemente,False,24.622194
coronas,coronas,False,25.175833
con,con,True,42.93864
entrad,Entrad,False,19.838572
rostros,rostros,False,29.033953
negros,negros,False,26.346231
preciosas,preciosas,False,23.258139
dieron,dieron,True,38.796566
vienen,vienen,False,30.787115
xic,Xic,False,0.0
jardín,jardín,False,28.102991
vieran,vieran,False,32.19931
cumplir,cumplir,False,32.230404
lo,Lo,True,101.47211
divertían,divertían,False,21.58177
entre,Entre,True,41.820164
enseñarmelo,enseñarmelo,False,0.0
toma,toma,False,39.845802
introduzca,introduzca,False,20.62668
borréis,borréis,False,0.0
chamiabac,Chamiabac,False,0.0
moriremos,Moriremos,False,20.165276
hubo,Hubo,True,34.175667
méxico,México,False,27.16705
tirarle,tirarle,False,28.403244
ahora,ahora,True,24.258299
objeto,objeto,False,32.27065
sostenía,sostenía,False,24.743204
quisiera,Quisiera,False,21.012728
rabinaleros,rabinaleros,False,0.0
contuvo,contuvo,False,24.591322
queda,queda,False,35.975143
riéndose,riéndose,False,20.752634
cantó,cantó,False,31.648926
nueve,Nueve,True,25.463919
acordaban,acordaban,False,24.461988
arrastrándonos,arrastrándonos,False,15.741707
ej,ej,False,74.40895
representaron,representaron,False,24.351896
chulimal,Chulimal,False,0.0
iba,iba,False,64.691925
sometieron,sometieron,False,28.353407
v,v,False,47.8325
otra,otra,True,34.96621
parásitos,parásitos,False,22.819773
mediodía,mediodía,False,19.963408
sexto,sexto,False,26.201714
murieran,murieran,False,27.341429
sucesión,sucesión,False,26.85239
causaban,causaban,False,33.099373
águilas,águilas,False,22.794662
entró,entró,False,34.998795
juntado,juntado,False,25.321423
feos,feos,False,27.42574
humillándose,humillándose,False,17.259995
metales,metales,False,34.513927
silbando,silbando,False,21.294397
lleguéis,lleguéis,False,19.338379
continuad,Continuad,False,15.785215
qux,Qux,False,0.0
abuela,abuela,False,25.633303
fuego,fuego,False,36.11122
joyero,joyero,False,20.023476
establecer,establecer,False,29.147703
servidores,servidores,False,27.785414
tú,tú,True,80.24662
ayunaban,ayunaban,False,26.724287
habiendo,Habiendo,False,22.28276
diecisiete,diecisiete,False,16.312868
sapos,sapos,False,23.294632
ocultos,ocultos,False,24.018156
tiraban,tiraban,False,33.58378
único,único,False,27.519999
cumatz,Cumatz,False,0.0
izmachí,Izmachí,False,0.0
esclarecidos,esclarecidos,False,19.506098
presentándose,presentándose,False,18.011478
llegaran,llegaran,False,27.651073
chouén,Chouén,False,0.0
secan,secan,False,30.716364
voluntad,voluntad,False,26.17905
maremos,maremos,False,0.0
animales,animales,False,29.759922
acarreaban,acarreaban,False,23.426386
observada,observada,False,22.611828
usaremos,Usaremos,False,26.088816
eramos,Eramos,True,27.928814
edificio,edificio,False,27.783615
prosternándose,prosternándose,False,0.0
consumiera,consumiera,False,21.34738
jugaremos,jugaremos,False,27.419382
damos,damos,False,41.2696
reino,reino,False,35.919308
árbol,árbol,False,32.542896
cantil,cantil,False,19.822416
sido,sido,True,56.01849
tiempo,tiempo,False,30.39563
comer,comer,False,35.2717
muy,muy,True,56.01142
admirable,admirable,False,19.784346
representación,representación,False,25.602343
finas,finas,False,31.886818
lavar,lavar,False,32.53229
señores,señores,False,25.24568
descendientes,descendientes,False,23.69102
mayor,mayor,True,36.406273
corazón,corazón,False,24.645449
aves,aves,False,46.566334
directamente,Directamente,False,19.469364
cogían,cogían,False,22.286379
perecer,perecer,False,23.594856
cubre,cubre,False,31.752834
generaciones,generaciones,False,29.51265
comenzaron,Comenzaron,False,27.621561
invocábanlos,Invocábanlos,False,0.0
derecho,derecho,False,36.262493
detziquinahá,deTziquinahá,False,0.0
diariamente,diariamente,False,22.869923
dejado,dejado,False,35.942116
darnos,darnos,False,32.223106
siete,siete,True,29.141445
ahalcaná,Ahalcaná,False,0.0
anunciabas,anunciabas,False,0.0
penas,penas,False,38.175888
garza,garza,False,24.538921
enseñar,enseñar,False,26.8976
silencio,silencio,False,22.510242
anillo,anillo,False,25.804636
aflijáis,aflijáis,False,0.0
llevad,Llevad,False,19.58344
puño,puño,False,33.306664
listo,listo,False,29.716522
junten,junten,False,24.55001
persecución,persecución,False,25.732485
cantores,cantores,False,26.39631
tiene,tiene,True,37.385803
pintaron,pintaron,False,30.404121
venía,venía,False,32.385624
xíbalbá,Xíbalbá,False,0.0
atormentados,atormentados,False,19.158442
rompió,rompió,False,28.30648
pecul,Pecul,False,0.0
pleitos,pleitos,False,24.856682
señor,señor,False,32.54743
trono,trono,False,37.510155
zapotes,zapotes,False,21.104969
reunión,reunión,False,33.56806
salto,salto,False,34.079643
anterior,anterior,True,23.134933
cía,Cía,False,32.598316
durmieron,durmieron,False,24.280056
monte,monte,False,31.601316
pondréis,pondréis,False,22.637262
estaba,estaba,True,41.487347
reyes,reyes,False,32.240326
mismas,mismas,True,29.706966
todavía,Todavía,True,18.110666
lamentaba,lamentaba,False,22.810844
inclinadas,inclinadas,False,25.002975
vengamos,vengamos,False,23.64015
usarán,usarán,False,31.578463
mataban,mataban,False,33.448162
maleza,maleza,False,28.129827
siquiera,siquiera,False,20.983784
pocos,pocos,True,34.321766
daño,daño,False,49.481636
me,me,True,109.750626
cumbre,cumbre,False,29.61998
darles,darles,False,30.95916
enlazar,enlazar,False,22.895056
hada,hada,False,32.157223
allá,Allá,False,24.528797
tendidos,tendidos,False,24.305033
cólera,cólera,False,22.336336
preguntaron,preguntaron,False,22.709276
tepepul,Tepepul,False,0.0
componen,componen,False,25.414106
resultará,resultará,False,23.997763
mares,mares,False,34.80573
igual,igual,True,25.944118
diente,diente,False,35.048256
granos,granos,False,32.582787
sentía,sentía,False,31.804743
culbd,Culbd,False,0.0
vagabundos,vagabundos,False,16.575624
gales,Gales,False,36.218967
hemos,Hemos,True,43.508995
seis,seis,True,37.816372
estamos,estamos,True,40.015434
has,has,False,70.721375
terminación,terminación,False,26.196798
yaqui,yaqui,False,22.581947
nunca,Nunca,True,28.738117
asiento,asiento,False,24.929707
tenia,tenia,False,32.859837
aullido,aullido,False,20.789038
investidura,investidura,False,18.07346
pecadores,pecadores,False,25.419832
blos,blos,False,22.646334
convertidos,convertidos,False,22.343662
león,león,False,31.701197
extingue,extingue,False,20.765629
fotaleció,fotaleció,False,0.0
yac,Yac,False,0.0
séptima,séptima,False,20.958784
tenernos,tenernos,False,25.965809
enseñando,enseñando,False,25.057947
vistas,vistas,False,36.526436
secreto,secreto,False,22.385489
buscaba,buscaba,False,26.24167
terminados,terminados,False,24.555399
fundándose,fundándose,False,19.138784
transformación,transformación,False,26.671116
gimiendo,gimiendo,False,22.088205
temerosos,temerosos,False,21.90079
pregunten,pregunten,False,19.683525
noh,noh,False,8.103004
dios,Dios,False,48.45696
presente,presente,False,27.929565
llegó,llegó,True,37.402084
esparcióse,Esparcióse,False,0.0
frío,Frío,False,29.081627
cuándo,cuándo,True,24.380856
aliviaron,aliviaron,False,25.485067
estaán,estaán,False,0.0
quiché,quiché,False,19.296429
largas,largas,False,29.378475
humana,humana,False,34.19625
aquellos,aquellos,True,28.11248
queno,Queno,False,14.524017
seré,seré,False,29.134876
petatayub,Petatayub,False,0.0
pa,Pa,False,49.05621
mahucutah,Mahucutah,False,0.0
naguales,naguales,False,0.0
podamos,podamos,False,32.296917
rugieron,rugieron,False,26.311863
corrieron,corrieron,False,26.126238
abejas,abejas,False,27.642012
humillaron,humillaron,False,22.874218
bebían,bebían,False,28.71384
despreciando,despreciando,False,22.097576
viga,viga,False,33.73656
entonando,entonando,False,23.527199
escapaban,escapaban,False,26.330471
n,n,False,72.63551
creador,Creador,False,22.923203
aniquilados,aniquilados,False,20.29651
quedaron,Quedaron,False,26.213673
nombre,nombre,False,30.95169
nacido,nacido,False,32.76289
posas,posas,False,29.542751
pusieron,pusieron,False,29.604982
iban,iban,False,44.614822
mata,mata,False,34.74976
ellas,Ellas,True,27.583788
cambió,cambió,False,28.502653
llenas,llenas,False,33.421265
cerros,cerros,False,30.03727
gatas,gatas,False,24.089205
tiraron,tiraron,False,33.13263
brotaba,brotaba,False,28.086174
tamub,Tamub,False,0.0
antepasados,antepasados,False,22.292885
ansiedad,ansiedad,False,24.776527
permanecian,permanecian,False,0.0
feroces,feroces,False,19.453625
mira,mira,False,31.708004
dicho,dicho,True,31.390408
serpientes,serpientes,False,23.019907
vano,vano,False,23.746084
movía,movía,False,27.976053
teñirles,teñirles,False,0.0
calabacillas,calabacillas,False,0.0
convenidos,convenidos,False,22.924915
según,según,True,32.34351
hojas,hojas,False,37.319214
estreche,estreche,False,18.018095
oís,oís,False,23.38598
aprisionados,aprisionados,False,20.139072
quieres,quieres,False,30.072287
guardas,guardas,False,21.875532
deber,deber,False,41.665695
velaremos,velaremos,False,24.51691
vio,vio,False,61.865383
prendieron,prendieron,False,26.336792
ancianas,ancianas,False,22.001453
conducirse,conducirse,False,23.570917
majestad,Majestad,False,22.657537
adivinos,adivinos,False,20.6322
alejaban,alejaban,False,29.836006
fuisteis,fuisteis,False,19.087467
gallo,gallo,False,27.117933
atendiendo,atendiendo,False,24.896748
comunicaron,comunicaron,False,24.539633
matado,matado,False,32.72483
nidos,nidos,False,38.69364
ing,Ing,False,30.956991
cohah,Cohah,False,0.0
rápidamente,rápidamente,False,24.696661
tiritando,tiritando,False,19.274286
surgió,surgió,False,27.117083
ni,ni,True,80.93491
bueno,bueno,True,28.764046
murciélagos,Murciélagos,False,14.84004
picaos,picaos,False,0.0
símbolos,símbolos,False,25.610518
pedimos,pedimos,False,28.009323
comieron,comieron,False,29.512314
pescado,Pescado,False,22.854086
escapará,escapará,False,18.06299
flecheros,flecheros,False,19.10063
tributo,tributo,False,24.533724
quicab,Quicab,False,0.0
chamiaholom,Chamiaholom,False,0.0
postura,postura,False,28.991858
primeramente,primeramente,False,22.659424
fondo,fondo,False,26.630154
cigarro,cigarro,False,20.630545
pareció,pareció,False,26.060965
sepultura,sepultura,False,22.260277
admiraba,admiraba,False,25.586416
sobrevino,sobrevino,False,18.217625
buscaron,buscaron,False,29.872389
ida,ida,False,47.876114
realeza,realeza,False,23.787582
mueran,mueran,False,31.532953
llegar,llegar,False,31.995092
llegaba,llegaba,False,26.730553
dorando,dorando,False,27.05493
ido,ido,False,73.90699
digámosles,Digámosles,False,0.0
curada,curada,False,27.758305
da,da,True,101.90239
dé,dé,False,85.27913
ninguna,ninguna,True,29.074375
sorprender,sorprender,False,23.102205
tenía,tenía,True,39.543793
distinción,distinción,False,27.258562
filo,filo,False,31.582808
torno,torno,False,34.98203
soberbios,soberbios,False,16.473427
huyeron,Huyeron,False,25.216944
propia,propia,True,28.927614
engendraron,engendraron,False,19.796886
quedaba,quedaba,False,28.377527
costumbre,costumbre,False,20.529846
cardinales,cardinales,False,21.542795
usaron,usaron,False,36.335667
reinar,reinar,False,27.929096
pintadas,pintadas,False,29.522789
hablar,hablar,False,30.011213
clase,clase,False,33.544773
mujer,mujer,False,34.43938
lograr,lograr,False,32.747726
otros,Otros,True,36.20832
les,Les,True,51.518093
alcanzaba,alcanzaba,False,22.006813
esa,esa,True,54.460022
observa,Observa,False,21.503084
ante,Ante,True,45.135
ningún,ningún,True,33.02627
consumió,consumió,False,22.071667
venados,Venados,False,29.6259
robado,robado,False,28.797379
mirad,Mirad,False,20.576845
solamente,Solamente,True,20.35294
examinaron,examinaron,False,25.223574
pedernal,pedernal,False,15.944785
muertos,Muertos,False,25.718313
e,e,True,89.55943
manifestaba,manifestaba,False,23.107363
salgan,salgan,False,26.810268
distancia,distancia,False,25.285633
reprendieron,reprendieron,False,23.730352
terror,terror,False,27.676367
continuaron,Continuaron,False,23.847284
escondieron,escondieron,False,24.308409
darse,darse,False,38.790516
quiero,quiero,False,31.767857
dijo,dijo,True,43.706303
espeso,espeso,False,24.869682
cuevas,cuevas,False,31.022417
gato,gato,False,35.150936
vemos,vemos,False,34.516
sucediera,sucediera,False,20.757515
rocío,rocío,False,35.35176
alegráronse,Alegráronse,False,0.0
comenzó,comenzó,False,32.95578
existieron,Existieron,False,23.571083
perro,perro,False,32.17176
entregado,entregado,False,24.955961
trece,trece,False,22.244299
bailaban,bailaban,False,30.849493
obraban,obraban,False,30.814697
llamaremos,llamaremos,False,22.266115
curamos,curamos,False,28.217878
ansioso,ansioso,False,21.071833
cuchillos,cuchillos,False,23.447523
habernos,habernos,False,28.626871
perdieron,perdieron,False,29.362055
no,No,True,88.38192
atisbaban,atisbaban,False,0.0
habló,habló,False,32.277397
títulos,títulos,False,30.860933
entendimiento,entendimiento,False,22.933119
mantenedor,mantenedor,False,19.617426
lloraba,lloraba,False,27.322626
gavilanes,gavilanes,False,15.775963
destrozadas,destrozadas,False,22.304825
lástima,lástima,False,16.093315
hechas,hechas,False,30.827667
arrojemos,arrojemos,False,0.0
mejillas,mejillas,False,25.547583
adivina,adivina,False,17.676376
moradas,moradas,False,27.810232
colgados,colgados,False,25.782265
iguales,iguales,False,29.86864
cuidad,Cuidad,False,30.871082
dicen,dicen,True,27.978258
sobre,sobre,True,30.975538
morderemos,morderemos,False,0.0
pm,pm,False,87.07342
llevándolas,llevándolas,False,18.185884
balamihá,Balamihá,False,0.0
pepitas,pepitas,False,21.525312
corre,corre,False,27.464344
llamando,llamando,False,25.390041
chile,chile,False,26.291842
bajando,bajando,False,29.844328
creció,creció,False,32.188873
cumplid,cumplid,False,25.096483
extendida,extendida,False,20.801632
ponerse,ponerse,False,30.945612
semejantes,semejantes,False,20.857714
piochas,piochas,False,0.0
rpimero,rpimero,False,0.0
pelea,pelea,False,33.14453
diferentes,Diferentes,True,25.477493
campos,campos,False,35.3641
