term_str,n,p,i,h,df,idf,dh
biting,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bits,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bitten,26,0.0006604852025911342,10.564186139633028,0.0069774886226459725,3,4.321928094887363,0.4681666405523325
bitter,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
black,7,0.00017782293915915152,12.457270935716515,0.0022151885316909845,5,3.584962500721156,2.2359263506290326
blackened,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
blackening,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
blackness,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,4,3.9068905956085187,1.9219280948873623
blades,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
blame,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,4,3.9068905956085187,1.9219280948873623
blank,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
blazed,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bled,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
bleeding,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
blessed,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
blinded,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
blocked,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
blood,47,0.0011939540200685888,9.710037006096481,0.01159333771844366,16,1.9068905956085185,3.618552288705489
bloodletter,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bloody,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,3,4.321928094887363,1.4591479170272446
bloom,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
blossom,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
blossoming,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
blotted,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
blow,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
blowgun,9,0.0002286294932046234,12.094700856331807,0.0027652053272446656,6,3.321928094887362,2.419381945646371
blowguns,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,3,4.321928094887363,1.5
blue,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
bluegreen,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,2,4.906890595608519,0.9709505944546687
bodies,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
body,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,5,3.584962500721156,2.2516291673878226
bolt,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bondage,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bone,18,0.0004572589864092468,11.094700856331807,0.005073151668080085,10,2.584962500721156,3.03856233607563
bone's,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bones,17,0.0004318557093865109,11.17716301652378,0.0048269216634295505,10,2.584962500721156,3.175123135113461
book,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,3,4.321928094887363,1.5219280948873624
bore,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
born,15,0.00038104915534103897,11.357735262165601,0.004327855428235336,9,2.736965594166206,2.923231428797621
borne,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
bornthey,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
borrowing,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
both,7,0.00017782293915915152,12.457270935716515,0.0022151885316909845,6,3.321928094887362,2.521640636343318
bottom,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,5,3.584962500721156,2.2516291673878226
bouncing,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bound,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,1,5.906890595608519,0.0
bowed,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
bowl,14,0.00035564587831830304,11.457270935716515,0.004074731185063666,6,3.321928094887362,2.3248629576173565
bowl',1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bowls,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,2,4.906890595608519,0.8112781244591328
bowstring,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
bowstrings,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
boy,12,0.0003048393242728312,11.679663357052963,0.0035604206854981725,7,3.0995356735509145,2.584962500721156
boys,104,0.002641940810364537,8.564186139633028,0.022626072869854817,21,1.5145731728297582,3.975228624747001
bracelet,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
brains,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bramble,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
brambles,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
branch,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
branches,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,4,3.9068905956085187,1.792481250360578
break,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
breaker,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
breaking,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,3,4.321928094887363,1.5
breaks,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
breasts,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
breath,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
breathed,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
breathing,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bright,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
brilliance,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
brilliant,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bring,15,0.00038104915534103897,11.357735262165601,0.004327855428235336,13,2.206450877467426,3.6402239289418525
bringing,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,5,3.584962500721156,2.2516291673878226
brings,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bristling,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
brittle,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
broke,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,4,3.9068905956085187,2.0
broken,7,0.00017782293915915152,12.457270935716515,0.0022151885316909845,6,3.321928094887362,2.521640636343318
bromelia,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bromelias,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
broth,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
brother,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
brothers,23,0.0005842753715229264,10.741063901717107,0.006275739101727257,6,3.321928094887362,1.931584071702181
brought,45,0.001143147466023117,9.772772761444445,0.011171720418264957,25,1.2630344058337937,4.427979696753514
brown,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
build,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
builder,7,0.00017782293915915152,12.457270935716515,0.0022151885316909845,3,4.321928094887363,1.4488156357251847
building,8,0.00020322621618188745,12.264625857774119,0.00249249350596197,5,3.584962500721156,2.1556390622295662
buildings,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
built,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
bumping,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bunch,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bunching,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bundle,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,2,4.906890595608519,0.7219280948873623
bundledthe,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
burden,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
buried,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,3,4.321928094887363,1.3709505944546687
burn,9,0.0002286294932046234,12.094700856331807,0.0027652053272446656,6,3.321928094887362,2.4193819456463714
burned,19,0.00048266226343198274,11.016698344330534,0.005317344558421952,13,2.206450877467426,3.4713544870139286
burning,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,5,3.584962500721156,2.2516291673878226
burninghot,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
burnt,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
burst,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bush,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
bushes,10,0.00025403277022735933,11.942697762886757,0.00303383659669421,5,3.584962500721156,2.0464393446710156
but,161,0.004089927600660485,7.933708979659502,0.03244829533151733,56,0.09953567355091437,5.552915059860477
butts,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
by,213,0.005410898005842753,7.5299162375482815,0.04074360875391297,59,0.024247546246677205,5.628735773440469
bygenius,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
cacao,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
cakchiquels,13,0.0003302426012955671,11.564186139633028,0.0038189869126185536,10,2.584962500721156,3.238901256602631
calabash,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
calabashes,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
call,7,0.00017782293915915152,12.457270935716515,0.0022151885316909845,4,3.9068905956085187,1.6644977792004612
called,45,0.001143147466023117,9.772772761444445,0.011171720418264957,27,1.15200309344505,4.552638373963222
calling,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
calls,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
calm,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,5,3.584962500721156,2.321928094887362
calmed,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
came,190,0.004826622634319828,7.694770249443171,0.03713975225185324,49,0.29218075149331035,5.365575165058913
camping,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,1,5.906890595608519,0.0
can,20,0.0005080655404547187,10.942697762886757,0.005559607652933701,17,1.8194277543581792,3.984183719779189
can't,13,0.0003302426012955671,11.564186139633028,0.0038189869126185536,8,2.9068905956085187,2.8150724101159432
cane,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
cannot,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
canopy,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
canyon,17,0.0004318557093865109,11.17716301652378,0.0048269216634295505,8,2.9068905956085187,2.6986604604011153
canyon',1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
canyons,13,0.0003302426012955671,11.564186139633028,0.0038189869126185536,9,2.736965594166206,2.9312089489103235
caoques,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
captives,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
captured,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
carchah,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
care,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
carefully,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
carpenter,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
carried,9,0.0002286294932046234,12.094700856331807,0.0027652053272446656,8,2.9068905956085187,2.9477027792200903
carry,6,0.0001524196621364156,12.679663357052963,0.0019326300048855018,4,3.9068905956085187,1.9182958340544891
carrying,7,0.00017782293915915152,12.457270935716515,0.0022151885316909845,6,3.321928094887362,2.521640636343318
carve,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
carved,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
carvers,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
carving,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
case,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
castilian,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
catch,5,0.00012701638511367967,12.942697762886757,0.0016439346834607846,3,4.321928094887363,1.3709505944546687
catfish,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
cauatepech,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
cauec,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
cauecs,19,0.00048266226343198274,11.016698344330534,0.005317344558421952,10,2.584962500721156,3.11583409216322
caught,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,2,4.906890595608519,0.9182958340544893
cauinal,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
cauizimah,9,0.0002286294932046234,12.094700856331807,0.0027652053272446656,4,3.9068905956085187,1.836591668108979
cauiztan,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
cause,3,7.62098310682078e-05,13.679663357052963,0.0010425248335109586,3,4.321928094887363,1.5849625007211559
caused,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,4,3.9068905956085187,2.0
causing,2,5.080655404547186e-05,14.264625857774119,0.0007247364845814362,2,4.906890595608519,1.0
cave,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
caves,4,0.00010161310809094373,13.264625857774119,0.0013478598610719287,3,4.321928094887363,1.5
celebrate,1,2.540327702273593e-05,15.264625857774119,0.000387771519313454,1,5.906890595608519,0.0
