folio|side|para_num|lb|lb_str|lb_str_plain
3|1|7|8|"acabar <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>díxesen nuestro nombre, <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice>"|acabar q’quedíxesen nuestro nombre, porq’porque
3|1|7|9|"somos nosotros sus <rs ana=""TZ'AQOL"">formadores</rs>, y <rs ana=""B'ITOL"">críadores</rs>"|somos nosotros sus formadores, y críadores
3|1|7|10|"no estabíen dixeron entresí aquellos <rs ana=""TZ'AQOL"">for<pc> –</pc>"|no estabíen dixeron entresí aquellos for–
3|1|7|11|madores</rs>. y seles fue dicho sereís troca<pc> –</pc>|madores. y seles fue dicho sereís troca–
3|1|7|12|"dos <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> no <del rend=""overstrike"" instant=""false"" status=""unremarkable"">se</del> pudísteís hablar, y así mu"|dos porq’porque no se pudísteís hablar, y así mu
3|1|7|13|damos nuestra palabra, vuestra comída|damos nuestra palabra, vuestra comída
3|1|7|14|pasto, y vuestro dormitorío, y habitazíon|pasto, y vuestro dormitorío, y habitazíon
3|1|7|15|"seran las barrancas, ymontes, <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> no a"|seran las barrancas, ymontes, porq’porque no a
3|1|7|16|cabasteís de saludarnos, no nos ínvocas<pc> –</pc>|cabasteís de saludarnos, no nos ínvocas–
3|1|7|17|teís, todavía ay quíen nos invoque, hare|teís, todavía ay quíen nos invoque, hare
3|1|7|18|mos o travez quíen nos obedezca. tomad|mos o travez quíen nos obedezca. tomad
3|1|7|19|"este <choice><abbr>o ff<hi rend=""superscript"">a</hi>.</abbr><expan instant=""false"">oferta</expan></choice> vuestra carne sera mascada"|este o ffa.oferta vuestra carne sera mascada
3|1|7|20|"y de eso servíreís. se les fue dicho <choice><abbr>q<hi rend=""superscript"">o</hi></abbr><expan instant=""false"">quando</expan></choice> se les"|y de eso servíreís. se les fue dicho qoquando se les
3|1|7|21|notifíco a todos los animales chicos y gran|notifíco a todos los animales chicos y gran
3|1|7|22|"des <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>ay sobre la tíerra. y entonzes quí<pc> –</pc>"|des q’queay sobre la tíerra. y entonzes quí–
3|1|7|23|síeron otra vez probar su día, y quísíe<pc> –</pc>|síeron otra vez probar su día, y quísíe–
3|1|7|24|"ron reprobar otra vez, y <del rend=""overstrike"" instant=""false"" status=""unremarkable""> </del>quisieron"|ron reprobar otra vez, y  quisieron
3|1|7|25|juntar otra vez, su salutazíon, y ya no|juntar otra vez, su salutazíon, y ya no
3|1|7|26|se entendíeron su habla entresí mes<pc> –</pc>|se entendíeron su habla entresí mes–
3|1|7|27|mos, de nínguna suerte se ajusto, ní se|mos, de nínguna suerte se ajusto, ní se
3|1|7|28|pudo hazer, y así fueron vltrajados|pudo hazer, y así fueron vltrajados
3|1|7|29|y desechadas sus carnes, tributaron, fue<pc> –</pc>|y desechadas sus carnes, tributaron, fue–
3|1|7|30|"roncomídos <del rend=""overstrike"" instant=""false"" status=""unremarkable"">todos</del> y muertos todos los"|roncomídos todos y muertos todos los
3|1|7|31|"animales <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>ay aquí sobre la tíerra"|animales q’queay aquí sobre la tíerra
3|1|7|32|yasí probaron otra vez otras críaturas|yasí probaron otra vez otras críaturas
3|1|7|33|"por <rs ana=""TZ'AQOL"">el críador</rs>, y pruebese otra vez, ya"|por el críador, y pruebese otra vez, ya
3|1|7|34|se azerco la sembradura, y amanezímí|se azerco la sembradura, y amanezímí
3|1|7|35|ento, hagamos sustentador nuestro, y|ento, hagamos sustentador nuestro, y
3|1|7|36|mantenedor nuestro. como seremos|mantenedor nuestro. como seremos
3|1|7|37|"ínvocados, y <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se acuerden de nosotros"|ínvocados, y q’quese acuerden de nosotros
3|1|7|38|sobre la tierra, ya pro bamos nues tras|sobre la tierra, ya pro bamos nues tras
3|1|7|39|prímeras hechuras, y formaduras, y|prímeras hechuras, y formaduras, y
3|2|7|1|"no se pudo componer <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>nos alabaran, y nos"|no se pudo componer q’quenos alabaran, y nos
3|2|7|2|aclararan, y así probemos suser hecho vo|aclararan, y así probemos suser hecho vo
3|2|7|3|bedezedor, sustentado nuestro dixeron|bedezedor, sustentado nuestro dixeron
3|2|7|4|"<choice><abbr>q<hi rend=""superscript"">o</hi></abbr><expan instant=""false"">quando</expan></choice> fue formado y hecho la tíerra lodo fue he"|qoquando fue formado y hecho la tíerra lodo fue he
3|2|7|5|"cho su cuerpo, y no parecio bien, sino que <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se"|cho su cuerpo, y no parecio bien, sino que q’quese
3|2|7|6|desbarataba, y estaba blando, y apelmaza<pc> –</pc>|desbarataba, y estaba blando, y apelmaza–
3|2|7|7|"do, y desmadexado, y <del rend=""overstrike"" instant=""false"" status=""unremarkable"">el</del>se desmoronaba,"|do, y desmadexado, y else desmoronaba,
3|2|7|8|y se humedezía, no se movía su cabeza|y se humedezía, no se movía su cabeza
3|2|7|9|"síno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> en vna parte se estaba su cara, era"|síno q’que en vna parte se estaba su cara, era
3|2|7|10|"cíego, y no miraba <choice><abbr>p<hi rend=""superscript"">a</hi></abbr><expan instant=""false"">para</expan></choice> atras, <choice><abbr>aunq’</abbr><expan instant=""false"">aunque</expan></choice>habla<pc> –</pc>"|cíego, y no miraba papara atras, aunq’aunquehabla–
3|2|7|11|"ba, no tenía entendímíento, síno <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se re"|ba, no tenía entendímíento, síno q’quese re
3|2|7|12|"benía en <rs ana=""PALO"">el agua</rs>, no era fuerte. y díxe<pc> –</pc>"|benía en el agua, no era fuerte. y díxe–
3|2|7|13|"ron otra vez los <rs ana=""TZ'AQOL"">hazedores</rs>, y <rs ana=""B'ITOL"">formadores</rs>"|ron otra vez los hazedores, y formadores
3|2|7|14|sera peor despues, y no andara, y no|sera peor despues, y no andara, y no
3|2|7|15|"se multíplícara <choice><abbr>q<hi rend=""superscript"">o</hi></abbr><expan instant=""false"">quando</expan></choice> fuere hecho, solo"|se multíplícara qoquando fuere hecho, solo
3|2|7|16|de su entendímíento lo dixeron, y en|de su entendímíento lo dixeron, y en
3|2|7|17|tonzes lo desbarataron, y lo bolbíeron|tonzes lo desbarataron, y lo bolbíeron
3|2|7|18|a amasar su formadura, y fabríca, y di<pc> –</pc>|a amasar su formadura, y fabríca, y di–
3|2|7|19|"geron como lo haremos otra vez <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>pueda"|geron como lo haremos otra vez q’quepueda
3|2|7|20|"alabarnos, e ínvocarnos, dixeron <choice><abbr>q<hi rend=""superscript"">o</hi></abbr><expan instant=""false"">quando</expan></choice> con"|alabarnos, e ínvocarnos, dixeron qoquando con
3|2|7|21|"sultaron otra vez lo diremos a la <rs ana=""XPIYAKOK"">xpíya"|sultaron otra vez lo diremos a la xpíya
3|2|7|22|"coc</rs>, y a <rs ana=""IXMUKANE"">xmucane</rs>, y a <rs ana=""JUNAJPU_WUCH'"">hun ahpu vuch</rs>"|coc, y a xmucane, y a hun ahpu vuch
3|2|7|23|"y a <rs ana=""JUNAJPU_UTIW"">hun ahpu vtíu</rs>. probemos otrávez nu<pc> –</pc>"|y a hun ahpu vtíu. probemos otrávez nu–
3|2|7|24|"estro día, su ser formado, <corr instant=""false"">y</corr> dixeron vnos"|estro día, su ser formado, y dixeron vnos
3|2|7|25|"aotros los <rs ana=""TZ'AQOL"">formadores</rs>, y <rs ana=""B'ITOL"">fabrícadores</rs>. y"|aotros los formadores, y fabrícadores. y
3|2|7|26|"entonzes lo dixeron ala <rs ana=""XPIYAKOK"">xpíyacoc</rs>, y a"|entonzes lo dixeron ala xpíyacoc, y a
3|2|7|27|"<rs ana=""IXMUKANE"">xmucane</rs>. ¶ y despues su ser dicho aque<pc> –</pc>"|xmucane. ¶ y despues su ser dicho aque–
3|2|7|28|"llo a los adívínos, <rs ana=""RATI'T_Q'IJ"">abuela de el día, o sol</rs>,"|llo a los adívínos, abuela de el día, o sol,
3|2|7|29|"y <rs ana=""RATI'T_SAQ"">de la luna</rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>así eran llamados por los"|y de la luna q’queasí eran llamados por los
3|2|7|30|"<rs ana=""TZ'AQOL"">hazedores</rs>, y <rs ana=""B'ITOL"">fabrícadores</rs>, y estos eran"|hazedores, y fabrícadores, y estos eran
3|2|7|31|"los nombres de <rs ana=""XPIYAKOK"">xpíyacoc</rs>, y <rs ana=""IXMUKANE"">xmucane</rs>."|los nombres de xpíyacoc, y xmucane.
3|2|8|32|"y díxeron aquel <rs ana=""JUN_RAQAN"">huracan</rs>, con <rs ana=""TEPEW_Q'UKUMATZ"">tepeu"|y díxeron aquel huracan, con tepeu
3|2|8|33|"y gucumaꜩ</rs> <choice><abbr>q<hi rend=""superscript"">o</hi></abbr><expan instant=""false"">cuando</expan></choice> ledixeron al de el sol, o"|y gucumatz qocuando ledixeron al de el sol, o
3|2|8|34|adivino, al formador adívíno alcan<pc> –</pc>|adivino, al formador adívíno alcan–
3|2|8|35|zo, y se vnío de ello otra vez se haga nu<pc> –</pc>|zo, y se vnío de ello otra vez se haga nu–
3|2|8|36|estro hombre formado, y nuestro hom<pc> –</pc>|estro hombre formado, y nuestro hom–
3|2|8|37|bre edífícado ota vez sustentado, y|bre edífícado ota vez sustentado, y
3|2|8|38|"alímentado, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>nos ínvoque, y <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se acu<pc> –</pc>"|alímentado, q’quenos ínvoque, y q’quese acu–
3|2|8|39|erde de nosotros. entrad en la consul<pc> –</pc>|erde de nosotros. entrad en la consul–
3|2|8|40|"ta <rs ana=""IXMUKANE"">abuela</rs>, y <rs ana=""XPIYAKOK"">abuelo nuestro</rs> <rs ana=""XPIYAKOK"">xpíya<pc> –</pc>"|ta abuela, y abuelo nuestro xpíya–
3|2|8|41|"coc</rs>, y <rs ana=""IXMUKANE"">xmucane</rs>, como se podra sem<pc> –</pc>"|coc, y xmucane, como se podra sem–
3|2|8|42|brar y aclarar, nuestro ser ínvocado,|brar y aclarar, nuestro ser ínvocado,
4|1|8|1|"nuestro ser adorado, nuestro ser acordado por <note place=""margin-right"" type=""pagination"" anchored=""true"">4</note>"|nuestro ser adorado, nuestro ser acordado por 4
4|1|8|2|el hombre formado, y edificado. y por el hombre|el hombre formado, y edificado. y por el hombre
4|1|8|3|nuestro pobre, y así se díga, mostrad vuestro|nuestro pobre, y así se díga, mostrad vuestro
4|1|8|4|"nombre <rs ana=""JUNAJPU_WUCH'"">hun ahpu vuch</rs>, <rs ana=""JUNAJPU_UTIW"">hun ahpu vtíu</rs> <rs ana=""KA'MUL_ALOM"">dos"|nombre hun ahpu vuch, hun ahpu vtíu dos
4|1|8|5|"vezes madre</rs>, <rs ana=""KA'MUL_K'AJOLOM"">dos vezes Padre</rs>, <rs ana=""NIM_AQ"">grandes</rs>, <rs ana=""NIMA_SIS"">gran<pc> –</pc>"|vezes madre, dos vezes Padre, grandes, gran–
4|1|8|6|"de pízote</rs>, <rs ana=""AJK'UWAL"">el de los chalchíguítes</rs>, <rs ana=""AJYAMANIK"">el de el"|de pízote, el de los chalchíguítes, el de el
4|1|8|7|"toríron</rs>, <rs ana=""AJCH'UT"">el de la tabla</rs>, <rs ana=""AJTZ'ALAM"">o trono</rs>, <rs ana=""AJTOLTEKAT"">el de el toltecat</rs>"|toríron, el de la tabla, o trono, el de el toltecat
4|1|8|8|"<rs ana=""RATI'I_Q'IJ"">abuela de el sol</rs>, <rs ana=""RATI'T_SAQ"">abuela de la luna</rs>, así seaís"|abuela de el sol, abuela de la luna, así seaís
4|1|8|9|dichos por nuestros formados, y críaturas.|dichos por nuestros formados, y críaturas.
4|1|8|10|"echad suertes con <rs ana=""IXIM"">maíses</rs>, y con <rs ana=""TZ'ITE'"">ꜩítes</rs> y sea"|echad suertes con maíses, y con tzítes y sea
4|1|8|11|solo hecho, sí saldra, sí labraremos, y lo|solo hecho, sí saldra, sí labraremos, y lo
4|1|8|12|tallaremos su voca y su cara de palo se les|tallaremos su voca y su cara de palo se les
4|1|8|13|fue dicho alos adívínos. y luego su echa<pc> –</pc>|fue dicho alos adívínos. y luego su echa–
4|1|8|14|"dura de las suertes, su ser saludado lo<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>"|dura de las suertes, su ser saludado loq’que
4|1|8|15|"sortearon con <rs ana=""IXIM"">el maís</rs> y <rs ana=""TZ'ITE'"">el ꜩíte</rs>. a sol, a"|sortearon con el maís y el tzíte. a sol, a
4|1|8|16|"formadura dixeron <rs ana=""IXMUKANE"">vnabieja</rs> y <rs ana=""XPIYAKOK"">un viejo</rs>"|formadura dixeron vnabieja y un viejo
4|1|8|17|"a ellos. y <rs ana=""XPIYAKOK"">el viejo</rs> era el de las suertes de"|a ellos. y el viejo era el de las suertes de
4|1|8|18|"<rs ana=""TZ'ITE'"">el ꜩité</rs>, y se llamaba <rs ana=""XPIYAKOK"">xpíyacoc</rs>, y <rs ana=""IXMUKANE"">la vieja</rs>"|el tzité, y se llamaba xpíyacoc, y la vieja
4|1|8|19|adivina de el sol, y de la formadura, se|adivina de el sol, y de la formadura, se
4|1|8|20|"llamaba chíracan <rs ana=""IXMUKANE"">xmucane</rs>. <del rend=""overstrike"" instant=""false"" status=""unremarkable"">y esta</del>"|llamaba chíracan xmucane. y esta
4|1|8|21|"<del rend=""overstrike"" instant=""false"" status=""unremarkable""><rs ana=""IXMUKANE"">vieja</rs> adivina de el sol</del> y dixeron <choice><abbr>q<hi rend=""superscript"">o</hi></abbr><expan instant=""false"">quando</expan></choice>"|vieja adivina de el sol y dixeron qoquando
4|1|8|22|empezaron a adivinar el sol solo se|empezaron a adivinar el sol solo se
4|1|8|23|junten y se avnen decid nuestra nu<pc> –</pc>|junten y se avnen decid nuestra nu–
4|1|8|24|eua, nuestro oydo hablá, parlád, si es|eua, nuestro oydo hablá, parlád, si es
4|1|8|25|conveniente sea labrado el palo por los|conveniente sea labrado el palo por los
4|1|8|26|"formadores, y sí es este es <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>se ha de sus<pc> –</pc>"|formadores, y sí es este es q’quese ha de sus–
4|1|8|27|"tentar, y alímentar, <choice><abbr>q<hi rend=""superscript"">o</hi></abbr><expan instant=""false"">quando</expan></choice> <rs ana=""K'OOL"">se siembre</rs>, y acba<pc> –</pc>"|tentar, y alímentar, qoquando se siembre, y acba–
4|1|8|28|"re, dí tu <rs ana=""IXIM"">maís</rs>, tu <rs ana=""TZ'ITE'"">ꜩíte</rs>, tu sol, tu forma<pc> –</pc>"|re, dí tu maís, tu tzíte, tu sol, tu forma–
4|1|8|29|"dura llamad, y segued le dixo <rs ana=""IXIM"">al maís</rs>,"|dura llamad, y segued le dixo al maís,
4|1|8|30|"y <rs ana=""TZ'ITE'"">al ꜩíte</rs>, al sol, y ála formadura. y tu"|y al tzíte, al sol, y ála formadura. y tu
4|1|8|31|"<rs ana=""UK'U'X_KAJ"">corazon de el zielo</rs> tened verguenza, no afren<pc> –</pc>"|corazon de el zielo tened verguenza, no afren–
4|1|8|32|"teís a <rs ana=""TEPEU_Q'UKUMATZ"">tepeu, y cucumaꜩ</rs>. y entonzes respon<pc> –</pc>"|teís a tepeu, y cucumatz. y entonzes respon–
4|1|8|33|"diendo el q<hi rend=""subscript"">,</hi>íte y <rs ana=""IXIM"">el maís</rs> dixeron la verdad"|diendo el q,íte y el maís dixeron la verdad
4|1|8|34|"haceldo así <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>así estara bíen, y hablara el pa"|haceldo así q’queasí estara bíen, y hablara el pa
4|1|8|35|lo enlabrandolo. y luego fue hecha la íma|lo enlabrandolo. y luego fue hecha la íma
4|1|8|36|gen de el hombre depalo, y hablo como hom<pc> –</pc>|gen de el hombre depalo, y hablo como hom–
4|1|8|37|"bre. y este fue el hombre <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>hizieron, y se"|bre. y este fue el hombre q’quehizieron, y se
4|1|8|38|multiplicaron, tuvieron, hijos, e hijas, em<pc> –</pc>|multiplicaron, tuvieron, hijos, e hijas, em–
4|1|8|39|pero salieron tontos sin corazon, sin enten<pc> –</pc>|pero salieron tontos sin corazon, sin enten–
4|1|8|40|"dimiento; y así no se acordaron mas de<rs ana=""TZ'AQOL"">su</rs> <rs ana=""B'ITOL"">crí<pc> –</pc>"|dimiento; y así no se acordaron mas desu crí–
4|1|8|41|"ador</rs>; sino <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>en vano estubieron, y andu<pc> –</pc>"|ador; sino q’queen vano estubieron, y andu–
4|1|8|42|uieron sobre la tierra, y así no se acorda<pc> –</pc>|uieron sobre la tierra, y así no se acorda–
4|2|8|1|"ron más de <rs ana=""UK'U'X_KAJ"">el corazon de el zíelo</rs>, y así díeron"|ron más de el corazon de el zíelo, y así díeron
4|2|8|2|de hozicos, empero esto fue solo probar, aparar<pc> –</pc>|de hozicos, empero esto fue solo probar, aparar–
4|2|8|3|los, y hazerlos gente. hablaban, empero esta<pc> –</pc>|los, y hazerlos gente. hablaban, empero esta–
4|2|8|4|ba seca su cara, estaban abromados, y pesa|ba seca su cara, estaban abromados, y pesa
4|2|8|5|dos, en pies y manos. no tenían sangre, ní su<pc> –</pc>|dos, en pies y manos. no tenían sangre, ní su–
4|2|8|6|dor, ní gordura, estavan secas, y palídas|dor, ní gordura, estavan secas, y palídas
4|2|8|7|sus maxillas. estaban sus pies amarillos, y|sus maxillas. estaban sus pies amarillos, y
4|2|8|8|secos, y las manos, y amarilla su carne, y así|secos, y las manos, y amarilla su carne, y así
4|2|8|9|"no se acordaron mas de su <rs ana=""TZ'AQOL"">críador</rs>, y <rs ana=""B'ITOL"">haze<pc> –</pc>"|no se acordaron mas de su críador, y haze–
4|2|8|10|"dor</rs>, el <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>los avía crído; y estos eran ya mu<pc> –</pc>"|dor, el q’quelos avía crído; y estos eran ya mu–
4|2|8|11|chos, y se multíplícaron sobre la tíerra.|chos, y se multíplícaron sobre la tíerra.
4|2|9|12|y despues fueron acabados, y destruídos, y|y despues fueron acabados, y destruídos, y
4|2|9|13|muertos, todos estos hombres de palo.|muertos, todos estos hombres de palo.
4|2|9|14|"fue embiado consultado por <rs ana=""UK'U'X_KAJ"">el corazon de</rs>"|fue embiado consultado por el corazon de
4|2|9|15|"<rs ana=""UK'U'X_KAJ"">el cíelo</rs>, y se hizo vn gran díluuío <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>víno so<pc> –</pc>"|el cíelo, y se hizo vn gran díluuío q’quevíno so–
4|2|9|16|bre ellos; de palo de corcho era la carne de|bre ellos; de palo de corcho era la carne de
4|2|9|17|los hombres, y de esa material fueron he<pc> –</pc>|los hombres, y de esa material fueron he–
4|2|9|18|"chos, y labrados, por <rs ana=""TZ'AQOL""><rs ana=""B'ITOL"">el criador</rs></rs> y las muge<pc> –</pc>"|chos, y labrados, por el criador y las muge–
4|2|9|19|res fueron hechas de corazon de espadaña|res fueron hechas de corazon de espadaña
4|2|9|20|"y esa fue la voluntad de <rs ana=""TZ'AQOL""><rs ana=""B'ITOL"">el críador</rs></rs>, hazerlos"|y esa fue la voluntad de el críador, hazerlos
4|2|9|21|de esa material, empero no hizieron memo<pc> –</pc>|de esa material, empero no hizieron memo–
4|2|9|22|"ría, ni agradezieron <rs ana=""TZ'AQOL""><rs ana=""B'ITOL"">al criador</rs></rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>los crío"|ría, ni agradezieron al criador q’quelos crío
4|2|9|23|el averlos críado; y así fueron muertos y a|el averlos críado; y así fueron muertos y a
4|2|9|24|"negados. vino <rs ana=""Q'OL"">gran resína</rs>, y <rs ana=""KAR"">pez</rs> de el"|negados. vino gran resína, y pez de el
