lang,folio,side,para_num,lb,lb_str,lb_str_plain
spa,6,2,11,6,"saber <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>yo soy el sol; y soy el hazedor de",saber q’queyo soy el sol; y soy el hazedor de
spa,6,2,11,7,"la tierra dixo <rs ana=""SIPAKNA"">zípacna</rs>; y yo soy díxo <rs ana=""KAB'RAQAN"">cab<pc> –</pc>",la tierra dixo zípacna; y yo soy díxo cab–
spa,6,2,11,8,"racan</rs> el <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> muevo la tíerra, deríbare to<pc> –</pc>","racan el q’que muevo la tíerra, deríbare to–"
spa,6,2,11,9,"da la tierra; y así mesmo los hijos de <rs ana=""WUQUB'_KAQIX"">vvcub",da la tierra; y así mesmo los hijos de vvcub
spa,6,2,11,10,"caquíx</rs> así mesmo se ensoberbezieron, por","caquíx así mesmo se ensoberbezieron, por"
spa,6,2,11,11,"la soberbia de su <choice><abbr>Pe.</abbr><expan instant=""false"">Padre</expan></choice> yesto les parecío",la soberbia de su Pe.Padre yesto les parecío
spa,6,2,11,12,"muy mal alos <rs ana=""KA'IB'_K'AJOLAB'"">dos muchachos</rs>, <rs ana=""JUNAJPU"">hunahpu</rs>","muy mal alos dos muchachos, hunahpu"
spa,6,2,11,13,"y <rs ana=""XB'ALAMQ'E"">xbalanque</rs>. y aun todauía no se auí<pc> –</pc>",y xbalanque. y aun todauía no se auí–
spa,6,2,11,14,"an hecho nuestros prímeros <choice><abbr>Pes</abbr><expan instant=""false"">Padres</expan></choice> y Madres",an hecho nuestros prímeros PesPadres y Madres
spa,6,2,11,15,"yasí se consultó por <rs ana=""KA'IB'_K'AJOLAB'"">los dos muchachos</rs> sus<pc> –</pc>",yasí se consultó por los dos muchachos sus–
spa,6,2,11,16,"muertes, de <rs ana=""WUQUB'_KAQIX"">vvcubcaquíx</rs>, de <rs ana=""SIPAKNA"">zípacna</rs>","muertes, de vvcubcaquíx, de zípacna"
spa,6,2,11,17,"y <rs ana=""KAB'RAQAN"">cabrracan</rs>.",y cabrracan.
spa,6,2,12,18,"y aquí sesigue el dezir el vodocazo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> los",y aquí sesigue el dezir el vodocazo q’que los
spa,6,2,12,19,"<rs ana=""KA'IB'_K'AJOLAB'"">dos muchachos</rs> díeron a <rs ana=""WUQUB'_KAQIX"">vvcub caquíx</rs>, y","dos muchachos díeron a vvcub caquíx, y"
spa,6,2,12,20,como cada vno fue destruído por su sober<corr><pc> –</pc></corr>,como cada vno fue destruído por su sober–
spa,6,2,12,21,bía.,bía.
spa,6,2,13,22,"Este <rs ana=""WUQUB'_KAQIX"">vvcubcaquíx</rs> tená vn palo, o arbol","Este vvcubcaquíx tená vn palo, o arbol"
spa,6,2,13,23,"de nanses <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> esta era slo sucomída",de nanses porq’porque esta era slo sucomída
spa,6,2,13,24,y todos los días se subía al arbol de nanses,y todos los días se subía al arbol de nanses
spa,6,2,13,25,"a comer la fruta esto auían vísto <rs ana=""JUNAJPU"">hun",a comer la fruta esto auían vísto hun
spa,6,2,13,26,"ahpu</rs>, y <rs ana=""XB'ALAMQ'E"">xbalanque</rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>era su comída, y","ahpu, y xbalanque q’queera su comída, y"
spa,6,2,13,27,"se pusieron en espía los <rs ana=""KA'IB'_K'AJOLAB'"">dos muchachos</rs> de",se pusieron en espía los dos muchachos de
spa,6,2,13,28,baxo de el arbol escondidos entre las ho<pc> –</pc>,baxo de el arbol escondidos entre las ho–
spa,6,2,13,29,"jas de la íerua, y entonzes llego <rs ana=""WUQUB'_KAQIX"">vvcub","jas de la íerua, y entonzes llego vvcub"
spa,6,2,13,30,"caquíc</rs>, y estando ya subido en el arbol","caquíc, y estando ya subido en el arbol"
spa,6,2,13,31,"entonzes <rs ana=""JUNAJPU"">hun ahpu</rs> le tíro vn vodocazo",entonzes hun ahpu le tíro vn vodocazo
spa,6,2,13,32,"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> fue derecho y le dío en la quíxada, y dan<pc> –</pc>","q’que fue derecho y le dío en la quíxada, y dan–"
spa,6,2,13,33,"do gritos cayo en el suelo y luego <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> <rs ana=""JUNAJPU"">hun",do gritos cayo en el suelo y luego q’que hun
spa,6,2,13,34,"ahpu</rs> vío caído a <rs ana=""WUQUB'_KAQIX"">vvcubcaquíx</rs> fue a to<pc> –</pc>",ahpu vío caído a vvcubcaquíx fue a to–
spa,6,2,13,35,"da prísa fue agachado a cogerlo, y en<corr instant=""false""><pc> –</pc></corr>","da prísa fue agachado a cogerlo, y en–"
spa,6,2,13,36,"tonzes <rs ana=""WUQUB'_KAQIX"">vvcub caquíx</rs> le cogío el brazo",tonzes vvcub caquíx le cogío el brazo
spa,6,2,13,37,"<del type=""scribble"" instant=""false"" status=""unremarkable"">y</del> <del type=""strike-through"" instant=""false"" status=""unremarkable"">avvcu</del> a<rs ana=""JUNAJPU"">hunahpu</rs>, y selo arranco, y se","y avvcu ahunahpu, y selo arranco, y se"
spa,7,1,13,1,"learranco el brazo de la punta deel hombro <note place=""margin-right"" anchored=""true""><num rend=""large"">7</num></note>",learranco el brazo de la punta deel hombro 7
spa,7,1,13,2,"y entonzes <rs ana=""JUNAJPU"">hun ahpu</rs> solto a <rs ana=""WUQUB'_KAQIX"">vvcubcaquíx</rs>",y entonzes hun ahpu solto a vvcubcaquíx
spa,7,1,13,3,"y así quedaron bien los <rs ana=""KA'IB'_K'AJOLAB'"">dos muchachos</rs>, por","y así quedaron bien los dos muchachos, por"
spa,7,1,13,4,"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>noquedaron venzidos por <rs ana=""WUQUB'_KAQIX"">vvcub caquíx</rs>",q’quenoquedaron venzidos por vvcub caquíx
spa,7,1,13,5,"y fuese a su casa llevando el brazo de <rs ana=""JUNAJPU"">hun",y fuese a su casa llevando el brazo de hun
spa,7,1,13,6,"ahpu</rs>, eíba teníendose las quixadas. <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>te","ahpu, eíba teníendose las quixadas. q’quete"
spa,7,1,13,7,"a sucedido a vsted? dixo <rs ana=""CHIMALMAT"">chimalmat</rs> asu",a sucedido a vsted? dixo chimalmat asu
spa,7,1,13,8,"marído <rs ana=""WUQUB'_KAQIX"">vvcubcaquíx</rs>. <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>hadeser <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>dos",marído vvcubcaquíx. q’quehadeser q’quedos
spa,7,1,13,9,"demonios me tiraron con<rs ana=""WUB"">zerbatana</rs>, y me","demonios me tiraron conzerbatana, y me"
spa,7,1,13,10,"desquízíaron las quíxadas, todos los díen","desquízíaron las quíxadas, todos los díen"
spa,7,1,13,11,"tes se me menean, y meduelen mucho;","tes se me menean, y meduelen mucho;"
spa,7,1,13,12,pero aquí traigo vnbrazo de vno de,pero aquí traigo vnbrazo de vno de
spa,7,1,13,13,ellos colgaldo al humo sobre el fuego,ellos colgaldo al humo sobre el fuego
spa,7,1,13,14,"pa.<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> vengan por el los dos demoníos. dixo",pa.q’que vengan por el los dos demoníos. dixo
spa,7,1,13,15,"el <rs ana=""WUQUB'_KAQIX"">vvcubcaquix</rs>. y entonzes colgo el brazo",el vvcubcaquix. y entonzes colgo el brazo
spa,7,1,13,16,"de<rs ana=""JUNAJPU"">hun ahpu</rs>. y entonzes <rs ana=""JUNAJPU"">hun ahpu</rs>, y <rs ana=""XB'ALAMQ'E"">xba<pc> –</pc>","dehun ahpu. y entonzes hun ahpu, y xba–"
spa,7,1,13,17,"lanque</rs> consultaron <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>deuían hazer, y","lanque consultaron q’quedeuían hazer, y"
spa,7,1,13,18,auíendolo consultado lo fueron a dezir a,auíendolo consultado lo fueron a dezir a
spa,7,1,13,19,"<rs ana=""SAQI_NIM_AQ_SIS"">vn viejo</rs> <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>ya estaba con la cabeza blanca",vn viejo q’queya estaba con la cabeza blanca
spa,7,1,13,20,"y a<rs ana=""SAQI_NIM_AQ_SIS"">una víeja</rs>, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>deuerdad ya era muy","y auna víeja, q’quedeuerdad ya era muy"
spa,7,1,13,21,"vieja, y tanta era la vegez de ambos <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>","vieja, y tanta era la vegez de ambos q’que"
spa,7,1,13,22,"ya andaban corcobados. <rs ana=""SAQI_NIM_AQ_SIS"">el viejo</rs> se lla<pc> –</pc>",ya andaban corcobados. el viejo se lla–
spa,7,1,13,23,"maba: <rs ana=""SAQI_NIM_AQ_SIS"">zaquínímac</rs>, y <rs ana=""SAQI_NIM_AQ_SIS"">la víeja</rs> sellamaba","maba: zaquínímac, y la víeja sellamaba"
spa,7,1,13,24,"<rs ana=""SAQI_NIM_AQ_SIS"">zaquíníma zíz</rs>. vn grande pízote blanco.",zaquíníma zíz. vn grande pízote blanco.
spa,7,1,13,25,"y les dixeron los <rs ana=""KA'IB'_K'AJOLAB'"">dos muchachos</rs> <rs ana=""SAQI_NIM_AQ_SIS"">al viejo</rs>",y les dixeron los dos muchachos al viejo
spa,7,1,13,26,"y a<rs ana=""SAQI_NIM_AQ_SIS"">la víeja</rs> acompañadnos <choice><abbr>pa.</abbr><expan instant=""false"">para</expan></choice> ír a traer",y ala víeja acompañadnos pa.para ír a traer
spa,7,1,13,27,"nuestro brazo acasa de de <rs ana=""WUQUB'_KAQIX"">vvcub caquíx</rs>",nuestro brazo acasa de de vvcub caquíx
spa,7,1,13,28,nosotros yremos de tras de de vosotros como,nosotros yremos de tras de de vosotros como
spa,7,1,13,29,"<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>somos vuestros níetos<choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>sehan muerto nu<pc> –</pc>",q’quesomos vuestros níetosq’quesehan muerto nu–
spa,7,1,13,30,"estro <choice><abbr>Pe.</abbr><expan instant=""false"">Padre</expan></choice> y <choice><abbr>Me.</abbr><expan instant=""false"">Madre</expan></choice> y así en preguntándoos de",estro Pe.Padre y Me.Madre y así en preguntándoos de
spa,7,1,13,31,"zíd <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> andamos tras de vosotros; y <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>pasaís",zíd q’que andamos tras de vosotros; y q’quepasaís
spa,7,1,13,32,"de sacar el gusano <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>secome las muelas, y","de sacar el gusano q’quesecome las muelas, y"
spa,7,1,13,33,"los díentes, y así como a muchachos nos vera","los díentes, y así como a muchachos nos vera"
spa,7,1,13,34,"<rs ana=""WUQUB'_KAQIX"">vvcub caquíx</rs>, y nosotros te aconsejaremos","vvcub caquíx, y nosotros te aconsejaremos"
spa,7,1,13,35,"esto dixeron <rs ana=""KA'IB'_K'AJOLAB'"">los dos muchachos</rs>. estabíen",esto dixeron los dos muchachos. estabíen
spa,7,2,13,1,"dixeron <rs ana=""SAQI_NIM_AQ_SIS"">los viejos</rs> y entonzes se fueron ala",dixeron los viejos y entonzes se fueron ala
spa,7,2,13,2,"esquina dela casa de <rs ana=""WUQUB'_KAQIX"">vvcubcaquix</rs>, el","esquina dela casa de vvcubcaquix, el"
spa,7,2,13,3,"qual estaba recostado en su trono, y enton<pc> –</pc>","qual estaba recostado en su trono, y enton–"
spa,7,2,13,4,"zes pasaron <rs ana=""SAQI_NIM_AQ_SIS"">los dos víejos</rs>, y <rs ana=""KA'IB'_K'AJOLAB'"">los dos mucha<pc> –</pc>","zes pasaron los dos víejos, y los dos mucha–"
spa,7,2,13,5,"chos</rs> jugando detras de ellos, y pasaron","chos jugando detras de ellos, y pasaron"
spa,7,2,13,6,"por de baxo la casa de <rs ana=""WUQUB'_KAQIX"">vvcubcaquix</rs>. y",por de baxo la casa de vvcubcaquix. y
spa,7,2,13,7,estaba gritando de el dolor de la muela,estaba gritando de el dolor de la muela
spa,7,2,13,8,"y víendolos <rs ana=""WUQUB'_KAQIX"">vvcubcaquíx</rs> alos <rs ana=""SAQI_NIM_AQ_SIS"">dos víejos</rs>",y víendolos vvcubcaquíx alos dos víejos
spa,7,2,13,9,"y a<rs ana=""KA'IB'_K'AJOLAB'"">los muchachos</rs> les pregunto, de adon","y alos muchachos les pregunto, de adon"
spa,7,2,13,10,"de venís <rs ana=""SAQI_NIM_AQ_SIS"">abuelos</rs>? nosotros <rs ana=""WUQUB'_KAQIX""><choice><abbr>Sor.</abbr><expan instant=""false"">Señor</expan></choice></rs>andamos",de venís abuelos? nosotros Sor.Señorandamos
spa,7,2,13,11,buscando nuestro remedío dixeron como,buscando nuestro remedío dixeron como
spa,7,2,13,12,"buscaís vuestro remedio? son <rs ana=""KA'IB'_K'AJOLAB'"">hijos vues<pc> –</pc>",buscaís vuestro remedio? son hijos vues–
spa,7,2,13,13,"tros</rs> esos <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>os acompañan? no <rs ana=""WUQUB'_KAQIX""><choice><abbr>Sor.</abbr><expan instant=""false"">Señor</expan></choice></rs> son <rs ana=""KA'IB'_K'AJOLAB'"">nu<pc> –</pc>",tros esos q’queos acompañan? no Sor.Señor son nu–
spa,7,2,13,14,"estrosníetos</rs>; sino <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> les tenemos lastíma",estrosníetos; sino q’que les tenemos lastíma
spa,7,2,13,15,"<rs ana=""WUQUB'_KAQIX""><choice><abbr>Sor</abbr><expan instant=""false"">Señor</expan></choice></rs> de lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>hallamos lesdamos vn pedazo",SorSeñor de lo q’quehallamos lesdamos vn pedazo
spa,7,2,13,16,"de tortilla. dixeron <rs ana=""SAQI_NIM_AQ_SIS"">los víejos</rs>. y en esto",de tortilla. dixeron los víejos. y en esto
spa,7,2,13,17,"esta el <choice><abbr>Sor.</abbr><expan instant=""false"">Señor</expan></choice>muy malo de la muela, y <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>a","esta el Sor.Señormuy malo de la muela, y q’quea"
spa,7,2,13,18,"pura fuerza hablaba. yos os suplíco <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>",pura fuerza hablaba. yos os suplíco q’que
spa,7,2,13,19,"me tengaís lastíma <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>es lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>hazeís? <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>es",me tengaís lastíma q’quees lo q’quehazeís? q’quees
spa,7,2,13,20,"lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>curaís? dixo el <choice><abbr>Sor.</abbr><expan instant=""false"">Señor</expan></choice>Sor lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> cura-",lo q’quecuraís? dixo el Sor.SeñorSor lo q’que cura-
spa,7,2,13,21,"mos nosotros díxeron <rs ana=""SAQI_NIM_AQ_SIS"">los víejos</rs>, es sa<pc> –</pc>","mos nosotros díxeron los víejos, es sa–"
spa,7,2,13,22,"car elgusano de los díentes, y muelas","car elgusano de los díentes, y muelas"
spa,7,2,13,23,"y curamos los ojos, y tambíen curamos","y curamos los ojos, y tambíen curamos"
spa,7,2,13,24,"quebraduras de huesos. estabíen, y sí<pc> –</pc>","quebraduras de huesos. estabíen, y sí–"
spa,7,2,13,25,"así es verdad curadme mis dientes, <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice>es<pc> –</pc>","así es verdad curadme mis dientes, q’quees–"
spa,7,2,13,26,"toy sín sosíego y no duermo, y tambíen","toy sín sosíego y no duermo, y tambíen"
spa,7,2,13,27,"me duelen los ojos, <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> esto tuvo prín<pc> –</pc>","me duelen los ojos, porq’porque esto tuvo prín–"
spa,7,2,13,28,"cipío de <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> dos demoníos me dieron vn",cipío de q’que dos demoníos me dieron vn
spa,7,2,13,29,"bodocazo, y así no puedocomer; yasí","bodocazo, y así no puedocomer; yasí"
spa,7,2,13,30,"tenedme míserícordía. <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> se me me<pc> –</pc>",tenedme míserícordía. porq’porque se me me–
spa,7,2,13,31,nean todos los díentes todos. esta bíen,nean todos los díentes todos. esta bíen
spa,7,2,13,32,"<rs ana=""WUQUB'_KAQIX""><choice><abbr>Sor.</abbr><expan instant=""false"">Señor</expan></choice></rs> gusano es el <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> lehaze daño sacare mos",Sor.Señor gusano es el q’que lehaze daño sacare mos
spa,7,2,13,33,"esos dientes, y le pondremos otros en su lu<pc> –</pc>","esos dientes, y le pondremos otros en su lu–"
spa,7,2,13,34,"gar. o quízas no sera bueno eso <choice><abbr>porq’</abbr><expan instant=""false"">porque</expan></choice> de esa",gar. o quízas no sera bueno eso porq’porque de esa
spa,7,2,13,35,"suerte soy <rs ana=""WUQUB'_KAQIX""><choice><abbr>Sor.</abbr><expan instant=""false"">Señor</expan></choice></rs> y con eso solo como con los dí<pc> –</pc>",suerte soy Sor.Señor y con eso solo como con los dí–
spa,7,2,13,36,entes. y con mís ojos. y dixeron ellos pondre<pc> –</pc>,entes. y con mís ojos. y dixeron ellos pondre–
spa,7,2,13,37,"mos otros en lugar de esos, pondremos gu<pc> –</pc>","mos otros en lugar de esos, pondremos gu–"
spa,7,2,13,38,"eso molído, pero este gueso molído era solo","eso molído, pero este gueso molído era solo"
spa,7,2,13,39,"<rs ana=""IXIM"">maíz blanco</rs>. estabíen díxo <rs ana=""WUQUB'_KAQIX"">el <choice><abbr>Sor.</abbr><expan instant=""false"">Señor</expan></choice></rs> sacadlos",maíz blanco. estabíen díxo el Sor.Señor sacadlos
spa,7,2,13,40,ayudadlos. y entonzes lesacaron los díen<pc> –</pc>,ayudadlos. y entonzes lesacaron los díen–
spa,8,1,13,1,"tes a <rs ana=""WUQUB'_KAQIX"">vvcub caquíx</rs>, y solo <rs ana=""IXIM"">maís blanco</rs> fue lo <choice><abbr>q’</abbr><expan instant=""false"">que</expan></choice> le <note place=""margin-right"" anchored=""true""><num rend=""large"">8</num></note>","tes a vvcub caquíx, y solo maís blanco fue lo q’que le 8"
spa,8,1,13,2,pusieron en lugar dedientes; y estaban relum<pc> –</pc>,pusieron en lugar dedientes; y estaban relum–
spa,8,1,13,3,"brando <rs ana=""IXIM"">los maíses</rs> en su voca, y luego se le cayo la","brando los maíses en su voca, y luego se le cayo la"
spa,8,1,13,4,"cara, y nunca mas parecío <rs ana=""WUQUB'_KAQIX""><choice><abbr>Sor</abbr><expan instant=""false"">Señor</expan></choice></rs>y acabaron de sacar","cara, y nunca mas parecío SorSeñory acabaron de sacar"
spa,8,1,13,5,"le todos sus dientes, y le quedo la voca moreteada","le todos sus dientes, y le quedo la voca moreteada"
spa,8,1,13,6,"y <choice><abbr>qo</abbr><expan instant=""false"">quando</expan></choice> lecuraron los ojos a <rs ana=""WUQUB'_KAQIX"">vvcubcaquíx</rs> ledeso<pc> –</pc>",y qoquando lecuraron los ojos a vvcubcaquíx ledeso–
spa,8,1,13,7,"llaron las níñas delos ojos, y le quítaron toda","llaron las níñas delos ojos, y le quítaron toda"
spa,8,1,13,8,"laplata, y no lo síntío, y sacada quedomírando","laplata, y no lo síntío, y sacada quedomírando"
spa,8,1,13,9,pero ya no era grande ní se ensoberbezía.,pero ya no era grande ní se ensoberbezía.
