folio,side,para_num,lb_n,found_phrase,matched_form,ana_id,score,line_text
32,2,0,22,qaholab,ixqaholab,MOTZ,87.5,much qaholab xecam rumal
34,1,2,33,quxvleu,vqux vleu,UK'U'X_ULEW,87.5,quxvleu taxqohe chi cut quiculel qui
34,2,0,24,q inquina,q iquin,TZ'IKIN,87.5,queleb ah q inquina ha ruq puch
34,2,0,38,conohel e,conohel,RAJAWAL_XIB'ALB'A,87.5,xa hun xeqohe vi conohel e tzatz
35,1,0,18,quxvleu,vqux vleu,UK'U'X_ULEW,87.5,quxvleu chatah quetal catzihol
35,1,0,41,e ahquixb,ahquixb,XA_Q'ANA_JAL,87.5,nel e ahquixb e ah nim quevqha
35,1,0,41,ahquixb e,ahquixb,XA_Q'ANA_JAL,87.5,nel e ahquixb e ah nim quevqha
35,1,0,45,qui chic,qui chac,KA'IB'_K'AJOLAB',87.5,yobexic quih e qui chic rono
35,2,2,25,hacauitz,hacavitz,JAQAWITZ_JUYUB',87.5,acab al hacauitz chic vbi caba
36,1,0,6,vi quib,cavi quib,KAWEQ,87.5,ri cut xquipaxih vi quib qo
36,1,0,21,balam a,balami ha,B'ALAM_JA,87.5,xquil ri balam quitze balam a
37,2,0,16,vqux chu,vqux cah,UK'U'X_KAJ,87.5,chuvach ta xcotix vloc vqux chu
38,1,0,4,i xiquin,qi iquin,TZ'IKIN,87.5,ha nacut v hutic i xiquin chi
38,1,1,25,xquicuch,quichuch,IXB'AQIYALO,87.5,huyub chiri xquicuch vi quib
38,1,1,25,xquicuch,quichuch,IXKIK',87.5,huyub chiri xquicuch vi quib
38,1,1,25,vi quib,cavi quib,KAWEQ,87.5,huyub chiri xquicuch vi quib
38,2,0,6,qui cha,qui cahau,JUNAJPU,87.5,bi va mahabi echa xa vxe qui cha
38,2,0,6,qui cha,qui cahau,JUN_JUNAJPU,87.5,bi va mahabi echa xa vxe qui cha
38,2,0,8,queva vi,queva ic,WA,87.5,chiquinao xma queva vi ta xe
38,2,0,29,hucutah,mahucutah,MAJUK'UTAJ,87.5,hucutah nima meuahic qovi
39,1,0,35,hucutah,mahucutah,MAJUK'UTAJ,87.5,hucutah iqui balam xa hun
40,1,2,26,xquicotic,xquicot,IXOQ_AJAWAB',87.5,cate puch ta xel vlo quih xquicotic
40,2,0,5,quih que,qui quel,KIK',87.5,cu xcaoh acanoc ri quih que
40,2,0,26,hucutah,mahucutah,MAJUK'UTAJ,87.5,hucutah iqui balam nimxe
40,2,0,48,vi quib,cavi quib,KAWEQ,87.5,xoh paxin vi quib xecacanah
42,1,0,5,chiquiric,chiquic,KIK',87.5,chiquiric ri q ' iquin al queh ca
42,1,0,14,chiquicat,chiquic,KIK',87.5,chiquicat puch yia holom ocox
42,1,0,30,hucutah,mahucutah,MAJUK'UTAJ,87.5,hucutah iqui balam xma calah
42,2,0,17,qui chuc,qui chac,KA'IB'_K'AJOLAB',87.5,ziz quixiquin qui chuc chuvach
42,2,0,22,xequi cot,xquicot,IXOQ_AJAWAB',87.5,holab ta quevlic xequi cot chic
43,1,0,25,chiquicam,chiquic,KIK',87.5,cat ta chiquicam ri amac patac
43,1,0,29,qaholab,ixqaholab,MOTZ,87.5,vitz vxibchi qaholab quivachibal
43,1,0,36,tah quib,ah quixb,XA_Q'ANA_JAL,87.5,chix tah quib ta queilic rumal
43,1,0,39,hucutah,mahucutah,MAJUK'UTAJ,87.5,hucutah iqui balam arecu va
43,2,0,19,hacauitz,hacavitz,JAQAWITZ_JUYUB',87.5,vve are tohil aulix hacauitz are
43,2,0,22,e ahcahb,eah cahb,XA_Q'ANA_JAL,87.5,quixb e ahcahb xeqha chicut
44,2,1,21,hucutah,mahucutah,MAJUK'UTAJ,87.5,hucutah humah vonon humah zi
44,2,1,28,hucutah,mahucutah,MAJUK'UTAJ,87.5,hucutah vae retal itzih quix
45,1,0,37,xquicuch,quichuch,IXB'AQIYALO,87.5,qhacut ta xquicuch chic qui
45,1,0,37,xquicuch,quichuch,IXKIK',87.5,qhacut ta xquicuch chic qui
45,1,0,44,mizanel,camizanel,IXOQ_AJAWAB',87.5,mac tzatz chica mizanel ta xe
45,1,0,46,mizanel,camizanel,IXOQ_AJAWAB',87.5,mizanel arecut e qo ri balam
45,2,0,9,quicuch,qui chuch,CHIMALMAT,87.5,quicuch quib conohel xepoponic
46,1,0,28,qui chab,qui chac,KA'IB'_K'AJOLAB',87.5,qui chab xecauxic xoc ri iach
46,2,0,6,qui chab,qui chac,KA'IB'_K'AJOLAB',87.5,cu calaon qui chab qui pocob qui
46,2,1,45,quichapa,quichaah,CHAAJ,87.5,qo vi xchibe quichapa aon qo vi
47,1,0,4,qui chab,qui chac,KA'IB'_K'AJOLAB',87.5,maui xchapatah chic qui chab qui
47,1,0,35,xquichaco,quichac,KA'IB'_K'AJOLAB',87.5,ta xquichaco ronohel amac chi
47,2,0,9,qoacutec,coacutec,K'O'AKUTEK_NJDOS,87.5,vnabe vqahol qoacutec chucha
47,2,0,10,balam a,balami ha,B'ALAM_JA,87.5,x chic vcab vqahol balam a
47,2,0,22,ca qahol,at qahol,KA'IB'_K'AJOLAB',87.5,ca qahol cohbec cohzalih puch
47,2,0,22,ca qahol,at qahol,SIPAKNA,87.5,ca qahol cohbec cohzalih puch
47,2,0,22,ca qahol,at qahol,KAB'RAQAN,87.5,ca qahol cohbec cohzalih puch
48,1,0,13,xquizach,xquizuah,SU',87.5,cut xquizach vi ri vqahol ri co
48,1,0,33,hucutah,mahucutah,MAJUK'UTAJ,87.5,hucutah iquibalam enabe vi
48,2,1,21,nim ahau,nimaha u,JUN_JUNAJPU,87.5,nacxit vbi nim ahau xahu
48,2,2,45,vi cahaua,v cahau,KUCHUMA_KIK',87.5,chiri chic xquicam vi cahaua
49,1,0,11,hucutah,mahucutah,MAJUK'UTAJ,87.5,hucutah ta xepetic xcocotah chi
50,1,0,6,quituquel,quiquel,KIK',87.5,xata quituquel xahauaric chiqui
50,1,0,17,tinamit x,tinamit,CHI_ISMACHI',87.5,ahau chirih zivan tinamit x
50,1,0,17,tinamit x,tinamit,Q'UMARKAJ,87.5,ahau chirih zivan tinamit x
50,2,0,11,ui quib,caui quib,KAWEQ,87.5,ui quib oh nihaib ohpu ahau
50,2,1,18,patinamit,tinamit,CHI_ISMACHI',87.5,oc xevlchiri patinamit cumarca
50,2,1,18,patinamit,tinamit,Q'UMARKAJ,87.5,oc xevlchiri patinamit cumarca
50,2,1,18,cumarca,cumarcaah,Q'UMARKAJ,87.5,oc xevlchiri patinamit cumarca
50,2,1,33,quichaoh,quichaah,CHAAJ,87.5,qui x quichaoh xe q' acvachin
51,1,0,16,riahauab,ixahauab,RAJAWAL_XIB'ALB'A,87.5,cabih quibi riahauab chuhu
52,1,0,10,hun ahau,hun ahpu,JUNAJPU,87.5,xqohe ta hun ahau naual ta
52,1,0,10,hun ahau,hun ahpu,JUN_JUNAJPU,87.5,xqohe ta hun ahau naual ta
52,1,1,27,hun ahau,hun ahpu,JUNAJPU,87.5,uab eq'aq' quicab vbi hun ahau
52,1,1,27,hun ahau,hun ahpu,JUN_JUNAJPU,87.5,uab eq'aq' quicab vbi hun ahau
52,1,1,33,vtina mit,tinamit,CHI_ISMACHI',87.5,xpaxinic vzivan vtina mit chu
53,2,0,5,al qahol,at qahol,KA'IB'_K'AJOLAB',87.5,chap vi vnabe al qahol ta xetac
53,2,0,5,al qahol,at qahol,SIPAKNA,87.5,chap vi vnabe al qahol ta xetac
53,2,0,5,al qahol,at qahol,KAB'RAQAN,87.5,chap vi vnabe al qahol ta xetac
54,1,0,1,qui cuc,qui chuch,CHIMALMAT,87.5,cate chul quiya qui cuc quipatan
54,1,0,1,qui cuc,qui chuch,IXB'AQIYALO,87.5,cate chul quiya qui cuc quipatan
54,1,0,1,qui cuc,qui chuch,IXKIK',87.5,cate chul quiya qui cuc quipatan
54,1,0,2,ahau are,ahauarem,NAKXIT,87.5,chuvach ahau are ahau chic arechi
54,1,0,6,ual ahau,lal ahau,JUN_RAQAN,87.5,ual ahau ri cucumatz cotuha na
54,1,0,6,ual ahau,lal ahau,WUQUB'_KAQIX,87.5,ual ahau ri cucumatz cotuha na
54,1,0,7,ual ahau,lal ahau,JUN_RAQAN,87.5,ual ahau ri cucumatz cotuha na
54,1,0,7,ual ahau,lal ahau,WUQUB'_KAQIX,87.5,ual ahau ri cucumatz cotuha na
54,1,0,8,ual ahau,lal ahau,JUN_RAQAN,87.5,ual ahau cu ri quicab cauizimah
54,1,0,8,ual ahau,lal ahau,WUQUB'_KAQIX,87.5,ual ahau cu ri quicab cauizimah
54,2,0,21,cah v pam vleu,pam cah v pam vleu,PAM_KAJ_UPAM_ULEW,87.5,cah v pam vleu cah tzuc cahxu
54,2,0,24,riahauab,ixahauab,RAJAWAL_XIB'ALB'A,87.5,hecut riahauab ta quemeva
55,1,1,32,qui chuxe,qui che,TINAMIT_K'ICHE',87.5,tiquiba vl oc qui chuxe culucuh
55,2,10,30,e rahaual,rahaual,RAJAWAL_XIB'ALB'A,87.5,vbi e rahaual huhun chi nimha
55,2,10,30,e rahaual,rahaual,NAKXIT,87.5,vbi e rahaual huhun chi nimha
56,2,10,23,vi quib,cavi quib,KAWEQ,87.5,chiqui cuch vi quib e oxib chic
4,1,0,8,ratit quih ra,ratit quih,IXMUKANE,86.95652173913044,ah eol ah toltecat ratit quih ra
6,1,1,35,qui cabichal,quicahichal,XA_Q'ANA_JAL,86.95652173913044,telen qui cabichal are cu
6,2,0,18,cahau quehe,cahaual queh,KEJ,86.95652173913044,chuch canabe cahau quehe
7,1,0,39,cahau quehe,cahaual queh,KEJ,86.95652173913044,qui chuch qui cahau quehe
9,1,0,39,chi qaholab,caib qaholab,KA'IB'_K'AJOLAB',86.95652173913044,laoh omuch chi qaholab xe
9,2,0,15,ch qaholab,omuch qaholab,MOTZ,86.95652173913044,ch qaholab cate cut xticar q
9,2,0,19,ch qaholab,omuch qaholab,MOTZ,86.95652173913044,ch qaholab mahabi caquina
9,2,1,41,chi qaholab,caib qaholab,KA'IB'_K'AJOLAB',86.95652173913044,ch chi qaholab xecamic ru
12,1,2,27,ri hunhunahpu,hunhunahpu,JUNAJPU,86.95652173913044,ri hunhunahpu que vqhaxic are
12,1,2,30,ri hunhunahpu,hunhunahpu,JUNAJPU,86.95652173913044,xealaxic ri hunhunahpu vvcub
12,2,0,16,vbeel xibalba,be xibalba,Q'EQA_B'E,86.95652173913044,chouen are cut vbeel xibalba
13,1,0,2,chicuri ahau,chicut ahau,AWILIX,86.95652173913044,chicuri ahau ahalmez ahaltocob
13,1,0,2,chicuri ahau,chirih ahau,JAQAWITZ,86.95652173913044,chicuri ahau ahalmez ahaltocob
14,2,0,28,ri hunhunahpu,hunhunahpu,JUNAJPU,86.95652173913044,xeoc cut ri hunhunahpu vv
14,2,0,28,hunhunahpu vv,hunhunahpu,JUNAJPU,86.95652173913044,xeoc cut ri hunhunahpu vv
14,2,0,35,ri hunhunahpu,hunhunahpu,JUNAJPU,86.95652173913044,cuq ri hunhunahpu vvcub hun
15,1,0,40,hunahpu chu,hunahpu vuch,JUNAJPU_WUCH',86.95652173913044,vholom ri hun hunahpu chu
17,1,1,40,ri atit apa,ri atit mama,SAQI_NIM_AQ_SIS,86.95652173913044,xqha ta xoc vloc ruq ri atit apa
20,1,1,18,pu cachuch,ix pu cachuch,IXB'AQIYALO,86.95652173913044,pu cachuch xeqha mi xbizonic oh
21,1,0,40,hunahpu vbi,hunahpu vtiu,JUNAJPU_UTIW,86.95652173913044,nahpu vvcub hunahpu vbi ri
27,2,0,46,cut hunahpu,vcub hunahpu,WUQUB'_JUNAJPU,86.95652173913044,vtz cha chux cut hunahpu he vtz
28,1,0,15,qui cabichal,quicahichal,XA_Q'ANA_JAL,86.95652173913044,vach qui cabichal
28,1,1,40,qui cabichal,quicahichal,XA_Q'ANA_JAL,86.95652173913044,qui cabichal are cut quebe
28,2,0,4,qui cabichal,quicahichal,XA_Q'ANA_JAL,86.95652173913044,qui cabichal cate cut xcaca
29,1,0,40,qui cabichal,quicahichal,XA_Q'ANA_JAL,86.95652173913044,cab qui cabichal epu hupu
29,1,0,42,qui cabichal,quicahichal,XA_Q'ANA_JAL,86.95652173913044,cut xecam vi qui cabichal que
31,1,1,28,qui cabichal,quicahichal,XA_Q'ANA_JAL,86.95652173913044,xaraxoxinac qui cabichal xa
31,1,1,47,quechacatahic,quechaahic,CHAAJ,86.95652173913044,cut quechacatahic rahaual
34,2,0,44,queca vinac,queche vinac,TINAMIT_K'ICHE',86.95652173913044,pa qui chiri queca vinac zaqui vi
35,1,0,27,voc hunahpu,vcub hunahpu,WUQUB'_JUNAJPU,86.95652173913044,voc hunahpu tepeu cucumatz
44,1,1,22,qui cabichal,quicahichal,XA_Q'ANA_JAL,86.95652173913044,qui cabichal e chacachaxinac
44,2,1,29,ahauab qui,ahauab quiche,TINAMIT_K'ICHE',86.95652173913044,oponic chiquivach ahauab qui
45,1,0,21,rumal ahauab,mial ahauab,IXTAJ_IXPUCH',86.95652173913044,ri rumal ahauab ri xtah xpu
48,1,0,10,cumal ahauab,mial ahauab,IXTAJ_IXPUCH',86.95652173913044,vinac cumal ahauab ta xecam be
48,2,2,40,ui quitinamit,quitinamit,CHI_ISMACHI',86.95652173913044,ui quitinamit hacavitz vbi chi
50,1,0,31,vi chiizmachi,chiizmachi,CHI_ISMACHI',86.95652173913044,ri xenahinac vi chiizmachi chi
50,2,0,16,ri chiizmachi,chiizmachi,CHI_ISMACHI',86.95652173913044,mit xcocotah chivi ri chiizmachi
50,2,1,46,ahib nimha,cahib vnim ha,KAJIB'_UNIM_JA,86.95652173913044,vinac c o ahib nimha chiri pa
51,1,1,21,nim chocoh ca,nim chocoh,NIM_CH'OKOJ,86.95652173913044,hil ah cuq'umatz nim chocoh ca
51,1,5,46,chi nim ha,cahib vnim ha,KAJIB'_UNIM_JA,86.95652173913044,zaquic xahun chi nim ha ecaib
51,2,0,24,ahauab qui,ahauab quiche,TINAMIT_K'ICHE',86.95652173913044,vtabal tzih hunchi ahauab qui
52,1,0,8,vmam vqahol,vmial vqahol,KA'IB'_K'AJOLAB',86.95652173913044,chel vvach vmam vqahol chu
53,1,0,34,cumal ahauab,mial ahauab,IXTAJ_IXPUCH',86.95652173913044,chicut qui quxlal cumal ahauab
53,1,0,37,cumal ahauab,mial ahauab,IXTAJ_IXPUCH',86.95652173913044,naoh cumal ahauab ahpop ahpop
53,2,3,43,rumal ahauab,mial ahauab,IXTAJ_IXPUCH',86.95652173913044,abah xquihiloxic rumal ahauab
55,1,0,12,camha q'alel,ahau q'alel,AJAW_Q'ALEL,86.95652173913044,ahpop ahpop camha q'alel ahzic
56,2,5,9,cahib vnim,cahib vnim ha,KAJIB'_UNIM_JA,86.95652173913044,chupan nimha xa cahib vnim
56,2,10,22,quiche xahun,quiche ahau,KAWEQ,86.95652173913044,nohel ahavab quiche xahun
34,2,0,6,chirelebal quih,ahrele bal quih,NAKXIT,86.66666666666667,ta xpocotahic chila chirelebal quih
51,1,3,33,camha nimchocoh,ahau nim chocoh,AJAW_NIM_CH'OKOJ,86.66666666666667,chuch camha nimchocoh nihaib
53,2,2,15,ah tzic vinac xoc,ah tzic vinac,AJTZIK_WINAQ,86.66666666666667,lel ah tzic vinac xoc queealem ro
56,1,16,25,hau ah tzic vinac,ah tzic vinac,AJTZIK_WINAQ,86.66666666666667,a hau ah tzic vinac hun vnim ha
56,1,16,25,ah tzic vinac hun,ah tzic vinac,AJTZIK_WINAQ,86.66666666666667,a hau ah tzic vinac hun vnim ha
22,2,0,12,cha vzamahel xibalba,vzamahel xibal ba,JUN_WINAQ,86.48648648648648,cha vzamahel xibalba caqha iv
33,1,0,29,hau e cahib chivinac,e cahib chi vinac,XA_Q'ANA_JAL,86.48648648648648,hau e cahib chivinac tzac xa
1,1,1,5,ronohel,conohel,RAJAWAL_XIB'ALB'A,85.71428571428572,vxenabal puch ronohel xban
1,1,1,7,che vinac,quiche vinac,TINAMIT_K'ICHE',85.71428571428572,che vinac arecut xchicacam
1,1,1,11,hun ah,hun ahpu,JUNAJPU,85.71428571428572,alom qaholom quibi hun ah
1,1,1,11,hun ah,hun ahpu,JUN_JUNAJPU,85.71428571428572,alom qaholom quibi hun ah
1,1,1,11,hun ah,hun ahau,JUN_KAME'_WUQUB'_KAME,85.71428571428572,alom qaholom quibi hun ah
1,1,1,11,hun ah,hun ahau,ISTAYUL_KQCUATRO,85.71428571428572,alom qaholom quibi hun ah
1,1,1,13,qucumatz,cumatz,KUMATZ,85.71428571428572,quinimac tziz tepeu qucumatz
1,1,1,13,qucumatz,cumatz,SAQIKAS,85.71428571428572,quinimac tziz tepeu qucumatz
1,1,1,21,ronohel,conohel,RAJAWAL_XIB'ALB'A,85.71428571428572,tzih ta xquitzihoh ronohel
1,1,1,23,zaquil,zaquihal,JAL,85.71428571428572,qolem zaquil tzih vae xchi
1,1,1,34,chiquiz,chiquic,KIK',85.71428571428572,ta chiquiz tzuk ronohel cah
1,1,1,34,ronohel,conohel,RAJAWAL_XIB'ALB'A,85.71428571428572,ta chiquiz tzuk ronohel cah
1,1,1,44,zaquil,zaquihal,JAL,85.71428571428572,rech zaquil amaquil za
1,1,1,45,zaquil,zaquihal,JAL,85.71428571428572,quil al zaquil qahol ah
1,1,1,46,ronohel,conohel,RAJAWAL_XIB'ALB'A,85.71428571428572,biz ahnaoh chirech ronohel
1,2,2,14,ronohel,conohel,RAJAWAL_XIB'ALB'A,85.71428571428572,cah ronohel mahabi na quila
1,2,2,15,hun ta,hun tzac,TZ'AQOL,85.71428571428572,camolobic cacotzobic hun ta
1,2,2,24,gucumatz,cumatz,KUMATZ,85.71428571428572,peu gucumatz e alom e qaho
1,2,2,24,gucumatz,cumatz,SAQIKAS,85.71428571428572,peu gucumatz e alom e qaho
1,2,2,24,peu gucumatz e,tepeu gucumatz,TEPEW_Q'UKUMATZ,85.71428571428572,peu gucumatz e alom e qaho
1,2,2,27,gucumatz,cumatz,KUMATZ,85.71428571428572,are vbinaam viri gucumatz
1,2,2,27,gucumatz,cumatz,SAQIKAS,85.71428571428572,are vbinaam viri gucumatz
1,2,3,34,gucumatz,cumatz,KUMATZ,85.71428571428572,cuq ri tepeu gucumatz varal
1,2,3,34,gucumatz,cumatz,SAQIKAS,85.71428571428572,cuq ri tepeu gucumatz varal
1,2,3,36,gucumatz,cumatz,KUMATZ,85.71428571428572,au ruq ri tepeu gucumatz xe
1,2,3,36,gucumatz,cumatz,SAQIKAS,85.71428571428572,au ruq ri tepeu gucumatz xe
2,1,0,5,gucumatz,cumatz,KUMATZ,85.71428571428572,tepeu gucumatz ta xnaohi
2,1,0,5,gucumatz,cumatz,SAQIKAS,85.71428571428572,tepeu gucumatz ta xnaohi
2,1,0,30,cumatz,cucumatz,Q'UKUMATZ_KQCINCO,85.71428571428572,cumatz vtz mi xatulic at vqux
2,2,1,3,chahal,chahibal,CHAAJ,85.71428571428572,il huyub chahal re quichelah
2,2,1,4,ronohel,conohel,RAJAWAL_XIB'ALB'A,85.71428571428572,ronohel vvinaquil huyub ri
2,2,1,6,chahal,chahibal,CHAAJ,85.71428571428572,matz zochoh canti chahal ca
2,2,1,10,chahal,chahibal,CHAAJ,85.71428571428572,chiqohe chahal re xeqha cut
2,2,1,27,ronohel,conohel,RAJAWAL_XIB'ALB'A,85.71428571428572,no quibanoh ronohel xuca
2,2,1,31,ronohel,conohel,RAJAWAL_XIB'ALB'A,85.71428571428572,lom xutzininaca chic ronohel
2,2,2,41,cumatz,cucumatz,Q'UKUMATZ_KQCINCO,85.71428571428572,cumatz chibihnacut ri ca bi
2,2,2,42,ichuch,quichuch,IXB'AQIYALO,85.71428571428572,cohicaharizah oh ichuch oh
3,1,0,1,cohiqui,chiquic,KIK',85.71428571428572,quixqhaoc cohiziquih cohiqui
3,1,0,7,chi qui,chiquic,KIK',85.71428571428572,quibeh chi qui huhunal ta xqui
3,1,0,39,chic vinac,ahzic vinac,AJTZIK_WINAQ,85.71428571428572,he cut v tihtobexic chic vinac
3,1,0,47,ca tzac,ah tzac,TZ'AQOL,85.71428571428572,chirech rinabe ca tzac ca
3,2,0,26,hun ah,hun ahpu,JUNAJPU,85.71428571428572,xpiyacoc xmucane hun ah
3,2,0,26,hun ah,hun ahpu,JUN_JUNAJPU,85.71428571428572,xpiyacoc xmucane hun ah
3,2,0,26,hun ah,hun ahau,JUN_KAME'_WUQUB'_KAME,85.71428571428572,xpiyacoc xmucane hun ah
3,2,0,26,hun ah,hun ahau,ISTAYUL_KQCUATRO,85.71428571428572,xpiyacoc xmucane hun ah
3,2,1,38,gucumatz,cumatz,KUMATZ,85.71428571428572,peu gucumatz ta xquibih chire
3,2,1,38,gucumatz,cumatz,SAQIKAS,85.71428571428572,peu gucumatz ta xquibih chire
4,1,0,19,ri atit,ricatit,IXMUKANE,85.71428571428572,yacoc vbi arecu ri atit ahquih
4,1,0,19,atit ahquih,ratit quih,IXMUKANE,85.71428571428572,yacoc vbi arecu ri atit ahquih
4,1,0,34,gucumatz,cumatz,KUMATZ,85.71428571428572,gucumatz xeqha ta xquibih
4,1,0,34,gucumatz,cumatz,SAQIKAS,85.71428571428572,gucumatz xeqha ta xquibih
4,2,1,29,qui ca,qui chac,KA'IB'_K'AJOLAB',85.71428571428572,cut qui ca mizaxic xebutic
4,2,1,47,ronohel,conohel,RAJAWAL_XIB'ALB'A,85.71428571428572,qhauic ronohel qui quebal
5,1,0,2,ronohel,conohel,RAJAWAL_XIB'ALB'A,85.71428571428572,qui kaa haruh pala ronohel
5,1,0,32,qui xot qui,quixo quil,IXOQ_AJAWAB',85.71428571428572,chicuri qui xot qui boh x
5,1,0,41,chi qui,chiquic,KIK',85.71428571428572,chipe paq'aq' taeal chi qui
5,2,0,2,chi qui,chiquic,KIK',85.71428571428572,hul chi qui vach que he cut
5,2,0,6,quichi,quicheri,TINAMIT_K'ICHE',85.71428571428572,quichi qui vach conohel xqha
5,2,1,15,zac na,zipac na,SIPAKNA,85.71428571428572,a re cut xa hubic zac na
5,2,1,25,riquil,rixoquil,CHIMALMAT,85.71428571428572,in pu vzac in naipu riquil
5,2,1,25,riquil,rixoquil,IXB'AQIYALO,85.71428571428572,in pu vzac in naipu riquil
5,2,1,26,zaquil,zaquihal,JAL,85.71428571428572,ta chuxoc nim nu zaquil in
5,2,1,39,zaquil,zaquihal,JAL,85.71428571428572,mal zaquil al zaquil qahol
6,1,1,16,ca quix,ca quic,KIK',85.71428571428572,ca quix cumal e caib qaholab
6,1,1,36,e caib v,e caib,KA'IB'_K'AJOLAB',85.71428571428572,ri vvcub caquix e caib v qa
6,1,1,40,rixoquil,xoquil,IXOQ_AJAWAB',85.71428571428572,qui chuch rixoquil ri v
6,2,1,24,chi qui,chiquic,KIK',85.71428571428572,chi qui huhunal ri nimari
6,2,1,32,chicut chu,chicut ahau,AWILIX,85.71428571428572,que quicacalen chicut chu
6,2,1,33,ca quix,ca quic,KIK',85.71428571428572,xe che ri vvcub ca quix e
6,2,1,34,caib qaho,caib qaholab,KA'IB'_K'AJOLAB',85.71428571428572,matzamoh vlo ri caib qaho
6,2,1,46,hun hu,hun ahpu,JUNAJPU,85.71428571428572,cupix vla veab ri hun hu
6,2,1,46,hun hu,hun ahpu,JUN_JUNAJPU,85.71428571428572,cupix vla veab ri hun hu
6,2,1,46,hun hu,hun ahau,JUN_KAME'_WUQUB'_KAME,85.71428571428572,cupix vla veab ri hun hu
6,2,1,46,hun hu,hun ahau,ISTAYUL_KQCUATRO,85.71428571428572,cupix vla veab ri hun hu
7,1,0,5,quicha,quichaah,CHAAJ,85.71428571428572,quibano ma nabe quicha ca
7,1,0,5,quicha,quicahau,JUN_JUNAJPU,85.71428571428572,quibano ma nabe quicha ca
7,1,0,5,quicha,quicahau,XA_Q'ANA_JAL,85.71428571428572,quibano ma nabe quicha ca
7,1,0,13,xoquil,rixoquil,CHIMALMAT,85.71428571428572,xoquil vvcub caquix na
7,1,0,13,xoquil,rixoquil,IXB'AQIYALO,85.71428571428572,xoquil vvcub caquix na
7,1,0,20,qui ca,qui chac,KA'IB'_K'AJOLAB',85.71428571428572,iaba chuvi q'aq' ta cul qui ca
7,1,0,34,ri atit,ricatit,IXMUKANE,85.71428571428572,chique ri atit mama quix
7,2,0,3,ri atit,ricatit,IXMUKANE,85.71428571428572,v calibal ta xeicouic ri atit
7,2,0,5,chiquih,chiquic,KIK',85.71428571428572,ib qaholab chiquih ta xei
7,2,0,11,ahau xa,ahau ab,JUN_KAME'_WUQUB'_KAME,85.71428571428572,camam xqha curi ahau xa
8,1,0,2,vquexel,uquexel,JUN_JUNAJPU,85.71428571428572,vquexel re xoquic xa chi cu
8,1,0,12,quinaoh,quinaha,AJTZ'IKINA_JA,85.71428571428572,ui quinaoh ri hunahpu xbalan
8,1,0,16,xoquil,rixoquil,CHIMALMAT,85.71428571428572,xoquil vvcub caquix quehe
8,1,0,16,xoquil,rixoquil,IXB'AQIYALO,85.71428571428572,xoquil vvcub caquix quehe
8,1,1,47,xquicat,xquicot,IXOQ_AJAWAB',85.71428571428572,chubinic ta xquicat cut hun
8,2,0,17,quinaoh,quinaha,AJTZ'IKINA_JA,85.71428571428572,tecut xcam quinaoh riomuch
8,2,0,35,caziquin,ziquin,TZ'IKIN,85.71428571428572,xcah pa hul caziquin vloc ta
8,2,0,43,vi caha,v cahau,KUCHUMA_KIK',85.71428571428572,hul xucoto xcolotah vi caha
9,1,0,25,chi qui,chiquic,KIK',85.71428571428572,quivach chi qui huhunal ta
9,1,0,47,bih qaholab,ix qaholab,KA'IB'_K'AJOLAB',85.71428571428572,bih qaholab ri ca chucabi
9,2,0,25,chiqaholab,caibqaholab,KA'IB'_K'AJOLAB',85.71428571428572,chiqaholab xecamizaxic ru
9,2,1,40,caholab,qaholab,MOTZ,85.71428571428572,v yoe qui qux caholab ri omu
10,1,0,4,xquicoh,xquicot,IXOQ_AJAWAB',85.71428571428572,cut xquicoh ri v vach ec ri
10,1,0,10,xquicoh,xquicot,IXOQ_AJAWAB',85.71428571428572,xquicoh vcoc chuxe pec chu
10,2,0,15,cumatzih,cumatz,KUMATZ,85.71428571428572,te qui cumatzih vtz bala
10,2,0,15,cumatzih,cumatz,SAQIKAS,85.71428571428572,te qui cumatzih vtz bala
11,1,0,39,ronohel,conohel,RAJAWAL_XIB'ALB'A,85.71428571428572,yub ronohel macuhabi hun
11,1,0,42,ronohel,conohel,RAJAWAL_XIB'ALB'A,85.71428571428572,cauulih ronohel huiub at qa
11,2,0,14,qui cac,qui cab,K'IKAB'_KQSIETE,85.71428571428572,ta xqui bac cu qui cac ri qaholab
11,2,0,15,quin chuvach,qui chuch,CHIMALMAT,85.71428571428572,xquibol cut qui qi quin chuvach
11,2,0,15,quin chuvach,qui chuch,IXB'AQIYALO,85.71428571428572,xquibol cut qui qi quin chuvach
11,2,0,15,quin chuvach,qui chuch,IXKIK',85.71428571428572,xquibol cut qui qi quin chuvach
12,1,1,20,bi qui cahau,qui cahau,JUN_JUNAJPU,85.71428571428572,bi qui cahau ri hun ahpu xbalan
12,1,1,20,qui cahau ri,qui cahau,JUN_JUNAJPU,85.71428571428572,bi qui cahau ri hun ahpu xbalan
12,1,1,25,quicahau,icahau,K'AJOLOM,85.71428571428572,bixic quicahau
12,1,2,28,qui cahau ri,qui cahau,JUNAJPU,85.71428571428572,cut qui cahau ri xpiyacoc xmu
12,1,2,28,qui cahau ri,qui cahau,JUN_JUNAJPU,85.71428571428572,cut qui cahau ri xpiyacoc xmu
12,1,2,36,qui chuch va,qui chuch,CHIMALMAT,85.71428571428572,cut vbi qui chuch va xbaqui
