folio_num,side,lb_num,para_num,line_str
20,verso,4,27,tzih abixic ta chiquibano cate pu-
20,verso,5,27,ch choc ri xmucur anim cut que
20,verso,6,27,"petic hun chichapo mi xquina, hun"
20,verso,7,27,cut chichapou ri icah chiquipiz
20,verso,8,27,la qui vi xaloc chubacala vleu
20,verso,9,27,pu cab ri hun xaquehe chutziloh
20,verso,10,27,vvach queheri quitzih abixom
20,verso,11,27,are curi hun chic xaloc chupu-
20,verso,12,27,quih vvebalche puholom que-
20,verso,13,27,he uiri quitzih catoh cheenel ta
20,verso,14,27,xil rumal catit cate cut queva-
20,verso,15,27,ic maquitzih abixic chiquibano
20,verso,16,27,xa loc chibe yaoc qui va ta xebe
20,verso,17,27,cut chicochoch quitzih mi xohco-
20,verso,18,27,tzic ixcatit queqha queoponic xa
20,verso,19,27,"loc chiqui qui quih, chiquiiuc puch"
20,verso,20,27,"cacan, qui εab chuvach catit ta xe"
20,verso,21,27,be chicut chu ca quih xeopon
20,verso,22,27,cut pa cabix quiz iacatahinac
20,verso,23,27,chic ronohel che caam vchapom
20,verso,24,27,chi rib ronohel tun quixic ta xe-
20,verso,25,27,oponic. apa chinac cohmichouic
20,verso,26,27,xeqha cut are cut quebanou ri
20,verso,27,27,ronohel chuti chicop nima chicop
20,verso,28,27,"coh balam, queh, vmul, iac, vtiu"
20,verso,29,27,"aε, ziz chuti q,iquin, nima q,iquin"
20,verso,30,27,are xebanouic xa hun acab xqui
20,verso,31,27,bano cate chicut xquitiquiba
20,verso,32,27,chic abixic. xaui xuban chirib
20,verso,33,27,vleuh ruq catoh che ta xcam
20,verso,34,27,chicu quinaoh chiri pacatoh che
20,verso,35,27,pa cupuh puch xa cavarah ri ca
20,verso,36,27,bix anavi china cabano vlo la
20,verso,37,27,qui ta chicarico xeqha cut ta xca-
20,verso,38,27,qui naoh xeopon chicut chiha
20,verso,39,27,naquirilo cohmichouic ixcatit
20,verso,40,27,nima quim chic nima quechelah
20,verso,41,27,chi puch ri cabix ta xohopon mi-
20,verso,42,27,er ixcatit xeqha cut chire
20,verso,43,27,catit chire pu qui chuch xcohbe
20,verso,44,27,cut xchicavarah rumal mavi
20,verso,45,27,vtz caban chique xeqha cate cut
20,verso,46,27,xebatzonic. cate cut qui bic chic pa
20,verso,47,27,qui catoh che chiri cut xematzehe
21,recto,1,27,vi e mucumuxinac chic chiri ta xe
21,recto,2,27,cuchu cu quib ronohel chicop xa
21,recto,3,27,hun xquizep vi quib ronohel chuti
21,recto,4,27,chicop nima chicop are puch tiquil v
21,recto,5,27,qux acab ta xepetic xechaviheic cono
21,recto,6,27,hel ta xepetic are qui qhabal ri iac-
21,recto,7,27,lin che iaclin caam xeqha ta xepe-
21,recto,8,27,"tic quenebebic xeche xecaam, ta"
21,recto,9,27,"xeyopihic, ta xecutun cu chiquivach"
21,recto,10,27,are cut vna be ri coh balam xrah
21,recto,11,27,cu quichapo maui xuya rib ta xyo-
21,recto,12,27,pih chic queh vmul xacu chuhe xqui
21,recto,13,27,chap vi xacu xcupucub canahoc v
21,recto,14,27,he queh pa quicab ta xucam ri vhe
21,recto,15,27,queh ruq vhe vmul ri xzcatac qui
21,recto,16,27,he macu xquiya quib ri yac vtiu
21,recto,17,27,aε ziz xeicouic conohel chicop chi
21,recto,18,27,quivach ri hun ahpu xbalanque chi
21,recto,19,27,catat chicut qui qux rumal ri ma
21,recto,20,27,habi xquichapo. xpe curi hun chic
21,recto,21,27,vxambe chic catzotzotic ta xpe-
21,recto,22,27,tic cate cut xquicateh xquize
21,recto,23,27,cut pa cat ri cho cate puch xqui-
21,recto,24,27,"chapo, xquiyoteh puch chirih vvi"
21,recto,25,27,xrah quibio xquiporoh vhe chuvi
21,recto,26,27,"εaε ta xucam ri vhe cho, mahabi"
21,recto,27,27,rizmal uhe are naipu vbac vva-
21,recto,28,27,ch ta xrah bÿc cumal qaholab ri
21,recto,29,27,"hun ahpu xbalanque, mata quica"
21,recto,30,27,mic ivvmal mavi are ipatan ri
21,recto,31,27,abixic qo ive xqhari ri cho apa
21,recto,32,27,qovi que chabÿh na cut xeqha
21,recto,33,27,curi qaholab chire cho la quin
21,recto,34,27,itzocopih tanabala qo nu tzih chi
21,recto,35,27,nu pam cate cut chinbÿh chive
21,recto,36,27,chiya tana zquin vecha xqha
21,recto,37,27,"ri cho, ate chicayao avecha"
21,recto,38,27,chabÿh na xuqhaxic vtzbala
21,recto,39,27,are bari rech icahau ri hun hu-
21,recto,40,27,nahpu vvcub hunahpu vbi ri
21,recto,41,27,xecam chi xibalba qo cu canoc
21,recto,42,27,ri quetzabal xequel canoc chu-
21,recto,43,27,viha ri qui bate qui pachcab qui
21,recto,44,27,"quic puch, xa maui caεut chi"
21,recto,45,27,vach rumal ivatit rumal ri
21,recto,46,27,are xcam vi icahau maquitzih
21,recto,47,27,"auetaam, xeqha curi qaholab"
21,verso,1,27,chire cho nim xquicot qui qux ta
21,verso,2,27,xquitao vtzihel quic ta xubÿh
21,verso,3,27,cho ta xquiya cut recha cho are
21,verso,4,27,"curi recha ri ixim zaquil ic, qui-"
21,verso,5,27,"nac, pec, cacou, are cut avech"
21,verso,6,27,ri uve naquila cuvvn chimezcu-
21,verso,7,27,tahinac auech cut chacuxu xu
21,verso,8,27,qhax curi cho cumal hun ahpu
21,verso,9,27,xbalanque. vtzbala ixqaholab
21,verso,10,27,naquila cu quinvvchah vve
21,verso,11,27,quiril ri ivatit xqha cut maui
21,verso,12,27,chitzac aqux oh qolic cohnohi-
21,verso,13,27,"nic qo ruqhaxic ri catit, xahu"
21,verso,14,27,zu cacaya acanoc xiquin ha ta
21,verso,15,27,cuhoco apanoc huzu catopon
21,verso,16,27,chiri xequel vi chiri cut caquil
21,verso,17,27,vi putumha xapa cati caquil
21,verso,18,27,"vi xeqha cut chire cho, ta xqui-"
21,verso,19,27,pixabah hun acab xcam qui na-
21,verso,20,27,oh ri hun ahpu xbalanque qui
21,verso,21,27,cu tiquil quih xeoponic.
21,verso,22,28,Macu calah ri cho cucaam
21,verso,23,28,ta xeoponic hun ri yacalic xoc
21,verso,24,28,"paha, hun cu xoc xiquinha libah"
21,verso,25,28,chi xuya acanoc ri cho ta xqui-
21,verso,26,28,tzonoh cut qui va chire catit xa
21,verso,27,28,chicutu ca ti cacaraih ri cutum ic ix
21,verso,28,28,catit xeqha cut. cate cut xcut qui
21,verso,29,28,ti hun lac vvaal xtiquibax chiquivach
21,verso,30,28,xavi qui michbal re catit qui chuch pu-
21,verso,31,28,ch xquitzahizah cuha paquebal qui
21,verso,32,28,tzih chaquih cachi chicama cuquia
21,verso,33,28,xeqha chire catit ve xqha cut ta
21,verso,34,28,xbec are cut queva canoc macu qui
21,verso,35,28,tzih ta quenumic xa qui moyvachibal
21,verso,36,28,xquibano ta xquil cut ri cho chupan
21,verso,37,28,cutum ic colon vloc ri cho chirih
21,verso,38,28,quic xequel vi puvi ha ta xquilo pa
21,verso,39,28,cutum ic ta xquitac cut hun xan ri
21,verso,40,28,chicop ri xan queheri uz xopon chi
21,verso,41,28,a. are cu xvoro vvach quebal a-
21,verso,42,28,tit xa yacal ha chel chuvach vque
21,verso,43,28,bal chutiho xma chitzapitah vi v
21,verso,44,28,vach quebal. naquipa mi xuban ri
21,verso,45,28,catit oh hizabah chiya cohvtzin rumal
21,verso,46,28,chaquih chi xeqha chic chire qui
21,verso,47,28,chuch ta xquitac vbic. cate cut xu
22,recto,1,28,cacat vla cho ri quic xcah vla pu
22,recto,2,28,"tum ha ruc bate pachcab q,uum x-"
22,recto,3,28,quimahixtah cut cate xbe quevah
22,recto,4,28,pa be vbeel hom cate cut xebe chic
22,recto,5,28,ruq catit chiya catahin curi catit
22,recto,6,28,qui chuch tzapi vvach quebal hu-
22,recto,7,28,hun cate cut ta xeoponic huhun chi
22,recto,8,28,"cu chi vvb ta xeoponic chiya, na"
22,recto,9,28,quipa mi xibano xa mi xcoz ca qux
22,recto,10,28,xohpetic xeqha. chivila na vvach
22,recto,11,28,nu quebal maui catzapitahic xqha
22,recto,12,28,catit. libah chicut xquitzapih chic
22,recto,13,28,"hunam cut xepe chic, enabe chu-"
22,recto,14,28,vach catit quehe cut vcanaic quic
22,recto,15,28,ri.
22,recto,16,29,Quequicot chicut xebec e chaa
22,recto,17,29,"hel, pahom naht cu xechaahic qui"
22,recto,18,29,tuquel xquimez rihom quicahau
22,recto,19,29,ta xquita cu vloc rahaual xibalba
22,recto,20,29,apa china chiri mi xutiquiba chic
22,recto,21,29,etzanem pacavi mapu quequixbic
22,recto,22,29,quenicnot vloc. mapu xecam ri
22,recto,23,29,hun hun ahpu vvcub hun ahpu xr-
22,recto,24,29,ah quinimarizah quib chi cavach
22,recto,25,29,hecu itaca chic xeqha chic ri hun
22,recto,26,29,"came, vvcub came conohel ahauab"
22,recto,27,29,xetaca vloc xeqha cut chire qui
22,recto,28,29,zamahel quixqha quixoponic que
22,recto,29,29,petoc queqha ahauab varal tah
22,recto,30,29,cohchaah vi cuq vvcubix cohetzanic
22,recto,31,29,quecha ahauab quixqha quixopo-
22,recto,32,29,nic xevqhax cut ri zamahel ta
22,recto,33,29,xepe cut nimahoc cu quibe ri qa-
22,recto,34,29,holab chicochoch ca tocol chico-
22,recto,35,29,choch xa cu yacal ri zamahel xo-
22,recto,36,29,pon ruq catit are cut quechahic
22,recto,37,29,ta xul canoc vzamahel xibalba
22,recto,38,29,quitzih quepetic quecha ri ahauab
22,recto,39,29,xeqha cut ri vzamahel xibalba ta
22,recto,40,29,xchoye cu canoc qui quih cumal ri
22,recto,41,29,vzamahel xibalba vvcubix que-
22,recto,42,29,tzelavachixic xuqhax canoc xmu-
22,recto,43,29,cane vtzbala. xquebe tac oc ixza-
22,recto,44,29,"mahel xqhari atit, xebe curi za-"
22,recto,45,29,mahel xezalihic ta xquiz cut v
22,recto,46,29,qux ri atit naqui xchiuvchah
22,recto,47,29,"qui taquic ri vÿ, mavi quitzih ri"
22,verso,1,29,xibalba xa quehe rulic zamahel
22,verso,2,29,oher ta xebe camoc ri qui cahau
22,verso,3,29,xqhari catit quz choc paha vtuquel
22,verso,4,29,cate cut xcah vlo hun uq chuca-
22,verso,5,29,yac cate cu xuchap acanoc ta xuya
22,verso,6,29,cut pu cab chimalmatib curi uq
22,verso,7,29,xbinic at vÿ chauah tah canutaco
22,verso,8,29,quebeta ataca ri vÿ pahom xu-
22,verso,9,29,chax ri vq ta xbec taconel mi xul
22,verso,10,29,zamahel ruq ivatit caqha catopo-
22,verso,11,29,nic vvcubix cut queoponic ca-
22,verso,12,29,cha vzamahel xibalba caqha iv-
22,verso,13,29,atit caqha xuqhax ri uq ta xbec
22,verso,14,29,"chimalmat cut xbec, cubul curi"
22,verso,15,29,qahol pabe tamazul vbi ri xpec
22,verso,16,29,apa catbe vi qha curi xpec chire
22,verso,17,29,uq qoba nu tzih chinupam quinbe
22,verso,18,29,cuq qaholab xqha ri uq chire tama
22,verso,19,29,zul vtzbala maba catanaic cavilo
22,verso,20,29,xuqhax cu uq rumal xpec macha-
22,verso,21,29,uah canubico chauilana pe quin-
22,verso,22,29,anic va xcohopon chanim. vtzba
22,verso,23,29,la xqha ri vq chirech xpec cate
22,verso,24,29,cut ta xrictaxic rumal xpec chi-
22,verso,25,29,bec nah curi xpec ta xbec chi ma-
22,verso,26,29,"ui caanic, cate cut ta xucul chicut"
22,verso,27,29,hun nima cumatz zaquicaz ubi a
22,verso,28,29,pa catbe vi at tamazul qahol xu
22,verso,29,29,qhax chic ri xpec rumal zaqui-
22,verso,30,29,caz? in zamahel qo nu tzih chinu
22,verso,31,29,pam xqha chicut xpec chire
22,verso,32,29,cumatz maba catanic cavilo in
22,verso,33,29,taon xquinopon chanim xqha cu
22,verso,34,29,cumatz chire xpec. catoho xuqha-
22,verso,35,29,xic cate cu xbic chic ri xpec rum-
22,verso,36,29,"al zaquicaz, ta xucam ri recha cu-"
22,verso,37,29,matz quebicou xpec vacamic. chan
22,verso,38,29,curi cumatz ta xbec xculutah chi-
22,verso,39,29,vi cut ri cumatz rumal vac ni-
22,verso,40,29,ma tziquin xbic chivi ri cumatz
22,verso,41,29,rumal vac cate pu xopon ri chu-
22,verso,42,29,vi hom ta xucam recha ri xic
22,verso,43,29,quetiou cumatz pa tac huyub ta
22,verso,44,29,xopon puch ri vac xqhacachob chu-
22,verso,45,29,vi v zutzil hom quequicot curi
22,verso,46,29,hun ahpu xbalanque quechaahic
22,verso,47,29,ta xopon cut ri vac ta xoc curi vac
23,recto,1,29,"vac co, vac co xqha roquibal vac co"
23,recto,2,29,naquipa ri choquic peta ca vvb xe
23,recto,3,29,qha.
23,recto,4,30,Cate puch xquivvbah ri vac qui-
23,recto,5,30,cu tacal vbac vvb chu bac vvach
23,recto,6,30,chizelet cut xcah vloc quitzih vi
23,recto,7,30,cut xbe qui chapa cate xquitzo
23,recto,8,30,noh hupa apetic xeqha chire
23,recto,9,30,vac qoba nu tzih chinupam chi-
23,recto,10,30,cunah tana vbac nu vach nabe
23,recto,11,30,cate cut xchinbÿh xqha ri vac
23,recto,12,30,vtz bala xeqha cut cate xquelezah
23,recto,13,30,zcaquin rih quic ri chaah xquicoh
23,recto,14,30,chi vvach ri vac lotz quic xubi-
23,recto,15,30,naah cumal libah chicut xca-
23,recto,16,30,choh cumal vtz chic vmucubal ri
23,recto,17,30,"vac xuxic, chabÿh cut xeqha"
23,recto,18,30,chire vac cate cut xuxavah
23,recto,19,30,"nima cumatz, caqhauoc xeqha"
23,recto,20,30,chic chire cumatz ve xqha chi-
23,recto,21,30,cut ta xuxauah chi xpec naqui-
23,recto,22,30,pa ata qui quil catzihonoc xu-
23,recto,23,30,chax chicuri xpec qoba nu tzih
23,recto,24,30,chinupam xqha chicuri xpec
23,recto,25,30,cate cut xutih xabic mahabi xu-
23,recto,26,30,xauah xaquehe chucaxah vchi
23,recto,27,30,chutiho xma qo vi chuxauah ca-
23,recto,28,30,te cut xrah chaiiε cumal qaho-
23,recto,29,30,lab at qaxtoq xuqhaxic ta xiic
23,recto,30,30,"v varachac chi acan, xcah cu ba-"
23,recto,31,30,quil v varachac chi acan xutih
23,recto,32,30,chicut xa quehe chuchub vchi
23,recto,33,30,cate puch xquirech vchi ri xp-
23,recto,34,30,ec xrech cumal qaholab xqui-
23,recto,35,30,zucuh pu chi xa cu nacal ri uq
23,recto,36,30,chu vare xpec xa pu chi qo vi
23,recto,37,30,mana xubico xaquehe xabic
23,recto,38,30,quehe cut xchacatah vi ri xpec
23,recto,39,30,maui calah vvach recha xqui-
23,recto,40,30,yao ruq maui qhanic xa v
23,recto,41,30,chac cumatz xuxic. catzihonoc
23,recto,42,30,xuqhax chicut ri uq ta xubÿh
23,recto,43,30,cu vtzih caqha ri ivatit ixqa-
23,recto,44,30,holab he ataca xul tacol que
23,recto,45,30,cape chi xibalba vzamahel
23,recto,46,30,"hun came, vvcub came vvcu-"
23,recto,47,30,bix quevlic varal cohchaah-
23,verso,1,30,vi chipe ri quetzabal quic bate
23,verso,2,30,"pachcab, q,uum are chicaztah v"
23,verso,3,30,vach varal queqha ahauab
23,verso,4,30,xul quitzih cacha ri ivatit ta
23,verso,5,30,xipetic qui tzih caqha ri ivatit
23,verso,6,30,coquic caziquinic ivatit xipetic
23,verso,7,30,maquitzih xeqha cut qaholab
23,verso,8,30,chiquiqux ta xquitao huzu xe-
23,verso,9,30,petic xeopon cut ruq catit xa
23,verso,10,30,e pixabai chire catit xebec.
23,verso,11,31,ho na ixcatit xaoh pixabay
23,verso,12,31,ive vae cute retal catzih xchi-
23,verso,13,31,cacanah huhun xchicatic chire
23,verso,14,31,va ah chunicahal cochoch xchi
23,verso,15,31,catic vi are retal ca camic ve
23,verso,16,31,chichaquihic mipa xecamic quix
23,verso,17,31,qha ta chichaquihic ve cut ta
23,verso,18,31,chipe vtux epa cazlic quixqha
23,verso,19,31,cut ixcatit ix pu ca chuch mi xo-
23,verso,20,31,quic qo retal catzih cacanahic
23,verso,21,31,ivvq xeqha. ta xebec hun xu
23,verso,22,31,"tic hun nahpu, hun chi cu xti-"
23,verso,23,31,cou xbalanque xa paha xutic
23,verso,24,31,vi mana pa huyub tah mana ipu
23,verso,25,31,parax vleu tah xa pa chaquih
23,verso,26,31,vleu chunicahal vpa cochoch
23,verso,27,31,xquitic vi canoc. ta xebe cut hu-
23,verso,28,31,hun chi vvb chique xecah chi
23,verso,29,31,xibalba libah chi xecah chua
23,verso,30,31,cumuc xeicou. chivicut chupan
23,verso,31,31,"hal ha zivan xachu xol q,iquin"
23,verso,32,31,"xeicou vi are ri q,iquin molai"
23,verso,33,31,quibi xeicou chicut pa puhia
23,verso,34,31,pa quiquia chacbal ta que chi-
23,verso,35,31,qui qux xibalba maui xqui-
23,verso,36,31,yicou xa chirih vvb xeicou vi
23,verso,37,31,xeel chicu apanoc pa cahib xal-
23,verso,38,31,cat be xa xquetaam vi cut qui
23,verso,39,31,"be xibalba queca be zaqui be, ca"
23,verso,40,31,"ca be, raxa be chiri cut xquitac"
23,verso,41,31,vi hun chicop xan vbi are ca-
23,verso,42,31,mol quita xquitac vbic huhu-
23,verso,43,31,nal queatio nabe chati ri na
23,verso,44,31,be cubulel chatzaconizah qui
23,verso,45,31,tiic conohel xa vech vi cut cha-
23,verso,46,31,tzubah vi vquiquel vinac pa-
23,verso,47,31,be xuqhaxic ri xan vtzbala.
24,recto,1,31,qha curi xan ta xoc pa queca be ta
24,recto,2,31,cal cu chirih ri poy ahamche na-
24,recto,3,31,be culel e cautalic nabe cut xqui-
24,recto,4,31,tio maui xqhavic xuti chicu. ta
24,recto,5,31,xuti chi vcab culel machivi x
24,recto,6,31,qhavic. xuti chicu rox cachi rox
24,recto,7,31,"culel qovi hun came aqui, xqha"
24,recto,8,31,cut hun ta xtiic naqui ahi xqha
24,recto,9,31,hun came naqui hun came naquila
24,recto,10,31,mi xitiouic xahina quichila mi xi-
24,recto,11,31,tiouic xqha chic vcah culel. naqui
24,recto,12,31,vvcub came naquila mi xitiouic
24,recto,13,31,xqha chi roo culel. ahi ahi xqha
24,recto,14,31,"na xiquiripat, xqha vvcub came"
24,recto,15,31,chire naquila mi xitiouic xcha chic
24,recto,16,31,"xtiic vvacac culel ahi, naqui"
24,recto,17,31,cuchumaquic xqha xiquiripat chi-
24,recto,18,31,re naquila mi xitiouic xqha chic
24,recto,19,31,ta xti vvc culel ahi xqha chic. na
24,recto,20,31,qui ahal puh xqha cuchumaquic
24,recto,21,31,chire naquila mi xitiouic xqha
24,recto,22,31,chic ta xti chic v vahxac culel ahi
24,recto,23,31,xqha chic. naqui ahalcana xqha
24,recto,24,31,"chi ahalpuh chire, naquila mi xi-"
24,recto,25,31,tiouic qha chic ta xti chic vbeleh
24,recto,26,31,culel ahi. xqha naqui chamiabac
24,recto,27,31,xcha ahalcana chire naquila
24,recto,28,31,mi xitiouic xcha chic ta xti chic
24,recto,29,31,vlahuh cubulel ahi naqui qha
24,recto,30,31,mia holom xqha chamia bac na
24,recto,31,31,quila mi xitiouic xqha chic ta xti
24,recto,32,31,chic vhulah culel ahi xqha chic
24,recto,33,31,naqui qha chic chamiaholom chi-
24,recto,34,31,re naquila mi xitiouic xqha chic
24,recto,35,31,ta xti chic vcablahuh culel a-
24,recto,36,31,hi xqha qhic naqui patan xqha
24,recto,37,31,chic chire naquila mi xitiouic
24,recto,38,31,xqha chic ta xti chic roxlahuh
24,recto,39,31,"culel ahi naqui, quic xic qha-"
24,recto,40,31,patan chirech naquila mi xitio
24,recto,41,31,vic xqha chic ta xti chic vcah-
24,recto,42,31,lahuh culel ahi naquila mi-
24,recto,43,31,xitiovic xqha chic quic rixcac
24,recto,44,31,xqha quic re chirech quehe
24,recto,45,31,cut vbixic quibi ri xquibÿh
24,recto,46,31,conohel chiquibil quib xqui
24,recto,47,31,cut vvach xquibÿh qui bi
24,verso,1,31,huhun chiholoman vbixic cumal
24,verso,2,31,are chibÿn vbi hun ri cubul chu-
24,verso,3,31,xucut mahabi hunoc xquizach v
24,verso,4,31,bi quiz quibÿh quibi conohel ta
24,verso,5,31,xeti rumal rizmal v vach vchec
24,verso,6,31,hun ahpu xumich vbic mana qui-
24,verso,7,31,tzih xan ri xetiovic xbetao quibi
24,verso,8,31,conohel rumal hun ahpu xba-
24,verso,9,31,lanque. cate cut ta xebec ta xe
24,verso,10,31,opon puch chila e qovi xibalba
24,verso,11,31,chi quihila ahau xqhari cubulic
24,verso,12,31,xqha huntac chiinel maui are
24,verso,13,31,ahau ri xa poy ahamche ri xe
24,verso,14,31,qha ta xeoponic cate cut ta xeca-
24,verso,15,31,"lainic calata hun came, calata"
24,verso,16,31,"vvcub came, calata xiquiritap"
24,verso,17,31,calata cuchumaquic. calata a
24,verso,18,31,"hal puh, calata ahalcana, cala-"
24,verso,19,31,"ta chamia bac, calata chamia"
24,verso,20,31,"holom, calata cala xic, cala"
24,verso,21,31,"ta patan, calata quic re, calata"
24,verso,22,31,quic pixcac. xeqha ta xeopo-
24,verso,23,31,nic ronohel xquiz cut vvach
24,verso,24,31,xquibÿh vbi ronohel mahabi
24,verso,25,31,hun xquizach vbi are ta xaha-
24,verso,26,31,uax chiquech mata xcanai vbi
24,verso,27,31,cumal quixcu vloc xevqhax cut
24,verso,28,31,xerah oc chuvi tem macu xcah
24,verso,29,31,maui are catem ri xa chohim a
24,verso,30,31,bah ri tem xeqha hun ahpu xba-
24,verso,31,31,lanque mavi xechacatahic vtz
24,verso,32,31,bala. xabahix paha xevchaxic
24,verso,33,31,cate cut ta xeoc pa queεumaha
24,verso,34,31,maui xechacatahic chiri are
24,verso,35,31,nabe vtihobal xibalba ri xeoc
24,verso,36,31,vi quechi cu vticaric quichaca
24,verso,37,31,tahic ta chic chiquiqux xibalba
24,verso,38,31,nabe xeoc paqueεumaha
24,verso,39,31,cate cut ta xbeyaoc quichah
24,verso,40,31,catilovic ta xoponic ruq huhun
24,verso,41,31,qui zic rumal vzamahel hun
24,verso,42,31,"came, vae quichahe cacha aha-"
24,verso,43,31,u chul quiya chic ri chah zaca-
24,verso,44,31,ric ruq ri zic chul qui moloba
24,verso,45,31,cacha ahau xqha zamahel ta
24,verso,46,31,xoponic vtzbala xeqha cut ma
24,verso,47,31,cu xquitzih ri chah xa εaεahv
25,recto,1,31,"quexvach xoquic, are vhe caquix"
25,recto,2,31,queheri chah xquilo varanel. are
25,recto,3,31,chicuri zic xa εaεa chicop xquicoho
25,recto,4,31,chuvi zic hunacab chiyocouic cu-
25,recto,5,31,mal mi xecachaco xeqha varanel
25,recto,6,31,macuhabi xquiz ri chah xavi xe
25,recto,7,31,re vvach are curi zic mahabi na
25,recto,8,31,quila xquitzih chire; xavi xere
25,recto,9,31,vvach xbeyaoc cuq ahauab na-
25,recto,10,31,quipa quevxic apa xepevi achi-
25,recto,11,31,nac xeqaholanic xealanic qui-
25,recto,12,31,tzih cacatat caqux rumal ma
25,recto,13,31,"vtz caquibano chique, halan qui"
25,recto,14,31,vach halan naipu qui qoheic xe
25,recto,15,31,qha chiquibil quib. ta xetacon cut
25,recto,16,31,conohel ahauab oho chahoc ix
25,recto,17,31,qaholab xevqhaxic ta xetzonox
25,recto,18,31,"cut rumal hun came, vvcub came"
25,recto,19,31,apa quix ixpevi chibÿh tah ixqa-
25,recto,20,31,holab xqha cut xibalba mavi que
25,recto,21,31,taom xa xeqha chique alaba
25,recto,22,31,xohpe vilo maui quetaam xa xe
25,recto,23,31,qha maui xquibÿ vtzbala xa ca
25,recto,24,31,be cacachaah ixqaholab xe
25,recto,25,31,qha xibalba chique-vtz xechare
25,recto,26,31,ba chicacoh ri va caquic-xeqha
25,recto,27,31,xibalba. matah areta chi coh
25,recto,28,31,va que-xeqha qaholab. maha
25,recto,29,31,bi are chicacoh va que-xeqha
