gloss_id,term_str,pos,term_def
6981,waral,adv,here
6982,waram,n,sleepiness
6983,waranel,n,night watchman
6984,-ware' q'am,n,step of a ladder
6985,ware'<aj>,n,tooth; file; edge  knife
6986,wareyaj,n,dentition
6987,warik,v,to sleep
6988,warinaq,adj,asleep; sleeping
6989,wartisaj,v,to bore; to put to sleep  baby
6990,wäwech,n,tumor on the neck; goider
6991,wayanik,v,cry  dog
6992,wayawa,n-esp,guava  from guayaba
6993,wayayik,v,to cry  dog
6994,wayik,v,to coagulate
6995,wayinik,v,howl; cry  dog
6996,wayis,n,nut
6997,waynajik,v,bark happily  dog ; howl  dog
6998,we,conj,if
6999,we,pro,this  Totonicapán
7000,we ne,conj,perhaps; maybe
7001,we'x,n,trousers
7002,webaj,v,to eat something
7003,-webal,n,food  possessive form
7004,webal,n,plate
7005,-webal che',n,wood chips
7006,webej,v,to devour hungrily
7007,wech'<o>,tv1,to hit against something metal  knee against table top
7008,wemjik,n,fast  ayuno
7009,wemna,conj,if not
7010,wenemna,conj,perhaps not
7011,wenta'n,n-Span,window
7012,wet,conj,ojalá
7013,wetz',v,"to grunt, howl"
7014,wewech,n,goider
7015,wex<o>,tv1,"to tear something thin, flat and flexible  corn shucks"
7016,wexwobinaq,adj,torn  book
7017,wi,part,directional particle
7018,wi',n,extra  xuya’ jubiq’ u wi’ ri ixim--he gave a little extra corn
7019,-wi' -a',n,knee
7020,-wi' -achoch,n,roof
7021,-wi' -aqan,n,toe
7022,-wi' -ati't,n,grandchild of woman
7023,-wi' ja,n,roof; ceiling
7024,-wi' jäl,n,corn silk
7025,-wi' -jolom,n,head of family  u wi’ u jolom ri Antonio--father of Antonio
7026,wi' k'ab,n,nephew
7027,wi' k'aq',n,nephew
7028,wi' ka'n,n,uncle
7029,wi' ka'n achi,n,uncle
7030,wi' ka'n ixoq,n,aunt
7032,-wi' -mam,n,grandchild of man
7033,-wi' -q'ab,n,finger
7034,-wi' winaq,n,evil eye
7035,-wi' xikin,n,earring
7036,wi'<aj>,n,top; hair of the head; point  pencil; volcano; machete
7037,wi'jal,n,famine; hunger
7038,wik'iaq,n,sling  David
7039,wik'ik' -baqil,v,to have hair stand on end  man or dog
7040,wikiaj,v,to do something little by little; slowly
7041,wikiaq'ab,adj,right
7042,-wikiaq'ab ri relbal q'ij,n,north
7043,wikox,n,fig
7044,wikoy,n,ayote pequeno  cucumber squash--Cucurbita pepo
7045,-wil,n,family  of woman
7046,wilij,v,cause to collapse
7047,wilijik,v,"to collapse, fall down  badly built wall"
7048,wilijinaq,adj,collapsed  house
7049,win,n,witch who can transform himself
7050,winaq,n,person; people
7051,winaqal wächaj,n,man or animal which has greatly multiplied
7052,winaqil,n,church community; people of a country; group; humanity
7053,-winaqil,n,countryman; title of client in divination ceremony
7054,winaqirik,v,to people; to populate; to create
7055,winaqirisanel,n,creator
7056,winel,n,patrilineage shrine dedicated to agricultural success
7057,winik,v,howl with pain  dog
7058,wiq,n,floor  kieb u-wiq we ja ri’--this house has two floors
7059,wiq -ib,v,to dress lavishly  for festival
7060,wiq<o>,tv1,to decorate; adorn; lengthen  pant leg ; graft; to set a bone
7061,wiqibal,n,decoration  flowers in house ; bow; knot
7062,wiqik,v,to decorate; to adorn
7063,wiqiqij,v,to decorate; to embellish
7064,wiqiqik,v,to dress lavishly  for festival
7065,wiqol baq,n,"""bone dresser""-- specialist diviner who treats bone problems"
7066,wiqom,adj,adorned; decorated
7067,wiqtal,adj,adorned; decorated
7068,wiswil,n,gavilansillo
7069,wit,n,ancient type of axe; evergreen oak  encina
7070,witoj,n,rosary
7071,witz'inik,v,"squeal  pig, infant"
7072,witz'itz'ik,n,sparrow
7073,witz'itz'ik,v,to cry  animal ; the sound of many people
7074,witz'itz'il,n,whispering demon
7075,witz'witik,v,to squeak
7076,witzik',n,flor de milpa  corn flower
7077,witzinik,v,scream  cat
7078,wix,n,dried sap
7079,wixwit ch-ij,v,to gossip about someone
7080,wixwitej,v,to murmur about
7081,wixwitem,n,murmur; grumble
7082,wixwitik,v,to murmur; whisper; murmur against; complain about
7083,-wo ja,n,patio
7084,-wo ja',n,flood; overflow of river
7085,-wo -k'ux,n,chest; breast
7086,-wo kaj,n,face of the sky; sky
7088,-wo saq,n,algae
7089,wo'qibal,n,eating place
7090,wo's,n,sponge
7091,wok -pam,adj,hollow  tree
7092,wok<o>,tv1,to build  with wooden planks ; to form; to organize
7093,wololik,v,to be sparse  wheat grains on a plant
7094,wolowik,adj,round
7095,wolq'otila' -ib,v,to fall down
7096,wolqitila',v,to fry
7097,wolqot,n,hot spring
7098,wolqotij,v,"to roll  rock, logs ; to roll over  car ; knock over"
7099,wolqotik,v,to roll  rock
7100,wolsaj,v,to obey
7101,won -ib,v,to humble self; to be crippled or paralyzed  body part
7102,wonoba',v,"to abandon  wife, children, work"
7103,wonobaj,v,to abandon
7104,wonobam,adj,abandoned
7105,wonokatik,v,to be alone  due to death or abandonment
7106,wonon,n,bee; bumblebee; horsefly
7107,wononik,v,to show humility  as before mayor
7108,wonwotik,v,to be alone  due to death or abandonment
7109,woq,n,inflamed testicles
7110,woqow,n,"foam, suds  soap"
7111,woqowik,v,to foam  soap ; to make sudsy
7112,wor,v,"to pierce, to open a hole in something"
7113,worachal,n,back
7114,worol jul,n,instrument which makes holes or drills
7115,worom,n,something which has many holes
7116,worowobisam,n,something which has many holes
7117,worq'otik,v,sound of an earthquake
7118,wososik,v,to effervesce; to bubble  medicine; soda ; to fizz; be spongy
7119,wotot,adj,"dried  leather, old cloth"
7120,wototem -ib,v,rosgarse
7121,wototik,v,to dry out
7122,wotz'otz',adj,toasted
7123,wotz'otz',n,toasted tamalito slices
7124,wotz'otz'ej,v,to toast
7125,wotz'otz'irik,v,to become toasted
7126,wotz'otz'irisaj,v,"to toast  tortilla, tamalito"
7127,wotz'wobik,v,to become dented
7128,wotz'wobinaq,adj,dented
7129,wotz'wobisaj,v,to dent
7130,-wowa -aqan,n,front of a thigh
7131,woxoxik,v,sound of gushing liquid  water from a pipe
7132,wub,n,pea shooter; blowgun
7133,wububal abaj,n,blowgun
7134,wuch',n,opossum
7135,wuch'baj,v,"to squat, crouch"
7136,wuch'ulik,adj,squatting
7137,wuj,n,book; paper
7138,wujil,n,paper with writing
7139,wulij,v,"to take down, to destroy; collapse; to tumble down"
7140,wulijik,v,to break or fall apart; to demolish
7141,wululik,v,to babble  baby ; to talk continuously
7142,wun,v,howl
7144,wunik,v,howl  dog ; to whistle  train
7145,wupij,v,to spit out something  medicine ; vomit; blow out of the mouth
7146,wupuj,v,to blow up; to blow
7147,wuq'ulik,adj,hiding  so as to spy on something ; hunched over
7148,wuq'uwik,n,hump  on animal or person
7149,wuq'uwik uwo rachaq,n,hunchback
7150,wuq'wutik,v,to duck; to walk bent over so as not to be seen
7151,wuqk'al,n,140; seven children
7152,wuqlajuj,n,seventeen
7153,wuqoj chi paq,n,bubble
7154,wuqüb,n,seven
7155,wuqüb chi wuqub,7 x 7,
7156,wuqüb kaqix,n,constellation of Great Bear  Ursa Major
7157,wuqub utzil wuqub chomal,n,ritual name for good things of marriage  kids
7158,wuqübix,n,week
7159,wuqubix apan,adv,in a week
7160,wuqübixir <kan><oq>,n,a week ago
7161,wususik,n,to foam  as in rabid dog
7162,wux,n,flint; sharpening stone; whetstone
7163,wux abaj,n,sharpening stone; flint
7164,wuyij -ib,v,to curdle  milk
7168,xa,n,long silk woman’s blouse
7169,xa ba cha',adv,for that reason; therefore
7170,xa -bij,v,to speak deceptively; to say something that is not true
7171,xa -bij anaq,v,to just be joking; just kidding
7172,xa jubiq',adv,just a little
7173,xa jubiq' -aj,adv,almost
7174,xa jubiq' man ...,adv,nearly; almost
7175,xa jun,adv,only one
7176,xa jun -wäch,adj,simple person; guileless; ingenuous; unified
7177,xa junam,adj,identical; unified
7178,xa junam,adv,the same; identically
7179,xa k'äte',adv,suddenly
7180,xa k'olik,adj,to be silent; to be calm
7181,xa kieb kubij p-wi',adj,to be in danger
7182,xa manal,adj,"impure, dirty"
7183,xa qi' -bij,v,to be ordinary; plain; neither good nor bad
7184,xa sta'qil,adv,little by little; slowly
7185,xa tä ne,adv,not even
7186,xa te'talik,adv,suddenly; unexpectedly
7187,xa'ko'pik,v,to climb out with arms and legs
7188,xa'n,n,mosquito
7189,xa'n,n,wading bird
7190,xa'oj,n,vomit
7191,xa'oj -ilik,adj,loathsome; filthy; disgusting
7192,xa'ojbal,adj,loathsome; filthy; disgusting
7193,xa'r,n,jar; clay cup
7194,xa't,n,fork  branch of tree
7195,-xa'til che',n,fork of tree
7196,xa'wem,n,"nausea, vomiting; vomit"
7197,xa<q>,adv,only; merely; simply; just
7198,xab,n,vomit
7199,xababal,adj,nauseating; disgusting
7200,xabaj,v,to vomit something
7201,xabik,v,to vomit
7202,xäbon,n-esp,soap
7203,xajäb,n,shoe; boot; sandal
7204,-xajab kiej,n,horseshoe
7205,xajarik,v,to dance socially
7206,xajoj,n,dance; sound of feet dancing
7207,xak,v,to separate two things stuck together
7208,xakanul,n,volcano
7209,xakima,n,strap connected to bit of horse
7210,xalma',n,harness  of horse ; packsaddle
7211,xalq'atij,v,jump over something  fence ; go beyond; transgress; profane
7212,xalq'atinik,n,transgression
7213,xalq'atinik,v,to transgress
7214,xam,n,crane fly
7215,xamabil,n,body
7217,xämkur,n,"split, crack in skin below toe"
7218,xan,n,adobe brick; adobe wall
7219,xan,v,to hit something hard
7220,xanakat,n,onion  wild
7221,xane,conj,but
7222,xapachike,adv,anything
7223,xapawichi,adv,wherever
7224,xapawije,adv,wherever
7225,xaq,adj,blackened with soot
7226,xäq,n,boulder; large rock
7227,xaq,n,leaf; page  book
7228,xaq,n,soot; charcoal; ash
7229,xaq,v,to smear  paint or ashes
7230,-xaq abix,n,corn leaf
7231,-xaq chäj,n,pine needle
7232,-xaq kotz'i'j,n,flower petal
7233,-xaq pwi',n,brim of hat
7234,-xaq q'aq',n,tongue of flame
7235,-xaq wuj,n,page
7236,xäq'ab,n,headdress used in Sacapulas; Totonicapan woven sash used as ribbon
7237,xaq'abal,n,trampling
7238,xaq'abal chi'aj,n,"lie; slander  ""trampling lips"""
7239,xaq'alej,v,to trample  horse tramples a frog
7240,xaq'alik,v,to spoil  food
7241,xaq'an q'ij,n,winter solstice  sun ascends
7242,xaq'aq'ik,v,to be muddy  road
7243,xaq'axik,adj,"stuffed full  bag, net of corn ; round from contents"
7244,xaq'e'chaj,n,caterpillar that infests pines
7245,xaq'ij,v,to throw out something that has gone sour or bad
7246,xaq'ol,n,mud  see also xoq’ol
7247,xaq<aj>,n,leaf
7248,xaqaqik,v,to walk with feet pointed out
7249,xaqbi,adv,very quickly; very soon
7250,xaqenik,v,to fool around; to jest
7251,xaqibal,n,smudge; smear
7252,xaqij,v,to smudge something; to blacken  wall from smoke ; get grimy
7253,xaqin ch-bij,adj,simple; plain
7254,xaqirisaj,v,to blacken  wall from smoke ; to smudge; to get grimy
7255,xar,n,blue bird  urraca
