folio|side|para|lb|lb_n|lb_str|lb_str_plain
30|1|39|13|13|"ha cut ri <rs ana=""JUNAJPU"">hun ahpu</rs> <rs ana=""XB'ALAMQ'E"">xbalanque</rs>"|ha cut ri hun ahpu xbalanque
30|1|39|14|14|xelehebex na qui vach chuvi|xelehebex na qui vach chuvi
30|1|39|15|15|ra chuvi cax cacrail xebec|ra chuvi cax cacrail xebec
30|1|39|16|16|maui atan xcah benam quia|maui atan xcah benam quia
30|1|39|17|17|mul xchihic xa chimachcay|mul xchihic xa chimachcay
30|1|39|18|18|"<rs ana=""USAMAJEL_XIB'ALB'A"">zamahel</rs> chiquivach camol que"|zamahel chiquivach camol que
30|1|39|19|19|"ta xebe cut ruq <rs ana=""JUN_KAME'"">ahau</rs>."|ta xebe cut ruq ahau.
30|1|40|20|20|"Xeopon puch cuq <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs>"|Xeopon puch cuq ahauab
30|1|40|21|21|Quemocho chic chiqui xule la|Quemocho chic chiqui xule la
30|1|40|22|22|qui vach xeoponic xqui que<pc> –</pc>|qui vach xeoponic xqui que–
30|1|40|23|23|melah quib chiquiluc quib|melah quib chiquiluc quib
30|1|40|24|24|chiquipach quib chimayoquih|chiquipach quib chimayoquih
30|1|40|25|25|"chiaꜩiac quiꜩih vi <rs ana=""KA'IB'_K'AJOLAB'"">chimeba</rs> qui"|chiatziac quitzih vi chimeba qui
30|1|40|26|26|vachibal xeoponic ta xꜩonox|vachibal xeoponic ta xtzonox
30|1|40|27|27|cut quihuyubal camac puch|cut quihuyubal camac puch
30|1|40|28|28|"xꜩonox naipuch <rs ana=""IXKIK'"">qui chuch</rs> <rs ana=""JUNAJPU"">qui"|xtzonox naipuch qui chuch qui
30|1|40|29|29|cahau</rs> apa quixpevi xevqha<pc> –</pc>|cahau apa quixpevi xevqha–
30|1|40|30|30|"xic. maba quetaon <rs ana=""JUN_KAME'_WUQUB'_KAME'"">at ahau</rs> ma"|xic. maba quetaon at ahau ma
30|1|40|31|31|"ui xquetaamah vvach <rs ana=""IXKIK'"">ca chuch</rs>"|ui xquetaamah vvach ca chuch
30|1|40|32|32|"<rs ana=""JUNAJPU"">cacahau</rs> ca oh chutic oc ta xe<pc> –</pc>"|cacahau ca oh chutic oc ta xe–
30|1|40|33|33|camic xa xeqha maui naquila|camic xa xeqha maui naquila
30|1|40|34|34|xquibÿh. vꜩbala chiban ta ba|xquibih. vtzbala chiban ta ba
30|1|40|35|35|ca cay naqui chivah yvahil chi<pc> –</pc>|ca cay naqui chivah yvahil chi–
30|1|40|36|36|cayao xevqhaxic. maba cacah|cayao xevqhaxic. maba cacah
30|1|40|37|37|quiꜩih chicacaxibih quib xeqha|quitzih chicacaxibih quib xeqha
30|1|40|38|38|"chic chire <rs ana=""JUN_KAME'_WUQUB'_KAME'"">ahau</rs>. mi xibih ivib"|chic chire ahau. mi xibih ivib
30|1|40|39|39|mix xobic quixxahouoc. are|mix xobic quixxahouoc. are
30|1|40|40|40|ta nabe chixah ri quixpuzu ta|ta nabe chixah ri quixpuzu ta
30|1|40|41|41|ivib chiporoh ta curi vochoch|ivib chiporoh ta curi vochoch
30|1|40|42|42|chibana ronohel ri ivetaam|chibana ronohel ri ivetaam
30|1|40|43|43|cohcay tah cacah are vma ca|cohcay tah cacah are vma ca
30|1|40|44|44|"qux quixbetacoc rumal <rs ana=""KA'IB'_K'AJOLAB'"">ixme<pc> –</pc>"|qux quixbetacoc rumal ixme–
30|1|40|45|45|ba</rs> chicaya ivahil xevqhax|ba chicaya ivahil xevqhax
30|1|40|46|46|cut ta xquitiquiba cut quibix|cut ta xquitiquiba cut quibix
30|1|40|47|47|qui xahoh ta xulcut ronohel|qui xahoh ta xulcut ronohel
30|2|40|1|1|"ri <rs ana=""RAJAWAL_XIB'ALB'A"">xibalba</rs> xepulic ecayel ro"|ri xibalba xepulic ecayel ro
30|2|40|2|2|"nohel cut xquixaho <rs ana=""XAJOJ_KUX"">xquixah"|nohel cut xquixaho xquixah
30|2|40|3|3|"cux</rs>, <rs ana=""XAJOJ_PUJUY"">xquixah puhuy</rs>, <rs ana=""IB'OY"">xquixah"|cux, xquixah puhuy, xquixah
30|2|40|4|4|"yboy</rs> xqha cu <rs ana=""JUN_KAME'_WUQUB'_KAME'"">ahau</rs> chique"|yboy xqha cu ahau chique
30|2|40|5|5|chipuzu ri nu ꜩÿ chicaztah chi|chipuzu ri nu tzi chicaztah chi
30|2|40|6|6|vvach ivvmal xevqhaxic ve|vvach ivvmal xevqhaxic ve
30|2|40|7|7|xeqha. ta xquipuz ꜩÿ xqaztai|xeqha. ta xquipuz tzi xqaztai
30|2|40|8|8|chi vvach quiꜩih cu chiquicot|chi vvach quitzih cu chiquicot
30|2|40|9|9|ri ꜩÿ ta xqaztah vvach chuzac<pc> –</pc>|ri tzi ta xqaztah vvach chuzac–
30|2|40|10|10|bizala vhe ta xqaztah v vach|bizala vhe ta xqaztah v vach
30|2|40|11|11|"xqha cu<rs ana=""JUN_KAME'_WUQUB'_KAME'"">ahau</rs> chique chiporo<pc> –</pc>"|xqha cuahau chique chiporo–
30|2|40|12|12|h naba vochoch xevqhaxchic|h naba vochoch xevqhaxchic
30|2|40|13|13|"ta xquiporoh cut rochoch <rs ana=""JUN_KAME'_WUQUB'_KAME"">ahau</rs>"|ta xquiporoh cut rochoch ahau
30|2|40|14|14|"e pulinac <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs> pa ha conohel"|e pulinac ahauab pa ha conohel
30|2|40|15|15|maui xecatic libah chichic x<pc> –</pc>|maui xecatic libah chichic x–
30|2|40|16|16|cuꜩinizah mana huzu zachic|cutzinizah mana huzu zachic
30|2|40|17|17|"ri rochoch <rs ana=""JUN_KAME'"">huncame</rs> xquimai<pc> –</pc>"|ri rochoch huncame xquimai–
30|2|40|18|18|"hah cut conohel <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs> xa"|hah cut conohel ahauab xa
30|2|40|19|19|vi cu xere quexahouic nim|vi cu xere quexahouic nim
30|2|40|20|20|quequicotic xevqhax chicut|quequicotic xevqhax chicut
30|2|40|21|21|"rumal <rs ana=""JUN_KAME'_WUQUB'_KAME"">ahau</rs> chicamizah na"|rumal ahau chicamizah na
30|2|40|22|22|cuhun vinac chipuzu mata|cuhun vinac chipuzu mata
30|2|40|23|23|cu chicamic xevqhaxcut vꜩ|cu chicamic xevqhaxcut vtz
30|2|40|24|24|bala xeqha taxquichap cut|bala xeqha taxquichap cut
30|2|40|25|25|hun vinac cate xquipuzu xqui<pc> –</pc>|hun vinac cate xquipuzu xqui–
30|2|40|26|26|poeoh cu acanoc vquxrihun|poeoh cu acanoc vquxrihun
30|2|40|27|27|vinac xquicoloba cut chiqui<pc> –</pc>|vinac xquicoloba cut chiqui–
30|2|40|28|28|"vach <rs ana=""JUN_KAME'_WUQUB'_KAME"">ahauab</rs> xquimaiha chi"|vach ahauab xquimaiha chi
30|2|40|29|29|"cut <rs ana=""JUN_KAME'"">hun came</rs>, <rs ana=""WUQUB'_KAME'"">vvcub came</rs> li"|cut hun came, vvcub came li
30|2|40|30|30|bah chi cut xqazta chi v vach|bah chi cut xqazta chi v vach
30|2|40|31|31|rihun vinac cumal nim chi<pc> –</pc>|rihun vinac cumal nim chi–
30|2|40|32|32|quicot vqux taxqaztah v|quicot vqux taxqaztah v
30|2|40|33|33|"vach xquimaihah cut <rs ana=""JUN_KAME'_WUQUB'_KAME"">ahau<pc> –</pc>"|vach xquimaihah cut ahau–
30|2|40|34|34|ab</rs>. chipuzuna china cuivib|ab. chipuzuna china cuivib
30|2|40|35|35|chiquiltah quiꜩih curaih ca|chiquiltah quitzih curaih ca
30|2|40|36|36|qux ri ixahoh xeqha chi cu|qux ri ixahoh xeqha chi cu
30|2|40|37|37|"ahauab vꜩbala <rs ana=""JUN_KAME'_WUQUB'_KAME"">at ahau</rs>"|ahauab vtzbala at ahau
30|2|40|38|38|xeqhacut cate puch xquipuz|xeqhacut cate puch xquipuz
30|2|40|39|39|"quib are cu xpuz ri <rs ana=""JUNAJPU"">xhun ah<pc> –</pc>"|quib are cu xpuz ri xhun ah–
30|2|40|40|40|"pu</rs> rumal <rs ana=""XB'ALAMQ'E"">xbalanque</rs> huhu<pc> –</pc>"|pu rumal xbalanque huhu–
30|2|40|41|41|nal cu xperepoxic racan vcab|nal cu xperepoxic racan vcab
30|2|40|42|42|xelvholom xcole aponoc chi|xelvholom xcole aponoc chi
30|2|40|43|43|nah xcotix vloc vqux xche<pc> –</pc>|nah xcotix vloc vqux xche–
30|2|40|44|44|que chuvach ꜩalic quecabar|que chuvach tzalic quecabar
30|2|40|45|45|"curi ronohel <rs ana=""RAJAWAL_XIB'ALB'A"">rahaual xibal<pc> –</pc>"|curi ronohel rahaual xibal–
30|2|40|46|46|ba</rs> chicay xacu hun chi caxa<pc> –</pc>|ba chicay xacu hun chi caxa–
30|2|40|47|47|"houilabic ri <rs ana=""XB'ALAMQ'E"">xbalanque</rs> cava<pc> –</pc>"|houilabic ri xbalanque cava–
31|1|40|1|1|lihoc xqhacut libah chicut xqaz<pc> –</pc>|lihoc xqhacut libah chicut xqaz–
31|1|40|2|2|tah vvach. nim quequicotic. xavi|tah vvach. nim quequicotic. xavi
31|1|40|3|3|"quehe quequicot <rs ana=""JUN_KAME'_WUQUB'_KAME"">ahauab</rs>. xavi"|quehe quequicot ahauab. xavi
31|1|40|4|4|are quebanovic caquicot quiqux|are quebanovic caquicot quiqux
31|1|40|5|5|"<rs ana=""JUN_KAME'"">huncame</rs> <rs ana=""WUQUB'_KAME'"">vvcub came</rs> queheri"|huncame vvcub came queheri
31|1|40|6|6|are quexahovic caquinao.|are quexahovic caquinao.
31|1|41|7|7|Cate puch vrainic vmalinic|Cate puch vrainic vmalinic
31|1|41|8|8|"pu quiqux <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs> chire qui"|pu quiqux ahauab chire qui
31|1|41|9|9|"xahoh <rs ana=""JUNAJPU"">xhun ahpu</rs> <rs ana=""XB'ALAMQ'E"">xbalanque</rs>"|xahoh xhun ahpu xbalanque
31|1|41|10|10|"taxelcu quiꜩih <rs ana=""JUN_KAME'"">hun came</rs>, <rs ana=""WUQUB'_KAME'"">v<pc> –</pc>"|taxelcu quitzih hun came, v–
31|1|41|11|11|vcub came</rs> chibana chique cohipuzu|vcub came chibana chique cohipuzu
31|1|41|12|12|xeqha cut hunal tah|xeqha cut hunal tah
31|1|41|13|13|"cohipuzu xecha cut <rs ana=""JUN_KAME'"">hun ca<pc> –</pc>"|cohipuzu xecha cut hun ca–
31|1|41|14|14|"me</rs> <rs ana=""WUQUB'_KAME'"">vvcubcame</rs> chiqueri <rs ana=""JUNAJPU"">x<pc> –</pc>"|me vvcubcame chiqueri x–
31|1|41|15|15|"hunahpu</rs> <rs ana=""XB'ALAMQ'E"">xbalanque</rs> vꜩbala"|hunahpu xbalanque vtzbala
31|1|41|16|16|chiqaztah ivach mapaixqo|chiqaztah ivach mapaixqo
31|1|41|17|17|cam, oh pu quicotirizai ive ix|cam, oh pu quicotirizai ive ix
31|1|41|18|18|"pu <rs ana=""RAJAWAL_XIB'ALB'A"">rahaual</rs> iv al iqahol xe"|pu rahaual iv al iqahol xe
31|1|41|19|19|"qha cut chique <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs>. are"|qha cut chique ahauab. are
31|1|41|20|20|cu nabe xpuzri quivholom|cu nabe xpuzri quivholom
31|1|41|21|21|"<rs ana=""JUN_KAME'"">ahau</rs> <rs ana=""JUN_KAME'"">hun came</rs> vbi <rs ana=""RAJAWAL_XIB'ALB'A"">rahaual"|ahau hun came vbi rahaual
31|1|41|22|22|"xibalba</rs>. caminac chicut <rs ana=""JUN_KAME'"">hun"|xibalba. caminac chicut hun
31|1|41|23|23|"came</rs> taxchap chic <rs ana=""WUQUB'_KAME'"">vvcub ca<pc> –</pc>"|came taxchap chic vvcub ca–
31|1|41|24|24|me</rs> maui xqaztah chi qui vach|me maui xqaztah chi qui vach
31|1|41|25|25|"cate pu quelic <rs ana=""RAJAWAL_XIB'ALB'A"">xibalba</rs> chica<pc> –</pc>"|cate pu quelic xibalba chica–
31|1|41|26|26|"can are xquil ri <rs ana=""RAJAWAL_XIB'ALB'A"">ahauab</rs> xe"|can are xquil ri ahauab xe
31|1|41|27|27|camic e xaraxoh chubic epu|camic e xaraxoh chubic epu
31|1|41|28|28|xaraxoxinac qui cabichal xa|xaraxoxinac qui cabichal xa
31|1|41|29|29|cu cahizabal qui vach xbanic|cu cahizabal qui vach xbanic
31|1|41|30|30|"huzuc xucamibeh ri<rs ana=""JUN_KAME'_WUQUB'_KAME"">hun aha<pc> –</pc>"|huzuc xucamibeh rihun aha–
31|1|41|31|31|u</rs> mana xquiqaztah chi vvach|u mana xquiqaztah chi vvach
31|1|41|32|32|"are curi <rs ana=""JUN_KAME'_WUQUB'_KAME"">hun ahau</rs> xelahna"|are curi hun ahau xelahna
31|1|41|33|33|xoc na chiquivach ri e xahol|xoc na chiquivach ri e xahol
31|1|41|34|34|maui xuculu mapu xurico to<pc> –</pc>|maui xuculu mapu xurico to–
31|1|41|35|35|cob nu vach xqha ta xuna rib|cob nu vach xqha ta xuna rib
31|1|41|36|36|xequiz cubec ronohel cal qui|xequiz cubec ronohel cal qui
31|1|41|37|37|qahol panima zivan xa hun|qahol panima zivan xa hun
31|1|41|38|38|xquibalih vi quib panima|xquibalih vi quib panima
31|1|41|39|40|xolobachan chiri cut etubul|xolobachan chiri cut etubul
31|1|41|40|41|vi ta xculun cut maui ahi<pc> –</pc>|vi ta xculun cut maui ahi–
31|1|41|41|42|"lan chi <rs ana=""SANIK"">zanic</rs> tuculÿ vla que"|lan chi zanic tuculi vla que
31|1|41|42|43|pa zivan quehe ri xebeyox|pa zivan quehe ri xebeyox
31|1|41|43|44|vloc ta xevl cut xquixul|vloc ta xevl cut xquixul
31|1|41|44|45|quiya chiquib conohel xeul|quiya chiquib conohel xeul
31|1|41|45|46|elahoc xeul pu ococ quehe|elahoc xeul pu ococ quehe
31|1|41|46|47|"cut quechacatahic <rs ana=""RAJAWAL_XIB'ALB'A"">rahaual"|cut quechacatahic rahaual
31|1|41|47|48|xibalba</rs>, xamaihabal xa pu|xibalba, xamaihabal xa pu
31|2|41|1|1|qui halvachibal quib ta xqui<pc> –</pc>|qui halvachibal quib ta xqui–
31|2|41|2|2|bano. cate puch ta xquibÿh|bano. cate puch ta xquibih
31|2|41|3|3|qui bi, xquicobizah quib chi<pc> –</pc>|qui bi, xquicobizah quib chi–
31|2|41|4|4|"qui vach conohel <rs ana=""RAJAWAL_XIB'ALB'A"">xibalba</rs>."|qui vach conohel xibalba.
31|2|42|5|5|Chitaa cabi xchicabÿh. xch<pc> –</pc>|Chitaa cabi xchicabih. xch–
31|2|42|6|6|"icabÿh naipuch vbi <rs ana=""JUN_JUNAJPU"">cacahau</rs>"|icabih naipuch vbi cacahau
31|2|42|7|7|"chive ohva, oh <rs ana=""JUNAJPU"">xhun ahpu</rs>"|chive ohva, oh xhun ahpu
31|2|42|8|8|"<rs ana=""XB'ALAMQ'E"">xbalanque</rs> cabi arecu ca ca<pc> –</pc>"|xbalanque cabi arecu ca ca–
31|2|42|9|9|"hau ri xicamizah <rs ana=""JUN_JUNAJPU"">hun hunah<pc> –</pc>"|hau ri xicamizah hun hunah–
31|2|42|10|10|"pu</rs> <rs ana=""WUQUB'_JUNAJPU"">vvcub hun ahpu</rs> quibi oh"|pu vvcub hun ahpu quibi oh
31|2|42|11|11|cu pacol re vae quirail qui ca<pc> –</pc>|cu pacol re vae quirail qui ca–
31|2|42|12|12|"xcol ri <rs ana=""JUN_JUNAJPU"">cacahau</rs> quehe cut mix<pc> –</pc>"|xcol ri cacahau quehe cut mix–
31|2|42|13|13|cacuyu vi ronohel caxcol mi<pc> –</pc>|cacuyu vi ronohel caxcol mi–
31|2|42|14|14|xiban chique. quehe cut quix|xiban chique. quehe cut quix
31|2|42|15|15|cazach vi ivonohel quixcami<pc> –</pc>|cazach vi ivonohel quixcami–
31|2|42|16|16|zah mahabi chic colotahel chi<pc> –</pc>|zah mahabi chic colotahel chi–
31|2|42|17|17|ve xevqhax cut cate puch que|ve xevqhax cut cate puch que
31|2|42|18|18|"lahic coquic conohel <rs ana=""RAJAWAL_XIB'ALB'A"">xibalba</rs>"|lahic coquic conohel xibalba
31|2|42|19|19|"tocob ca vach <rs ana=""JUNAJPU"">ixhunahpu</rs> <rs ana=""XB'ALAMQ'E"">xba<pc> –</pc>"|tocob ca vach ixhunahpu xba–
31|2|42|20|20|lanque</rs>/ quiꜩih vi xohmacunic|lanque/ quitzih vi xohmacunic
31|2|42|21|21|"chique ri <rs ana=""JUN_JUNAJPU"">icahau</rs> quibÿh la"|chique ri icahau quibih la
31|2|42|22|22|"cute e mucul chi <rs ana=""PUSB'AL_CHAAJ"">pucbal chah</rs>"|cute e mucul chi pucbal chah
31|2|42|23|23|xeqha cut. vꜩbala areba ri|xeqha cut. vtzbala areba ri
31|2|42|24|24|caꜩih xchicabÿh chive chitaa|catzih xchicabih chive chitaa
31|2|42|25|25|"ivonohel ix <rs ana=""RAJAWAL_XIB'ALB'A"">xibalba</rs> rumal"|ivonohel ix xibalba rumal
31|2|42|26|26|mana nim chiiquih ivalaxic|mana nim chiiquih ivalaxic
31|2|42|27|27|chuxic ruq naipuch mavi ni<pc> –</pc>|chuxic ruq naipuch mavi ni–
31|2|42|28|28|m chi icochibal xzcaquin chic|m chi icochibal xzcaquin chic
31|2|42|29|29|chi quic holomax mavi chahom|chi quic holomax mavi chahom
31|2|42|30|30|quic ive xa xot, xaacam, xa|quic ive xa xot, xaacam, xa
31|2|42|31|31|chuch chire xheraxic xa naipu|chuch chire xheraxic xa naipu
31|2|42|32|32|ral quim ral tolob chivechah|ral quim ral tolob chivechah
31|2|42|33|33|macu ivech ri ronohel zaquil|macu ivech ri ronohel zaquil
31|2|42|34|34|al zaquil qahol xanoh chiꜩa<pc> –</pc>|al zaquil qahol xanoh chitza–
31|2|42|35|35|"co rib chivach. are ri <rs ana=""AJMAK"">ahmac</rs>"|co rib chivach. are ri ahmac
31|2|42|36|36|"<rs ana=""AJLAB'AL"">ah labal</rs>, <rs ana=""AJB'IS"">ah biz</rs>, <rs ana=""AJMOKEN"">ah moquen</rs>"|ah labal, ah biz, ah moquen
31|2|42|37|37|chac na vmac quixoc vi mana|chac na vmac quixoc vi mana
31|2|42|38|38|xa rax chapom ronohel vinac|xa rax chapom ronohel vinac
31|2|42|39|39|chibano quixtaon puch chuvi|chibano quixtaon puch chuvi
31|2|42|40|40|"ri <rs ana=""KIK'"">quic</rs> holomax, xevqhax cut"|ri quic holomax, xevqhax cut
31|2|42|41|41|"conohel <rs ana=""RAJAWAL_XIB'ALB'A"">xibalba</rs>, quehe cut ti<pc> –</pc>"|conohel xibalba, quehe cut ti–
31|2|42|42|42|carinac qui zachic vmaixic na<pc> –</pc>|carinac qui zachic vmaixic na–
31|2|42|43|43|ipuch quiziquixic. maui nim|ipuch quiziquixic. maui nim
31|2|42|44|44|qui quih oher xa xrah ꜩa vi vi<pc> –</pc>|qui quih oher xa xrah tza vi vi–
31|2|42|45|45|"nac oher quiꜩih mana cabavi<add><hi rend=""bold"">l</hi></add>"|nac oher quitzih mana cabavil
31|2|42|46|46|quibi oher xavi xibal oher iꜩel|quibi oher xavi xibal oher itzel
31|2|42|47|47|"quivach e <rs ana=""AJTZA"">ahꜩa</rs> <rs ana=""AJTUKUR"">ahtucur</rs>, e tac<pc> –</pc>"|quivach e ahtza ahtucur, e tac–
32|1|42|1|1|chinel chimac chilabal; enaipu|chinel chimac chilabal; enaipu
32|1|42|2|2|"<rs ana=""AJMUQULIK_K'U'X"">ah muculic qux</rs>, e quecail za<pc> –</pc>"|ah muculic qux, e quecail za–
32|1|42|3|3|"quiil<rs ana=""AJMOX_WACH"">ah moxvach</rs>, <rs ana=""AJLATZAB'"">ahlaꜩab</rs> que"|quiilah moxvach, ahlatzab que
32|1|42|4|4|vqhaxic. chixeon quivach que|vqhaxic. chixeon quivach que
32|1|42|5|5|culutahic; quehe cut vzachic|culutahic; quehe cut vzachic
32|1|42|6|6|qui nimal cacal, maui nim|qui nimal cacal, maui nim
32|1|42|7|7|chi cahavarem xuxic. are|chi cahavarem xuxic. are
32|1|42|8|8|"xebanou ri <rs ana=""JUNAJPU"">xhun ahpu</rs>, <rs ana=""XB'ALAMQ'E"">xba"|xebanou ri xhun ahpu, xba
32|1|42|9|9|lan que</rs>. are cut coquic cazi<pc> –</pc>|lan que. are cut coquic cazi–
32|1|42|10|10|"quin ri <rs ana=""IXMUKANE"">catit</rs> chuvach ri <rs ana=""AJ"">ah</rs><del rend=""scribble"" instant=""false"" status=""unremarkable"">au</del>"|quin ri catit chuvach ri ahau
32|1|42|11|11|ri xquitic canoc xpevtux ri|ri xquitic canoc xpevtux ri
32|1|42|12|12|"<rs ana=""AJ"">ah</rs> cate xchaquih chic are"|ah cate xchaquih chic are
32|1|42|13|13|cut taxecat pachoh taxpe|cut taxecat pachoh taxpe
32|1|42|14|14|"chicut vtux ri<rs ana=""AJ"">ah</rs> catecut"|chicut vtux riah catecut
32|1|42|15|15|"xcaton ri<rs ana=""IXMUKANE"">catit</rs> xucat ri <rs ana=""POM"">pom</rs>"|xcaton ricatit xucat ri pom
32|1|42|16|16|chuvach riah vnatabal quech|chuvach riah vnatabal quech
32|1|42|17|17|"rÿ. are xquicot vi vqux <rs ana=""IXMUKANE"">catit</rs>"|ri. are xquicot vi vqux catit
32|1|42|18|18|"ri chu camul xpe vtux <rs ana=""AJ"">ri ah</rs>"|ri chu camul xpe vtux ri ah
32|1|42|19|19|"ta xcabauilax rumal <rs ana=""IXMUKANE"">catit</rs> ta"|ta xcabauilax rumal catit ta
32|1|42|20|20|xubinatizah cut nicah ha, ni|xubinatizah cut nicah ha, ni
32|1|42|21|21|cah bi choc. cazamah chatam|cah bi choc. cazamah chatam
32|1|42|22|22|vleu vbi xuxic are cut xu<pc> –</pc>|vleu vbi xuxic are cut xu–
32|1|42|23|23|binaah vi nicah ha, nicah bichoc|binaah vi nicah ha, nicah bichoc
32|1|42|24|24|rumal xa chunicahal vpa co<pc> –</pc>|rumal xa chunicahal vpa co–
32|1|42|25|25|"choch xquitic <rs ana=""AJ"">ah</rs>. are chi cu"|choch xquitic ah. are chi cu
32|1|42|26|26|xubinaah vi chatam vleu|xubinaah vi chatam vleu
32|1|42|27|27|cazam ah chuvi chata vleu|cazam ah chuvi chata vleu
32|1|42|28|28|"quitic vi <rs ana=""AJ"">ah</rs>. are nai pu xubi<pc> –</pc>"|quitic vi ah. are nai pu xubi–
32|1|42|29|29|naah vi cazam ah rumal xpe|naah vi cazam ah rumal xpe
32|1|42|30|30|"vtux <rs ana=""AJ"">ah</rs> ta xcoh vbi rumal <rs ana=""IXMUKANE"">x<pc> –</pc>"|vtux ah ta xcoh vbi rumal x–
32|1|42|31|31|"mucane</rs> xquitic can oc <rs ana=""JUNAJPU"">hun<pc> –</pc>"|mucane xquitic can oc hun–
32|1|42|32|32|"ahpu</rs> <rs ana=""XB'ALAMQ'E"">xbalanque</rs> xanatabal"|ahpu xbalanque xanatabal
32|1|42|33|33|"que rumal <rs ana=""IXMUKANE"">atit</rs>. are curi nabe"|que rumal atit. are curi nabe
32|1|42|34|34|"<rs ana=""JUN_JUNAJPU"">quicahau</rs> xoheroc quecamoc ri"|quicahau xoheroc quecamoc ri
32|1|42|35|35|"<rs ana=""JUN_JUNAJPU"">hun hunahpu</rs> <rs ana=""WUQUB'_JUNAJPU"">vvcub hun ahpu</rs>"|hun hunahpu vvcub hun ahpu
32|1|42|36|36|"xquil chicut vvachri qui <rs ana=""JUN_JUNAJPU"">cahau</rs>"|xquil chicut vvachri qui cahau
32|1|42|37|37|"chila chi <rs ana=""XIB'ALB'A"">xibalba</rs>. xqhau chic qui"|chila chi xibalba. xqhau chic qui
32|1|42|38|38|"<rs ana=""JUN_JUNAJPU"">cahau</rs> chiquetax xquichac <rs ana=""RAJAWAL_XIB'ALB'A"">xi<pc> –</pc>"|cahau chiquetax xquichac xi–
32|1|42|39|39|balba</rs>.|balba.
32|1|43|40|40|"Vacute vviquic chic qui <rs ana=""JUN_JUNAJPU"">ca<pc> –</pc>"|Vacute vviquic chic qui ca–
32|1|43|41|41|"hau</rs> cumal are xquivic ri <rs ana=""WUQUB'_JUNAJPU"">vvcub"|hau cumal are xquivic ri vvcub
32|1|43|42|42|hunahpu</rs> chila xbe quivica vi chi|hunahpu chila xbe quivica vi chi
32|1|43|43|43|"<rs ana=""PUSB'AL_CHAAJ"">pucbal c<del rend=""scribble"" instant=""false"" status=""unremarkable"" hah</rs> xavi xere vvach x<pc> –</pc>  <note resp=""editor"">chah written over c*hah, not sure what was crossed out</note>"|pucbal c xavi xere vvach x–  chah written over c*hah, not sure what was crossed out
32|1|43|44|44|rah vxic xꜩonox cut chire vbi|rah vxic xtzonox cut chire vbi
32|1|43|45|45|ronohel vchi vꜩam vbac vvach|ronohel vchi vtzam vbac vvach
32|1|43|46|46|xuric nabe vbi xacu zcaquin|xuric nabe vbi xacu zcaquin
32|1|43|47|47|chic xchatahvi xere maui xu<pc> –</pc>|chic xchatahvi xere maui xu–
32|2|43|1|1|bÿh chi vbi ri vhunalpuil vchi|bih chi vbi ri vhunalpuil vchi
32|2|43|2|2|xerepu xchatah chivi quehe|xerepu xchatah chivi quehe
32|2|43|3|3|cut ta xquinimah vi canahoc v|cut ta xquinimah vi canahoc v
32|2|43|4|4|"qux qui <rs ana=""JUN_JUNAJPU"">cahau</rs> xaui xcanah chi"|qux qui cahau xaui xcanah chi
32|2|43|5|5|"<rs ana=""PUSB'AL_CHAAJ"">pucbachah</rs> chiri quixziquix vi"|pucbachah chiri quixziquix vi
32|2|43|6|6|chuxic xeqha chivqahol chirech|chuxic xeqha chivqahol chirech
32|2|43|7|7|ta xcubax vquxnabe chel ive|ta xcubax vquxnabe chel ive
32|2|43|8|8|nabe naipuch. quixquihiloxic|nabe naipuch. quixquihiloxic
32|2|43|9|9|rumal zaquil al zaquil ꜭahol|rumal zaquil al zaquil ꜭahol
32|2|43|10|10|maui chizachic ibita chuxoc xe|maui chizachic ibita chuxoc xe
32|2|43|11|11|"qha chirech qui <rs ana=""JUN_JUNAJPU"">cahau</rs> ta xqui<pc> –</pc>"|qha chirech qui cahau ta xqui–
32|2|43|12|12|cuba vqux xa oh pacolica<pc> –</pc>|cuba vqux xa oh pacolica–
32|2|43|13|13|mic izachic caxcol rail xban|mic izachic caxcol rail xban
32|2|43|14|14|chiue quehe cut quipixabic|chiue quehe cut quipixabic
32|2|43|15|15|ri xchacatahinac oc ronohel|ri xchacatahinac oc ronohel
32|2|43|16|16|"<rs ana=""RAJAWAL_XIB'ALB'A"">xibalba</rs> taxeacan culoc vara<pc> –</pc>"|xibalba taxeacan culoc vara–
32|2|43|17|17|"le nicahza<add><hi rend=""large"">C</hi></add> huzu cu xeacan"|le nicahzaC huzu cu xeacan
32|2|43|18|18|chicah. hun cu quih hun naipu|chicah. hun cu quih hun naipu
32|2|43|19|19|ic chique ta xzaquiric vpam|ic chique ta xzaquiric vpam
32|2|43|20|20|"cah v vach vleu chi cah xeqo<pc> –</pc> <note resp=""editor"">this q looks like a ꜭ to me</note>"|cah v vach vleu chi cah xeqo– this q looks like a ꜭ to me
32|2|43|21|21|"heui are cut cachacanic ri <rs ana=""MOTZ"">o<pc> –</pc>"|heui are cut cachacanic ri o–
32|2|43|22|22|much qaholab</rs> xecam rumal|much qaholab xecam rumal
