entity_id,label,type,lang,form
WAJXAQIB'_K'AM_KQDIEZ,Wajxaqib' K'am (gen. 10),persona,quc,V AHXAQUI CAAM
WAK,Wak,animal,quc,VAC
WAK,Wak,animal,quc,VAC NI MA TZIQUIN
WILA',Wila',topónimo,quc,AH VVILA
WILA',Wila',topónimo,quc,CHUUILA
WINAQ_B'ALAM_AKNUEVE,Winaq B'alam (gen. 9),persona,quc,VINAC BAM
WOK,Wok,animal,quc,VOC
WONON,Wonon,animal,quc,VONON
WONON,Wonon,animal,quc,VOROM
WUB,Wub',objeto,quc,CHICAVVBAH
WUB,Wub',objeto,quc,IV VBAH
WUB,Wub',objeto,quc,QUEVVBANIC
WUB,Wub',objeto,quc,QUIVVBA NIC
WUB,Wub',objeto,quc,UU BAL
WUB,Wub',objeto,quc,V VB
WUB,Wub',objeto,quc,VB
WUB,Wub',objeto,quc,VBAH
WUB,Wub',objeto,quc,VBOM
WUB,Wub',objeto,quc,VUB
WUB,Wub',objeto,quc,VUBAH
WUB,Wub',objeto,quc,VVB
WUB,Wub',objeto,quc,VVBAH
WUB,Wub',objeto,quc,VVBANIC
WUB,Wub',objeto,quc,XQUIVVBAH
WUCH',Wuch',animal,quc,VUCH
WUCH',Wuch',animal,quc,VVCH
WUQUB'_AJ_AKSEIS,Wuqub' Aj (gen. 6),persona,quc,VUCUBAH
WUQUB'_JUNAJPU,Wuqub' Junajpu,deidad,quc,VCUB HUNAHPU
WUQUB'_JUNAJPU,Wuqub' Junajpu,deidad,quc,VUCUB HUN AHPU
WUQUB'_JUNAJPU,Wuqub' Junajpu,deidad,quc,VV CUB HUN AHPU
WUQUB'_JUNAJPU,Wuqub' Junajpu,deidad,quc,VVCUB HUN AHPU
WUQUB'_JUNAJPU,Wuqub' Junajpu,deidad,quc,VVCUB HUNAHPU
WUQUB'_JUNAJPU,Wuqub' Junajpu,deidad,quc,VVCUBHUNAHPU
WUQUB'_KAME',Wuqub' Kame',deidad,quc,V VCUB CAME
WUQUB'_KAME',Wuqub' Kame',deidad,quc,VCAH CULEL
WUQUB'_KAME',Wuqub' Kame',deidad,quc,VVCU BCAME
WUQUB'_KAME',Wuqub' Kame',deidad,quc,VVCUB CA ME
WUQUB'_KAME',Wuqub' Kame',deidad,quc,VVCUB CAME
WUQUB'_KAME',Wuqub' Kame',deidad,quc,VVCUBCAME
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,AHAU
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,IN AHAU
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,LAL AHAU
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,V VCUB CAQUIX
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,VCUB CA QUIX
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,VCUB CAQUIX
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,VU CUB CAQUIX
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,VUCUB CA QUIX
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,VUCUB CAQUIX
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,VV CUB CAQUIX
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,VVC UB CAQUIX
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,VVCUB CA QUIX
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,quc,VVCUB CAQUIX
WUQUB'_NO'J_KQONCE,Wuqub' No'j (gen. 11),persona,quc,V UCUB NOH
XAJBA'KYEJ,XAJBA'KYEJ,,quc,XAHBAQUIEH
XAJOJ_KUX,Xajoj Kux,danza,quc,XAHOH CUX
XAJOJ_KUX,Xajoj Kux,danza,quc,XQUIXAH CUX
XAJOJ_PUJUY,Xajoj Pujuy,danza,quc,XAHOH PUHUY
XAJOJ_PUJUY,Xajoj Pujuy,danza,quc,XQUIXAH PUHUY
XAYAB'AJ,Xayab'aj,topónimo,quc,AH XAYABAH
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,AH CAHB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,AH QUIXB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,AHA UAB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,AHAUAB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,AHCAHB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,AHQUIXB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,CA CAHAU
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,CA MAM
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,CACAHA
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,CACAHAU
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,CACHUCH
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,CAHAU
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,CAMAM
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,CANABE CHUCH
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,CHUCH
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,E CAHIB CHI VINAC
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,E CANABE CA HAU
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,EAH CAHB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,NAABE VINAC
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,QUICAHAU
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,QUICAHICHAL
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,RACHCAHB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,RACHQUIXB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,RAH QUIXB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,RAHCAHB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,RAHQUIXB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,VINAC CUMAL AHAUAB
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,quc,XAQ'ANA HAL ZAQUIHAL
XB'ALAMQ'E,Xb'alamq'e,deidad,quc,XBA LAN QUE
XB'ALAMQ'E,Xb'alamq'e,deidad,quc,XBA LANQUE
XB'ALAMQ'E,Xb'alamq'e,deidad,quc,XBALAN QUE
XB'ALAMQ'E,Xb'alamq'e,deidad,quc,XBALANQ
XB'ALAMQ'E,Xb'alamq'e,deidad,quc,XBALANQUE
XBALANKE,XBALANKE,,quc,XBALAN QUE
XE'_B'ALAX,Xe' B'alax,topónimo,quc,XEBALAX
XE'_K'A'MAQ,XE'_K'A'MAQ,,quc,XECAMAC
XELAJUJ,Xelajuj,topónimo,quc,AH XELAHUH
XELAJUJ,Xelajuj,topónimo,quc,XELAHU
XIB'ALB'A,Xib'alb'a,lugar,quc,AHAUAL HA
XIB'ALB'A,Xib'alb'a,lugar,quc,XBALBA
XIB'ALB'A,Xib'alb'a,lugar,quc,XI BALBA
XIB'ALB'A,Xib'alb'a,lugar,quc,XIBAL BA
XIK,Xik,animal,quc,VHULAH CULEL
XIK,Xik,animal,quc,XIC
XIK',XIK',,quc,XIC
XIKIRIPAT,Xikiripat,deidad,quc,ROO CULEL
XIKIRIPAT,Xikiripat,deidad,quc,XIQUIRIPAT
XIKIRI_PAT,XIKIRI_PAT,,quc,XI QUIRIPAT
XIKIRI_PAT,XIKIRI_PAT,,quc,XIQUIRITAP
XMUKANE,XMUKANE,,quc,AHBIT CHI RACAN
XMUKANE,XMUKANE,,quc,AHQUIH
XMUKANE,XMUKANE,,quc,ATIT
XMUKUR,Xmukur,animal,quc,XMUCUR
XPIYAKOK,Xpiyakok,deidad,quc,AHQUIH
XPIYAKOK,Xpiyakok,deidad,quc,AMA
XPIYAKOK,Xpiyakok,deidad,quc,AT CAMAM
XPIYAKOK,Xpiyakok,deidad,quc,CAHAU
XPIYAKOK,Xpiyakok,deidad,quc,CAMUL MAMOM
XPIYAKOK,Xpiyakok,deidad,quc,CHU QUENEL
XPIYAKOK,Xpiyakok,deidad,quc,MAMA
XPIYAKOK,Xpiyakok,deidad,quc,MAMOM
XPIYAKOK,Xpiyakok,deidad,quc,XPI YACOC
XPIYAKOK,Xpiyakok,deidad,quc,XPIYACOC
XPURPUWEQ,Xpurpuweq,deidad,quc,PURPUEC
XPURPUWEQ,Xpurpuweq,deidad,quc,XPURPU UEC
XPURPUWEQ,Xpurpuweq,deidad,quc,XPURPUVEC
XUXULIM_JA,Xuxulim Ja,lugar,quc,XUXULIM HA
XUXULUM_JA,XUXULUM_JA,,quc,TEUH HA
YA'XKANUL,Ya'xkanul,topónimo,quc,YA XCANUL
YACHWACH,Yachwach,objeto,quc,I ACH VACH
YACHWACH,Yachwach,objeto,quc,IACH VACH
YACHWACH,Yachwach,objeto,quc,QUI IACH VACH
YACHWACH,Yachwach,objeto,quc,YACH VACH
YAK,Yak,animal,quc,IAC
YAK,Yak,animal,quc,YAC
YAKI,Yaki,linaje,quc,YA QUI VINAC
YAKI,Yaki,linaje,quc,YAQUI VINAC
YAKI,Yaki,linaje,quc,YAQUIVINAC
YAKI_TEPEW,YAKI_TEPEW,,quc,YA QUI TEPEU
YAKOLATAM,Yakolatam,persona,quc,Y ACOLATAM
YAKOLATAM_UTZA'M_POP_SAQLATOL,Yakolatam Utza'm Pop Saqlatol,oficio,quc,YACOLATAM VTZAM POP ZACLATOL
YOLKWAT_KITZALKWAT,Yolkwat Kitzalkwat,deidad,quc,YOLCUAT QUI TZALCUAT
