entity_id,label,type,edition,mention_count,locations
UK'U'X_KAJ,Uk'u'x Kaj,deidad,colop,16,"[""1"", ""10"", ""2"", ""22"", ""26"", ""4"", ""43"", ""5"", ""7""]"
UK'U'X_KAJ,Uk'u'x Kaj,deidad,tedlock,20,"[""1.112"", ""1.119"", ""1.130"", ""1.140"", ""1.20"", ""1.25"", ""1.27"", ""1.36"", ""1.41"", ""1.62"", ""2.1"", ""2.258"", ""2.98"", ""3.863"", ""4.108"", ""4.112"", ""4.59"", ""4.60"", ""4.66"", ""5.304""]"
UK'U'X_KAJ,Uk'u'x Kaj,deidad,ximenez,20,"[""10"", ""11"", ""14"", ""3"", ""4"", ""49"", ""50"", ""6"", ""7"", ""8"", ""86""]"
UK'U'X_KAJ_UK'U'X_ULEW,Uk'u'x Kaj Uk'u'x Ulew,grupo de deidades,ajtzibab,5,"[""139"", ""193"", ""3882"", ""3971"", ""3984""]"
UK'U'X_KAJ_UK'U'X_ULEW,Uk'u'x Kaj Uk'u'x Ulew,grupo de deidades,colop,5,"[""2"", ""26"", ""27""]"
UK'U'X_PALO,Uk'u'x Palo,deidad,ajtzibab,1,"[""21""]"
UK'U'X_PALO,Uk'u'x Palo,deidad,christenson_english_prose,1,"[""1""]"
UK'U'X_PALO,Uk'u'x Palo,deidad,christenson_ximenez,1,"[""2""]"
UK'U'X_PALO,Uk'u'x Palo,deidad,colop,1,"[""0""]"
UK'U'X_PALO,Uk'u'x Palo,deidad,ximenez,1,"[""1""]"
UK'U'X_ULEW,Uk'u'x Ulew,deidad,ajtzibab,1,"[""6060""]"
UK'U'X_ULEW,Uk'u'x Ulew,deidad,christenson_english_prose,6,"[""3"", ""47"", ""5"", ""79""]"
UK'U'X_ULEW,Uk'u'x Ulew,deidad,christenson_ximenez,58,"[""10"", ""11"", ""12"", ""13"", ""15"", ""2"", ""21"", ""22"", ""27"", ""31"", ""35"", ""4"", ""42"", ""43"", ""44"", ""49"", ""5"", ""50"", ""51"", ""56"", ""6"", ""61"", ""69"", ""7"", ""8"", ""82"", ""83"", ""87"", ""9""]"
UK'U'X_ULEW,Uk'u'x Ulew,deidad,colop,1,"[""43""]"
UK'U'X_ULEW,Uk'u'x Ulew,deidad,tedlock,6,"[""1.41"", ""1.62"", ""4.108"", ""4.112"", ""4.66"", ""5.304""]"
UK'U'X_ULEW,Uk'u'x Ulew,deidad,ximenez,55,"[""1"", ""10"", ""11"", ""12"", ""14"", ""20"", ""21"", ""26"", ""3"", ""30"", ""4"", ""41"", ""42"", ""43"", ""48"", ""49"", ""5"", ""50"", ""55"", ""6"", ""60"", ""68"", ""7"", ""8"", ""81"", ""82"", ""86"", ""9""]"
UMUL,Umul,animal,ajtzibab,8,"[""2249"", ""2293"", ""2296"", ""3188"", ""3191"", ""3195"", ""3218"", ""3223""]"
UMUL,Umul,animal,christenson,8,"[""3118"", ""3172"", ""3177"", ""4163"", ""4168"", ""4172"", ""4197"", ""4203""]"
UMUL,Umul,animal,christenson_english_prose,8,"[""25"", ""33"", ""34""]"
UMUL,Umul,animal,christenson_ximenez,8,"[""27"", ""35"", ""36""]"
UMUL,Umul,animal,colop,8,"[""18"", ""22""]"
UMUL,Umul,animal,recinos,4,"[""2.11.33"", ""2.11.34"", ""2.6.26"", ""2.6.40""]"
UMUL,Umul,animal,tedlock,8,"[""3.425"", ""3.444"", ""3.445"", ""3.876"", ""3.877"", ""3.888""]"
UMUL,Umul,animal,ximenez,8,"[""26"", ""34"", ""35""]"
US,Us,animal,ajtzibab,1,"[""2400""]"
US,Us,animal,christenson,1,"[""3301""]"
US,Us,animal,christenson_english_prose,117,"[""11"", ""12"", ""13"", ""14"", ""16"", ""17"", ""23"", ""25"", ""26"", ""27"", ""28"", ""29"", ""31"", ""34"", ""35"", ""37"", ""38"", ""39"", ""40"", ""47"", ""5"", ""51"", ""52"", ""55"", ""57"", ""58"", ""59"", ""6"", ""60"", ""61"", ""62"", ""63"", ""64"", ""76"", ""8""]"
US,Us,animal,colop,1,"[""18""]"
US,Us,animal,tedlock,103,"[""1.145"", ""1.150"", ""1.151"", ""1.152"", ""1.159"", ""1.161"", ""1.60"", ""1.62"", ""1.70"", ""1.80"", ""1.94"", ""2.113"", ""2.159"", ""2.223"", ""2.288"", ""2.44"", ""2.45"", ""2.46"", ""3.1032"", ""3.1033"", ""3.1035"", ""3.1058"", ""3.1062"", ""3.26"", ""3.323"", ""3.327"", ""3.330"", ""3.340"", ""3.341"", ""3.423"", ""3.433"", ""3.487"", ""3.496"", ""3.513"", ""3.54"", ""3.598"", ""3.695"", ""3.70"", ""3.717"", ""3.72"", ""3.742"", ""3.743"", ""3.744"", ""3.772"", ""3.776"", ""3.814"", ""3.912"", ""3.914"", ""3.931"", ""3.932"", ""3.964"", ""3.971"", ""3.974"", ""3.990"", ""3.991"", ""4.112"", ""4.114"", ""4.115"", ""4.205"", ""4.207"", ""4.208"", ""4.292"", ""4.295"", ""4.327"", ""4.392"", ""4.419"", ""4.420"", ""4.421"", ""4.430"", ""4.431"", ""4.464"", ""4.475"", ""4.506"", ""4.508"", ""4.547"", ""4.566"", ""4.628"", ""4.629"", ""4.690"", ""4.691"", ""4.724"", ""4.79"", ""5.231"", ""5.236""]"
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,ajtzibab,6,"[""1317"", ""2460"", ""2463"", ""2465"", ""2494"", ""4158""]"
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,christenson_english_prose,5,"[""17"", ""27""]"
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,christenson_ximenez,35,"[""17"", ""18"", ""19"", ""22"", ""29"", ""30"", ""31"", ""37"", ""39"", ""68""]"
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,colop,5,"[""12"", ""20"", ""28""]"
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,tedlock,5,"[""3.520"", ""3.521"", ""3.522"", ""3.530"", ""3.58""]"
USAMAJEL_XIB'ALB'A,Usamajel Xib'alb'a,grupo de deidades,ximenez,34,"[""16"", ""17"", ""18"", ""21"", ""28"", ""29"", ""30"", ""36"", ""38"", ""67""]"
UTIW,Utiw,animal,ajtzibab,6,"[""18"", ""2249"", ""2298"", ""3726"", ""4719"", ""4722""]"
UTIW,Utiw,animal,christenson,5,"[""3120"", ""3180"", ""4868"", ""6438"", ""6444""]"
UTIW,Utiw,animal,christenson_english_prose,5,"[""25"", ""42"", ""57""]"
UTIW,Utiw,animal,christenson_ximenez,5,"[""27"", ""46"", ""62""]"
UTIW,Utiw,animal,colop,5,"[""18"", ""25"", ""30""]"
UTIW,Utiw,animal,tedlock,5,"[""3.425"", ""3.446"", ""4.446"", ""4.448"", ""4.8""]"
UTIW,Utiw,animal,ximenez,5,"[""26"", ""45"", ""61""]"
UTZA'M_ACHIJ,Utza'm Achij,oficio,ajtzibab,1,"[""5947""]"
UTZA'M_ACHIJ,Utza'm Achij,oficio,christenson_ximenez,1,"[""85""]"
UTZA'M_ACHIJ,Utza'm Achij,oficio,colop,1,"[""42""]"
UTZA'M_ACHIJ,Utza'm Achij,oficio,ximenez,1,"[""84""]"
UTZUTZIL_JOM,Utz'utz'il jom,lugar,christenson_ximenez,1,"[""29""]"
UTZUTZIL_JOM,Utz'utz'il jom,lugar,colop,1,"[""20""]"
UTZUTZIL_JOM,Utz'utz'il jom,lugar,ximenez,1,"[""28""]"
WA,Wa,objeto,ajtzibab,58,"[""109"", ""1186"", ""1579"", ""1580"", ""1602"", ""1827"", ""2079"", ""2123"", ""2138"", ""2513"", ""2634"", ""2862"", ""2864"", ""2866"", ""3256"", ""3265"", ""3274"", ""3278"", ""3578"", ""3662"", ""3725"", ""3894"", ""4025"", ""4036"", ""4290"", ""4330"", ""435"", ""4357"", ""4400"", ""4633"", ""4707"", ""4825"", ""4904"", ""5148"", ""5178"", ""5272"", ""5279"", ""5320"", ""5410"", ""5423"", ""5484"", ""5497"", ""556"", ""5658"", ""5669"", ""5670"", ""5682"", ""5767"", ""5933"", ""6004"", ""6013"", ""6032"", ""6034"", ""6175"", ""6180"", ""6196"", ""6235"", ""6247""]"
WA,Wa,objeto,christenson,80,"[""1107"", ""1407"", ""1746"", ""2010"", ""204"", ""2266"", ""2267"", ""2292"", ""2477"", ""2487"", ""2551"", ""2580"", ""2745"", ""2894"", ""2938"", ""2954"", ""2973"", ""3043"", ""3045"", ""3075"", ""3096"", ""3278"", ""3420"", ""3506"", ""3507"", ""3561"", ""362"", ""3805"", ""3806"", ""3807"", ""4244"", ""4255"", ""4266"", ""4271"", ""4643"", ""4772"", ""4866"", ""5147"", ""5371"", ""5395"", ""5745"", ""5794"", ""5829"", ""5849"", ""5895"", ""6048"", ""6299"", ""6420"", ""6605"", ""6696"", ""7040"", ""7083"", ""7223"", ""7232"", ""7290"", ""7417"", ""7437"", ""7522"", ""7533"", ""7557"", ""7687"", ""770"", ""7798"", ""7812"", ""7813"", ""7824"", ""791"", ""7953"", ""8190"", ""8295"", ""8306"", ""8331"", ""8334"", ""8574"", ""8579"", ""8605"", ""865"", ""8675"", ""966"", ""969""]"
WA,Wa,objeto,christenson_english_prose,35,"[""10"", ""11"", ""13"", ""22"", ""23"", ""25"", ""26"", ""27"", ""28"", ""33"", ""42"", ""5"", ""54"", ""57"", ""68"", ""69"", ""78"", ""79"", ""8""]"
WA,Wa,objeto,christenson_ximenez,78,"[""10"", ""100"", ""101"", ""14"", ""17"", ""18"", ""19"", ""20"", ""22"", ""23"", ""25"", ""27"", ""28"", ""29"", ""31"", ""37"", ""43"", ""46"", ""5"", ""51"", ""52"", ""53"", ""54"", ""56"", ""58"", ""59"", ""61"", ""62"", ""65"", ""68"", ""7"", ""70"", ""71"", ""72"", ""73"", ""74"", ""76"", ""78"", ""79"", ""82"", ""85"", ""86"", ""87"", ""88"", ""89"", ""9"", ""91""]"
WA,Wa,objeto,colop,65,"[""1"", ""11"", ""12"", ""14"", ""15"", ""16"", ""18"", ""20"", ""22"", ""23"", ""24"", ""25"", ""26"", ""28"", ""30"", ""32"", ""34"", ""35"", ""36"", ""37"", ""38"", ""39"", ""40"", ""42"", ""43"", ""45"", ""46"", ""47"", ""49"", ""5"", ""7""]"
WA,Wa,objeto,tedlock,31,"[""1.150"", ""2.188"", ""2.198"", ""2.199"", ""2.23"", ""2.59"", ""3.271"", ""3.278"", ""3.279"", ""3.281"", ""3.285"", ""3.402"", ""3.411"", ""3.418"", ""3.459"", ""3.460"", ""3.470"", ""3.549"", ""3.552"", ""3.584"", ""3.854"", ""4.19"", ""4.440"", ""4.8"", ""5.126"", ""5.313""]"
WA,Wa,objeto,ximenez,70,"[""13"", ""16"", ""17"", ""18"", ""19"", ""21"", ""22"", ""24"", ""26"", ""28"", ""30"", ""36"", ""4"", ""45"", ""50"", ""51"", ""52"", ""55"", ""57"", ""58"", ""6"", ""60"", ""61"", ""64"", ""67"", ""69"", ""7"", ""70"", ""71"", ""72"", ""73"", ""75"", ""77"", ""78"", ""8"", ""81"", ""84"", ""85"", ""86"", ""88"", ""9"", ""93"", ""94""]"
WACHSOT,Wachsot,objeto,ajtzibab,1,"[""1284""]"
WACHSOT,Wachsot,objeto,colop,1,"[""11""]"
WACH_SOT,WACH_SOT,,christenson_ximenez,1,"[""17""]"
WACH_SOT,WACH_SOT,,ximenez,1,"[""16""]"
WAJXALAJUJ,Wajxalajuj,topónimo,ajtzibab,1,"[""5865""]"
WAJXALAJUJ,Wajxalajuj,topónimo,christenson,1,"[""8095""]"
WAJXALAJUJ,Wajxalajuj,topónimo,colop,1,"[""42""]"
WAJXALAJUJ,Wajxalajuj,topónimo,tedlock,1,"[""5.241""]"
WAK,Wak,animal,ajtzibab,14,"[""2537"", ""2538"", ""2542"", ""2545"", ""2546"", ""2547"", ""2549"", ""2553"", ""2559"", ""2563"", ""2567"", ""2570"", ""2572""]"
WAK,Wak,animal,christenson,12,"[""3449"", ""3452"", ""3457"", ""3463"", ""3464"", ""3466"", ""3469"", ""3476"", ""3480"", ""3485"", ""3488"", ""3490""]"
WAK,Wak,animal,christenson_ximenez,15,"[""29"", ""30"", ""68""]"
WAK,Wak,animal,colop,14,"[""20""]"
WAK,Wak,animal,recinos,1,"[""2.7.37""]"
WAK,Wak,animal,tedlock,2,"[""3.555""]"
WAK,Wak,animal,ximenez,17,"[""28"", ""29"", ""30"", ""34"", ""67""]"
WILA',Wila',topónimo,ajtzibab,3,"[""1617"", ""1778"", ""3108""]"
WILA',Wila',topónimo,christenson,4,"[""2308"", ""2490"", ""2648"", ""4084""]"
WILA',Wila',topónimo,christenson_ximenez,2,"[""82"", ""83""]"
WILA',Wila',topónimo,colop,5,"[""15"", ""16"", ""22"", ""42""]"
WILA',Wila',topónimo,ximenez,2,"[""81"", ""82""]"
WINAQ_B'ALAM_AKNUEVE,Winaq B'alam (gen. 9),persona,christenson_english_prose,1,"[""85""]"
WINAQ_B'ALAM_AKNUEVE,Winaq B'alam (gen. 9),persona,christenson_ximenez,1,"[""100""]"
WINAQ_B'ALAM_AKNUEVE,Winaq B'alam (gen. 9),persona,ximenez,1,"[""93""]"
WOK,Wok,animal,ajtzibab,3,"[""1209"", ""1212"", ""3993""]"
WOK,Wok,animal,christenson,3,"[""1785"", ""1791"", ""5313""]"
WOK,Wok,animal,christenson_ximenez,3,"[""17"", ""51""]"
WOK,Wok,animal,colop,3,"[""11"", ""27""]"
WOK,Wok,animal,recinos,3,"[""2.1.15"", ""3.3.26""]"
WOK,Wok,animal,ximenez,3,"[""16"", ""50""]"
WONON,Wonon,animal,ajtzibab,10,"[""4735"", ""4973"", ""5006"", ""5019"", ""5020"", ""5151"", ""5156"", ""5204"", ""5212"", ""5216""]"
WONON,Wonon,animal,christenson,11,"[""6416"", ""6458"", ""6793"", ""6834"", ""6850"", ""6854"", ""7046"", ""7052"", ""7125"", ""7138"", ""7144""]"
WONON,Wonon,animal,christenson_english_prose,10,"[""61"", ""62"", ""63""]"
WONON,Wonon,animal,christenson_ximenez,11,"[""62"", ""67"", ""68"", ""69""]"
WONON,Wonon,animal,colop,11,"[""30"", ""33"", ""34""]"
WONON,Wonon,animal,recinos,1,"[""3.10.26""]"
WONON,Wonon,animal,ximenez,11,"[""61"", ""66"", ""67"", ""68""]"
WUB,Wub',objeto,ajtzibab,8,"[""2417"", ""2554"", ""2657"", ""2666"", ""3090"", ""3104"", ""3111"", ""584""]"
WUB,Wub',objeto,christenson,13,"[""1007"", ""1622"", ""1629"", ""3040"", ""3328"", ""3468"", ""3470"", ""3582"", ""3596"", ""4060"", ""4080"", ""4085"", ""939""]"
WUB,Wub',objeto,christenson_english_prose,10,"[""10"", ""11"", ""25"", ""26"", ""28"", ""29"", ""33""]"
WUB,Wub',objeto,christenson_ximenez,24,"[""11"", ""12"", ""14"", ""15"", ""25"", ""27"", ""28"", ""29"", ""30"", ""31"", ""35""]"
WUB,Wub',objeto,colop,8,"[""19"", ""20"", ""21"", ""22"", ""7""]"
WUB,Wub',objeto,tedlock,9,"[""2.27"", ""2.7"", ""3.401"", ""3.501"", ""3.560"", ""3.606"", ""3.829"", ""3.837"", ""3.840""]"
WUB,Wub',objeto,ximenez,20,"[""10"", ""11"", ""13"", ""14"", ""24"", ""26"", ""28"", ""29"", ""30"", ""34""]"
WUCH',Wuch',animal,ajtzibab,3,"[""18"", ""3168"", ""3173""]"
WUCH',Wuch',animal,christenson,2,"[""4144"", ""4149""]"
WUCH',Wuch',animal,christenson_english_prose,2,"[""33""]"
WUCH',Wuch',animal,christenson_ximenez,3,"[""2"", ""35"", ""7""]"
WUCH',Wuch',animal,colop,2,"[""22""]"
WUCH',Wuch',animal,tedlock,2,"[""3.866"", ""3.869""]"
WUCH',Wuch',animal,ximenez,3,"[""1"", ""34"", ""6""]"
WUQUB'_AJ_AKSEIS,Wuqub' Aj (gen. 6),persona,christenson_ximenez,1,"[""100""]"
WUQUB'_AJ_AKSEIS,Wuqub' Aj (gen. 6),persona,tedlock,3,"[""5.118"", ""5.130"", ""5.401""]"
WUQUB'_AJ_AKSEIS,Wuqub' Aj (gen. 6),persona,ximenez,1,"[""93""]"
WUQUB'_JUNAJPU,Wuqub' Junajpu,deidad,christenson,22,"[""1739"", ""1750"", ""1776"", ""1893"", ""1897"", ""1905"", ""1923"", ""1967"", ""2031"", ""2033"", ""2089"", ""2138"", ""2149"", ""2202"", ""2206"", ""2354"", ""2556"", ""3220"", ""3347"", ""4650"", ""4765"", ""4773""]"
WUQUB'_JUNAJPU,Wuqub' Junajpu,deidad,christenson_english_prose,22,"[""16"", ""17"", ""19"", ""20"", ""22"", ""25"", ""27"", ""40""]"
WUQUB'_JUNAJPU,Wuqub' Junajpu,deidad,christenson_ximenez,19,"[""17"", ""18"", ""19"", ""21"", ""23"", ""27"", ""29"", ""42"", ""43""]"
WUQUB'_JUNAJPU,Wuqub' Junajpu,deidad,colop,22,"[""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""18"", ""19"", ""24""]"
WUQUB'_JUNAJPU,Wuqub' Junajpu,deidad,tedlock,23,"[""3.1056"", ""3.1094"", ""3.1098"", ""3.112"", ""3.114"", ""3.129"", ""3.130"", ""3.16"", ""3.188"", ""3.263"", ""3.4"", ""3.463"", ""3.47"", ""3.48"", ""3.513"", ""3.52"", ""3.6"", ""3.64"", ""3.78"", ""3.79"", ""3.9"", ""3.97""]"
WUQUB'_JUNAJPU,Wuqub' Junajpu,deidad,ximenez,20,"[""16"", ""17"", ""18"", ""20"", ""22"", ""26"", ""28"", ""41"", ""42""]"
WUQUB'_KAME',Wuqub' Kame',deidad,ajtzibab,5,"[""1430"", ""2697"", ""2701"", ""2775"", ""3543""]"
WUQUB'_KAME',Wuqub' Kame',deidad,christenson,32,"[""1806"", ""1825"", ""1831"", ""1919"", ""1977"", ""1992"", ""2081"", ""2093"", ""2143"", ""2208"", ""2222"", ""2234"", ""2242"", ""2379"", ""2442"", ""3351"", ""3531"", ""3635"", ""3642"", ""3724"", ""3794"", ""3902"", ""3930"", ""3980"", ""4100"", ""4317"", ""4401"", ""4534"", ""4570"", ""4578"", ""4584"", ""4601""]"
WUQUB'_KAME',Wuqub' Kame',deidad,christenson_english_prose,32,"[""16"", ""17"", ""19"", ""21"", ""27"", ""28"", ""29"", ""33"", ""35"", ""37"", ""38"", ""39""]"
WUQUB'_KAME',Wuqub' Kame',deidad,christenson_ximenez,33,"[""17"", ""18"", ""19"", ""22"", ""29"", ""30"", ""31"", ""35"", ""37"", ""39"", ""40"", ""41""]"
WUQUB'_KAME',Wuqub' Kame',deidad,colop,5,"[""13"", ""21"", ""24""]"
WUQUB'_KAME',Wuqub' Kame',deidad,tedlock,32,"[""3.1018"", ""3.1031"", ""3.1032"", ""3.1035"", ""3.1042"", ""3.113"", ""3.130"", ""3.137"", ""3.141"", ""3.145"", ""3.195"", ""3.21"", ""3.224"", ""3.27"", ""3.29"", ""3.514"", ""3.52"", ""3.586"", ""3.626"", ""3.631"", ""3.65"", ""3.67"", ""3.682"", ""3.720"", ""3.774"", ""3.784"", ""3.800"", ""3.852"", ""3.927"", ""3.95"", ""3.957"", ""3.98""]"
WUQUB'_KAME',Wuqub' Kame',deidad,ximenez,33,"[""16"", ""17"", ""18"", ""21"", ""28"", ""29"", ""30"", ""34"", ""36"", ""38"", ""39"", ""40""]"
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,ajtzibab,38,"[""1021"", ""1028"", ""1036"", ""472"", ""499"", ""501"", ""507"", ""512"", ""516"", ""536"", ""541"", ""552"", ""555"", ""561"", ""568"", ""571"", ""573"", ""579"", ""581"", ""590"", ""593"", ""596"", ""597"", ""602"", ""612"", ""624"", ""634"", ""639"", ""643"", ""644"", ""696"", ""703"", ""710"", ""713"", ""714"", ""721"", ""730"", ""890""]"
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,christenson,39,"[""1002"", ""1015"", ""1019"", ""1021"", ""1023"", ""1028"", ""1040"", ""1061"", ""1073"", ""1078"", ""1088"", ""1089"", ""1147"", ""1154"", ""1164"", ""1167"", ""1168"", ""1180"", ""1189"", ""1374"", ""1515"", ""1525"", ""1536"", ""1715"", ""840"", ""879"", ""880"", ""891"", ""902"", ""909"", ""941"", ""946"", ""965"", ""968"", ""976"", ""985"", ""988"", ""991"", ""999""]"
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,christenson_english_prose,37,"[""10"", ""11"", ""12"", ""13"", ""14"", ""9""]"
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,christenson_ximenez,39,"[""10"", ""11"", ""12"", ""13"", ""14"", ""15""]"
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,colop,1,"[""6""]"
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,recinos,2,"[""1.5.14"", ""1.6.0""]"
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,tedlock,39,"[""1.176"", ""1.189"", ""1.190"", ""1.193"", ""1.196"", ""2.0"", ""2.14"", ""2.15"", ""2.18"", ""2.182"", ""2.21"", ""2.23"", ""2.245"", ""2.248"", ""2.25"", ""2.251"", ""2.26"", ""2.30"", ""2.315"", ""2.32"", ""2.33"", ""2.34"", ""2.35"", ""2.40"", ""2.44"", ""2.48"", ""2.50"", ""2.52"", ""2.53"", ""2.8"", ""2.84"", ""2.87"", ""2.9"", ""2.91"", ""2.92"", ""2.93"", ""2.95"", ""2.99""]"
WUQUB'_KAQIX,Wuqub' Kaqix,deidad,ximenez,39,"[""10"", ""11"", ""12"", ""13"", ""14"", ""9""]"
XA'N,Xa'n,animal,ajtzibab,6,"[""2398"", ""2399"", ""2671"", ""2678"", ""2679"", ""2761""]"
XA'N,Xa'n,animal,christenson,6,"[""3300"", ""3301"", ""3604"", ""3612"", ""3613"", ""3709""]"
XA'N,Xa'n,animal,christenson_english_prose,6,"[""26"", ""29""]"
XA'N,Xa'n,animal,christenson_ximenez,6,"[""28"", ""31""]"
XA'N,Xa'n,animal,colop,6,"[""18"", ""21""]"
XA'N,Xa'n,animal,recinos,3,"[""2.6.70"", ""2.8.6""]"
XA'N,Xa'n,animal,tedlock,6,"[""3.491"", ""3.611"", ""3.613"", ""3.614"", ""3.674""]"
XA'N,Xa'n,animal,ximenez,5,"[""27"", ""30""]"
XAJB'AKYEJ,Xajb'akyej,topónimo,ajtzibab,1,"[""5864""]"
XAJB'AKYEJ,Xajb'akyej,topónimo,colop,1,"[""42""]"
XAJBA'KYEJ,XAJBA'KYEJ,,christenson_english_prose,1,"[""76""]"
XAJBA'KYEJ,XAJBA'KYEJ,,christenson_ximenez,1,"[""83""]"
XAJBA'KYEJ,XAJBA'KYEJ,,recinos,1,"[""4.10.23""]"
XAJBA'KYEJ,XAJBA'KYEJ,,ximenez,1,"[""82""]"
XAJOJ_KUX,Xajoj Kux,danza,ajtzibab,1,"[""3365""]"
XAJOJ_KUX,Xajoj Kux,danza,christenson,1,"[""4379""]"
XAJOJ_KUX,Xajoj Kux,danza,christenson_english_prose,1,"[""36""]"
XAJOJ_KUX,Xajoj Kux,danza,christenson_ximenez,2,"[""38"", ""40""]"
XAJOJ_KUX,Xajoj Kux,danza,colop,1,"[""23""]"
XAJOJ_KUX,Xajoj Kux,danza,tedlock,1,"[""3.948""]"
XAJOJ_KUX,Xajoj Kux,danza,ximenez,2,"[""37"", ""39""]"
XAJOJ_PUJUY,Xajoj Pujuy,danza,ajtzibab,1,"[""3365""]"
XAJOJ_PUJUY,Xajoj Pujuy,danza,christenson,1,"[""4378""]"
XAJOJ_PUJUY,Xajoj Pujuy,danza,christenson_english_prose,1,"[""36""]"
XAJOJ_PUJUY,Xajoj Pujuy,danza,christenson_ximenez,2,"[""38"", ""40""]"
XAJOJ_PUJUY,Xajoj Pujuy,danza,colop,1,"[""23""]"
XAJOJ_PUJUY,Xajoj Pujuy,danza,ximenez,2,"[""37"", ""39""]"
XAYAB'AJ,Xayab'aj,topónimo,ajtzibab,1,"[""5867""]"
XAYAB'AJ,Xayab'aj,topónimo,colop,1,"[""42""]"
XAYAB'AJ,Xayab'aj,topónimo,recinos,1,"[""4.10.23""]"
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,christenson,1,"[""4931""]"
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,christenson_ximenez,50,"[""11"", ""42"", ""46"", ""47"", ""51"", ""54"", ""59"", ""61"", ""62"", ""64"", ""65"", ""66"", ""68"", ""69"", ""70"", ""71"", ""73"", ""88""]"
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,colop,1,"[""25""]"
XA_Q'ANA_JAL,Xa q'ana jal,grupo de deidades,ximenez,51,"[""10"", ""41"", ""45"", ""46"", ""50"", ""53"", ""58"", ""60"", ""61"", ""63"", ""64"", ""65"", ""67"", ""68"", ""69"", ""72"", ""87""]"
XB'ALAMQ'E,Xb'alamq'e,deidad,christenson_ximenez,3,"[""12"", ""16"", ""42""]"
XB'ALAMQ'E,Xb'alamq'e,deidad,ximenez,4,"[""11"", ""15"", ""30"", ""41""]"
XE'_B'ALAX,Xe' B'alax,topónimo,ajtzibab,1,"[""5929""]"
XE'_B'ALAX,Xe' B'alax,topónimo,christenson,1,"[""8186""]"
XE'_B'ALAX,Xe' B'alax,topónimo,christenson_english_prose,1,"[""76""]"
XE'_B'ALAX,Xe' B'alax,topónimo,christenson_ximenez,1,"[""84""]"
XE'_B'ALAX,Xe' B'alax,topónimo,colop,1,"[""42""]"
XE'_B'ALAX,Xe' B'alax,topónimo,recinos,1,"[""4.10.35""]"
XE'_B'ALAX,Xe' B'alax,topónimo,ximenez,1,"[""83""]"
XE'_K'A'MAQ,XE'_K'A'MAQ,,christenson_ximenez,1,"[""84""]"
XE'_K'A'MAQ,XE'_K'A'MAQ,,ximenez,1,"[""83""]"
XE'_X'A'MAQ,Xe' K'a'maq,topónimo,colop,1,"[""42""]"
XELAJUJ,Xelajuj,topónimo,ajtzibab,1,"[""5871""]"
XELAJUJ,Xelajuj,topónimo,christenson,1,"[""8104""]"
XELAJUJ,Xelajuj,topónimo,christenson_english_prose,2,"[""75"", ""76""]"
XELAJUJ,Xelajuj,topónimo,christenson_ximenez,2,"[""82"", ""83""]"
XELAJUJ,Xelajuj,topónimo,colop,1,"[""42""]"
XELAJUJ,Xelajuj,topónimo,ximenez,2,"[""81"", ""82""]"
XIB'ALB'A,Xib'alb'a,lugar,ajtzibab,87,"[""1214"", ""1218"", ""1230"", ""1248"", ""1280"", ""1287"", ""1333"", ""1391"", ""1421"", ""1427"", ""1455"", ""1465"", ""1469"", ""1473"", ""1476"", ""1500"", ""1526"", ""1563"", ""1568"", ""1573"", ""1788"", ""1819"", ""1951"", ""2333"", ""2475"", ""2611"", ""2658"", ""2664"", ""2668"", ""2765"", ""2806"", ""2809"", ""2852"", ""2859"", ""2863"", ""2867"", ""2869"", ""2872"", ""2874"", ""2876"", ""2890"", ""2900"", ""2904"", ""2907"", ""2912"", ""2920"", ""2924"", ""2929"", ""2936"", ""2959"", ""3001"", ""3005"", ""3027"", ""3040"", ""3069"", ""3081"", ""3130"", ""3221"", ""3224"", ""3231"", ""3238"", ""3249"", ""3250"", ""3260"", ""3262"", ""3276"", ""3311"", ""3337"", ""3345"", ""3357"", ""3363"", ""3373"", ""3379"", ""3382"", ""3456"", ""3545"", ""3574"", ""3590"", ""3599"", ""3615"", ""3659"", ""3661"", ""3686"", ""4169"", ""4173"", ""4176"", ""5732""]"
