chap_num,line_num,eng_str,quc_str
39,4698,"Not surely sudden seisure all people you will do,","Ma na xa rax chapom ronojel winaq chib'ano,"
39,4699,"You will be entreated also over the sap croton,”","Kixta'on puch chuwi' ri kik' jolomax,”"
39,4700,They were told therefore,Xe'uchax k'ut
39,4701,All Xibalba.,Konojel Xib'alb'a.
39,4702,"Thus was begun their loss,","Keje' k'ut tikarinaq ki sachik,"
39,4703,Its ruin also their being called upon.,U ma'ixik nay puch ki sik'ixik.
39,4704,"Not great was their day anciently,","Mawi nim ki q'ij ojer,"
39,4705,Merely they wanted conflict people anciently.,Xa xraj tza wi winaq ojer.
39,4706,Truly not surely gods,Qitzij ma na k'ab'awil
39,4707,Their names anciently.,Ki b'i' ojer.
39,4708,"Merely fearful,","Xa wi xib'al,"
39,4709,Evil their faces.,Itzel ki wach.
39,4710,"Strife makers,","E aj tza,"
39,4711,"Owl masters,","Aj tukur,"
39,4712,"Tempters to sin,","E taqchi'nel chi mak,"
39,4713,To violence.,Chi lab'al.
39,4714,"They also masters buried heart,","E nay pu aj muqulik k'u'x,"
39,4715,"They black view,","E q'eqa il,"
39,4716,"Black view,","Saqi il,"
39,4717,"Masters of violence,","Aj mox wach,"
39,4718,"Masters of vexation, they are called.","Aj latz'ab', ke'uchaxik."
39,4719,At foundation,Chi xe'on
39,4720,Their faces are hidden.,Ki wach kek'u'lutajik.
39,4721,"Thus its loss their greatness,","Keje' k'ut u sachik ki nimal,"
39,4722,Glory.,Q'aq'al.
39,4723,Not great again their dominion became.,Mawi nim chi kajawarem xuxik.
39,4724,This they accomplished,Are' xeb'anow
39,4725,"The Xhunahpu,","Ri Xjunajpu,"
39,4726,Xbalanque.,Xb'alanke.
39,4727,"She therefore weeps,","Are' k'ut koq'ik,"
39,4728,Cries out the their grandmother,Kasik'in ri kati't
39,4729,Before the unripe maize ears,Chuwach ri aj
39,4730,That they planted behind.,Ri xkitik kanoq.
39,4731,It came its sprout the unripe maize ears.,Xpe u tux ri aj.
39,4732,"Then it dried up again,","K'ate xchaqij chik,"
39,4733,This therefore when they were burned in pit oven.,Are' k'ut ta xek'at pa choj.
39,4734,Then came again therefore its sprout the unripe maize ears.,Ta xpe chi k'ut u tux ri aj.
39,4735,"Then therefore burned the their grandmother,","K'ate k'ut xk'aton ri kati't,"
39,4736,"She burned the copal incense before the unripe maize ears, Xuk'at ri pom chuwach ri aj,",nan
39,4737,Its remembrance theirs this.,U na'tab'al kech ri'.
39,4738,It rejoiced her heart their grandmother,Are' xki'kot wi u k'u'x kati't
39,4739,This for second time came up its sprout the unripe maize.,Ri' chu ka mul xpe u tux ri aj.
39,4740,Then they were deified by their grandmother.,Ta xk'ab'awilax rumal kati't.
39,4741,Then she named it therefore:,Ta xub'i'natisaj k'ut
39,4742,"Center House,","Nik'aj Ja,"
39,4743,"Center Ancestral Plot,","Nik'aj B'ichoq',"
39,4744,"Revitalized Unripe Maize Ears,","K'asam Aj,"
39,4745,Leveled Earth,Ch'atam Ulew
39,4746,Its name became.,U b'i' xuxik.
39,4747,"This therefore she named Center House,","Are' k'ut xub'i'naj wi Nik'aj Ja,"
39,4748,"Center Ancestral Plot,","Nik'aj B'ichoq',"
39,4749,Because merely at its center,Rumal xa chu nik'ajal
39,4750,Its interior their home they planted unripe maize ears.,U pa kochoch xkitik aj.
39,4751,"This again therefore she named Leveled Earth,","Are' chi k'u xub'i'naj wi Ch'atam Ulew,"
39,4752,"Revitalized Unripe Maize Ears,","K'asam Aj,"
39,4753,Upon level earth,Chuwi' ch'ata ulew
39,4754,Is planted unripe maize ears.,Kitik wi aj.
39,4755,This also she named Revitalized Unripe Maize Ears,Are' nay pu xub'i'naj wi K'asam Aj
39,4756,Because it came up its sprout unripe maize ears.,Rumal xpe u tux aj.
39,4757,Then was placed its name by Xmucane.,Ta xkoj u b'i' rumal Xmuqane.
39,4758,They planted it behind,Xkitik kanoq
39,4759,"Hunahpu,","Junajpu,"
39,4760,Xbalanque.,Xb'alanke.
39,4761,Merely remembrance theirs,Xa na'tab'al ke
39,4762,By their grandmother.,Rumal kati't.
39,4763,"They therefore the first their fathers,","Are' k'u ri nab'e ki qajaw,"
39,4764,"A long time ago they had died,","Xojeroq kekamoq,"
39,4765,"The One Hunahpu,","Ri Jun Junajpu,"
39,4766,Seven Hunahpu.,Wuqub' Junajpu.
39,4767,They saw now therefore,Xkil chi k'ut
39,4768,His face the their father,U wach ri ki qajaw
39,4769,There,Chila'
39,4770,At Xibalba.,Chi Xib'alb'a.
39,4771,"He spoke now their father to them,","Xch'aw chik ki qajaw chike,"
39,4772,When they defeated Xibalba.,Ta xkich'ak Xib'alb'a.
40,4773,THIS therefore his adornment now their father by them,WA' k'ute u wiqik chik ki qajaw kumal
40,4774,When they adorned the Seven Hunahpu.,Are xkiwiq ri Wuqub' Junajpu.
40,4775,There they went to adorn them,Chila' xb'e ki wiqa wi
40,4776,At Crushing Ballcourt.,Chi Puk'b'al Cha'j.
40,4777,Merely only his face they wanted it to become.,Xa wi xere u wach xraj uxik.
40,4778,Was asked therefore to him its name everything:,Xtz'onox k'ut chire u b'i' ronojel:
40,4779,"His mouth,","U chi',"
40,4780,"His nose,","U tza'm,"
40,4781,Its seeds his face.,U b'aq' u wach.
40,4782,"He found first his name,","Xuriq nab'e u b'i',"
40,4783,Merely therefore little more was said.,Xa k'u sqaqi'n chik xcha'taj wi.
40,4784,Merely not he said more,Xere mawi xub'ij chi
40,4785,Its name the its equivalent things above his mouth.,U b'i' ri u junal puwi'l u chi'.
40,4786,"But also it had been said now,","Xere pu xcha'taj chi wi,"
40,4787,Thus then they honored him.,Keje' k'ut ta xkinimaj wi.
40,4788,Left behind his heart their father.,Kanajoq u k'u'x ki qajaw.
40,4789,Merely he was left at Crushing Ballcourt,Xa wi xkanaj chi Puk'b'a[l] Cha'j.
40,4790,“There you are called upon.,“Chiri' kixsik'ix wi.
40,4791,"It will come to be,”","Chuxik,”"
40,4792,They said again his sons to him.,Xecha' chi u k'ajol chirech.
40,4793,Then was comforted his heart.,Ta xku'b'ax u k'u'x.
40,4794,"“First they will go out to you,","“Nab'e chel iwe,"
40,4795,First also you are worshiped,Nab'e nay puch kixq'ijiloxik
40,4796,"By light child,","Rumal saqil al,"
40,4797,Light son.,Saqil k'ajol.
40,4798,Not will be lost your names.,Mawi chisachik i b'i'.
40,4799,"Then be it so,”","Ta chuxoq,”"
40,4800,They said to their father,Xecha' chirech ki qajaw
40,4801,When they comforted his heart.,Ta xkiku'b'a' u k'u'x.
40,4802,"“Merely we avengers your death,","“Xa oj paq'ol i kamik,"
40,4803,"Your loss,","I sachik,"
40,4804,"Affliction,","K'axk'ol,"
40,4805,Misfortune done to you.”,Ra'il xb'an chiwe.”
40,4806,Thus their counsel,Keje' k'ut ki pixab'ik
40,4807,When was defeated all Xibalba.,Ri xch'akatajinaqoq ronojel Xib'alb'a.
40,4808,"Then they rose up therefore hither,","Ta xe'aq'an k'u loq,"
40,4809,Here center lights.,Waral e nik'aj saq.
40,4810,Straightaway therefore,Ju su k'u
40,4811,They rose up to sky.,Xe'aq'an chi kaj.
40,4812,"One therefore sun,","Jun k'u q'ij,"
40,4813,One also moon to them.,Jun nay pu ik' chike.
40,4814,"Then was illuminated its womb sky,","Ta xsaqirik u pam kaj,"
40,4815,Its face earth.,U wach ulew.
40,4816,In sky they were.,Chi kaj xek'oje' wi.
40,4817,"They therefore at last rose up,","Are' k'ut k'a chaq'anik,"
40,4818,"The five eighties boys,","Ri o' much' k'ajolab',"
40,4819,They died because of Zipacna.,Xekam rumal Sipakna.
40,4820,"These therefore their companions became,","Are' k'ut kachb'il xuxik,"
40,4821,They its constellation sky they became.,E u ch'umilal kaj xe'uxik.
41,4822,"THESE therefore its beginning when was conceived humanity,","WA'E k'ut u tikerik ta xna'ojix winaq,"
41,4823,When was searched for as well what will enter its flesh humanity.,Ta xtzukux puch ri chok u tio'jil winaq.
41,4824,"They said therefore the She Who Has Borne Children,","Xecha' k'ut ri Alom,"
41,4825,"He Who Has Begotten Sons,","K'ajolom,"
41,4826,"They Framer,","E Tz'aqol,"
41,4827,"Shaper,","B'itol,"
41,4828,"Sovereign,","Tepew,"
41,4829,Quetzal Serpent their names:,Q'ukumatz ki b'i':
41,4830,"“Approached its dawn,","“Mi xyopijik u saqirik,"
41,4831,"Framed successful completion,","Mi xtz'aq utzinik,"
41,4832,Also appeared,Mi pu xq'ale'ik
41,4833,"Provider,","Tzuqul,"
41,4834,"Sustainer,","Q'o'l,"
41,4835,"Light child,","Saqil al,"
41,4836,Light son.,Saqil k'ajol.
41,4837,"Appeared humanity,","Mi xq'ale' winaq,"
41,4838,"Its population its face earth,” they said.","U winaqil u wach ulew,” xecha'."
41,4839,"Gathered together it arrived,","Xmolomanik xulik,"
41,4840,"Went their thoughts,","Xb'e ki na'oj,"
41,4841,"In darkness,","Chi q'equ'mal,"
41,4842,In night.,Chi aq'ab'al.
41,4843,"Then they searched,","Ta xkitzukuj,"
41,4844,They sifted as well.,Xkipuk'uj puch.
41,4845,"They thought,","Xena'ojinik,"
41,4846,They pondered as well here.,Xeb'ison puch waral.
41,4847,Thus went out their thoughts,Keje' k'ut xel wi apanoq ki na'oj
41,4848,"Bright,","Saqil,"
41,4849,Clear.,Q'alal.
41,4850,"They found it,","Xkiriqo,"
41,4851,"They discovered it as well,","Xkikana'isaj puch,"
41,4852,This entered,Ri' xok
41,4853,Its flesh humanity.,U tio'jil winaq.
41,4854,Just a little now,Xa sqaqi'n chik
41,4855,Not appears,Mawi kawachin
41,4856,"Sun,","Q'ij,"
41,4857,"Moon,","Ik',"
41,4858,Stars,Ch'umil
41,4859,Above their heads,Pa ki wi'
41,4860,"They Framer,","E Tz'aqol,"
41,4861,Shaper.,B'itol.
42,4862,"INSIDE Paxil,","PAN Paxil,"
42,4863,"Inside Cayala its name,","Pan K'ayala' u b'i' ,"
42,4864,"Came yellow ears of maize,","Xpe wi q'ana jal,"
42,4865,White ears of maize.,Saqi jal.
42,4866,"THESE therefore their names animals,","ARE' k'u ki b'i' chikop,"
42,4867,These obtainers their food:,Wa' k'amol recha':
42,4868,"Fox,","Yak,"
42,4869,"Coyote,","Utiw,"
42,4870,"Parakeet,","K'el,"
42,4871,Raven.,Joj.
42,4872,"They four animals,","E kajib' chi chikop,"
42,4873,"Named its account,","Xb'i'n u tzijel,"
42,4874,"Yellow ears of ripe maize,","Q'ana jal,"
42,4875,White ears of ripe maize to them.,Saqi jal chike.
42,4876,"There they come inside Paxil,","Chila' kepe wi pan Paxil,"
42,4877,"Indicated its path Paxil,","Xk'ut u b'e'el Paxil,"
42,4878,"This therefore they found the food,","Are' k'ut xkiriqo ri echa',"
42,4879,This therefore entered their flesh,Are' k'ut xok u tio'jil
42,4880,"People framed,","Winaq tz'aq,"
42,4881,People shaped.,Winaq b'it.
42,4882,Water therefore,Ja' k'ut
42,4883,Its blood.,U kik'el.
42,4884,Its blood,U kik'el
42,4885,Humanity it became.,Winaq xuxik.
42,4886,This entered because of,Are' xok kumal
42,4887,"She Who Has Borne Children,","Alom,"
42,4888,"He Who Has Begotten Sons,","K'ajolom,"
42,4889,The ripe ears of maize.,Ri jal.
42,4890,Thus they rejoiced,Keje' k'ut xeki'kot wi
42,4891,Because of the its being found,Rumal ri u riqitajik
42,4892,"Excellent mountain,","Utzilaj juyub',"
42,4893,"Filled with deliciousness,","Nojinaq chi kus,"
42,4894,"Crowded with yellow ears of ripe maize,","Tzatz chi q'ana jal,"
42,4895,"White ears of ripe maize,","Saqi jal,"
42,4896,"Crowded as well with pataxte,","Tzatz nay puch chi peq,"
42,4897,"With cacao,","Chi kako,"
42,4898,"Not counted zapotes,","Mawi ajilan tulul,"
42,4899,"Anonas,","K'awex,"
42,4900,"Jocotes,","Q'inom,"
42,4901,"Nances,","Tapa'l,"
42,4902,"Matasanos,","Ajache',"
42,4903,Honey.,Kab'.
42,4904,"Filled sweetest foods,","Nojinaq ki'laj echa',"
42,4905,"Inside the citadel,","Chupan ri tinamit,"
42,4906,"Inside Paxil,","Pan Paxil,"
42,4907,Inside Cayala their names.,Pan K'ayala' u b'i'.
42,4908,"There was food,","K'o wi echa',"
42,4909,Its fruit all,U wachinel ronojel
42,4910,"Small foods,","Ch'uti echa',"
42,4911,"Great foods,","Nima echa',"
42,4912,"Small cultivated fields,","Ch'uti tiko'n,"
42,4913,Great cultivated fields.,Nima tiko'n.
42,4914,Revealed its path,Xk'ut u b'e'el
42,4915,By animals.,Kumal chikop.
42,4916,"Then were ground therefore the yellow ears of ripe maize, Ta xke'x k'ut ri q'ana jal,",nan
42,4917,"White ears of ripe maize,","Saqi jal,"
42,4918,Nine therefore its grindings,B'elejeb' k'u u ka'l
42,4919,She did Xmucane.,Xub'an Xmuqane.
42,4920,"Food entered,","Echa' xokik,"
42,4921,"With water its strength,","Ruk' ja' rope'nal,"
42,4922,"Created its arm fatness,","Xwinaqir u q'ab' chiyal,"
42,4923,"Its yellowness humanity it became,","U q'anal winaq xuxik,"
42,4924,"When they did it the She Who Has Borne Children,","Ta xkib'an ri Alom,"
42,4925,"He Who Has Begotten Sons,","K'ajolom,"
42,4926,"Sovereign,","Tepew,"
42,4927,Quetzal Serpent they are called.,Q'ukumatz ke'uchaxik.
42,4928,"Then therefore they placed in words their framing,","K'ate k'ut xkikoj pa tzij u tz'aqik,"
42,4929,"Their shaping,","U b'itik,"
42,4930,"Our first mother,","Qa nab'e chuch,"
42,4931,Father.,Qajaw.
42,4932,"Merely yellow ears of ripe maize,","Xa q'ana jal,"
42,4933,White ears of ripe maize their flesh.,Saqi jal u tio'jil.
42,4934,"Merely food their legs,","Xa echa' raqan,"
42,4935,Their arms humanity.,U q'ab' winaq.
42,4936,"These our first fathers,","Ri' e qa nab'e qajaw,"
42,4937,Four people framed.,E kajib' chi winaq tz'aq.
42,4938,Merely food entered,Xa echa' okinaq
42,4939,Their flesh.,Ki tio'jil.
43,4940,"THESE their names first people were framed,","WA'E ki b'i' nab'e winaq xetz'aqik,"
43,4941,Were shaped.,Xeb'itik.
43,4942,"This first person the Balam Quitze,","Are' nab'e winaq ri B'alam Kitze,"
43,4943,"Second therefore Balam Acab,","U kab' chi k'ut B'alam Aq'ab',"
43,4944,Third therefore Mahucutah;,"Rox chi k'ut Majukutaj,"
43,4945,Fourth therefore Iqui Balam.,U kaj k'ut Ik'i B'alam.
43,4946,"These therefore their names the our first mothers,","Are' k'u ki b'i' ri qa nab'e chuch,"
43,4947,Fathers.,Qajaw.
44,4948,"MERELY framed,","XA tz'aq,"
44,4949,Merely shaped they are called.,Xa b'it ke'uchaxik.
44,4950,"There was no their mother,","Maja b'i ki chuch,"
44,4951,There was no their father.,Maja b'i ki qajaw.
44,4952,Merely lone men we would say.,Xa u tukel achij chiqab'ij.
44,4953,"Nor surely woman gave them birth,","Ma na ixoq xe'alanik,"
44,4954,Nor also were they begotten,Ma nay pu xek'ajolaxik
44,4955,"By the Framer,","Rumal ri Aj Tz'aq,"
44,4956,"Shaper,","Aj B'it,"
44,4957,"The She Who Has Borne Children,","Ri Alom,"
44,4958,He Who Has Begotten Sons.,K'ajolom.
44,4959,"Merely miraculous power,","Xa pus,"
44,4960,"Merely spirit essence,","Xa nawal,"
44,4961,"Their framing,","Ki tz'aqik,"
44,4962,"Their shaping,","Ki b'itik,"
44,4963,"By the Framer,","Rumal ri Tz'aqol,"
44,4964,"Shaper,","B'itol,"
44,4965,"She Who Has Borne Children,","Alom,"
44,4966,"He Who Has Begotten Sons,","K'ajolom,"
44,4967,"Sovereign,","Tepew,"
44,4968,Quetzal Serpent.,Q'ukumatz.
44,4969,Then they looked like people therefore;,Ta xewinaqwachin k'ut;
44,4970,People they became.,E winaq xe'uxik.
44,4971,"They spoke,","Xech'awik,"
44,4972,They talked as well.,Xetzijon puch.
44,4973,"They looked,","Xemuqunik,"
44,4974,They listened as well.,Xeta'on puch.
44,4975,"They walked,","Xeb'inik,"
44,4976,They grasped.,Xechapanik.
44,4977,"Excellent people,","E utzilaj winaq,"
44,4978,Chosen ones.,E cha'om.
44,4979,Manly faces,Achijil wach
44,4980,Their countenances.,Ki wachib'al.
44,4981,"There was their breath,","K'o kuxlab',"
44,4982,They became.,Xuxik.
44,4983,"They looked as well,","Xemuqum nay puch,"
44,4984,Straightaway arrived their vision.,Ju suk' xopon ki muqub'al.
44,4985,"Completed their sight,","Xk'is kilo,"
44,4986,Completed their knowledge,Xk'is keta'maj
44,4987,Everything beneath sky.,Ronojel xe' kaj.
44,4988,If they look,We kemuqunik
44,4989,"Immediately then they would gaze fixedly,","Lib'aj chi chikisolwachij,"
44,4990,"They would look intently as well,","Chisolmuquj puch,"
44,4991,"Its womb sky,","U pam kaj,"
44,4992,Its womb earth.,U pam ulew.
44,4993,Not one moment surely,Ma ju q'atajil na
44,4994,They would see in a brief time everything.,Chikil ixtaj ronojel.
44,4995,"Not they walk when they know already first,","Ma keb'in ta na'on nab'e,"
44,4996,"Then they would see the its beneath sky,","K'ate ta chikil ri u xe' kaj,"
44,4997,Merely there they are when they look.,Xa wi chire e k'o wi ta kemuqunik.
44,4998,Crowded their knowledge came to be.,Tzatz keta'mab'al xuxik.
44,4999,"Passed over their vision in trees,","Xik'ow ki wachib'al pa che',"
44,5000,"In rocks,","Pa ab'aj,"
44,5001,"In lakes,","Pa cho,"
44,5002,"In seas,","Pa palo,"
44,5003,"In mountains,","Pa juyub',"
44,5004,In valleys.,Pa taq'aj.
44,5005,True that,Qitzij wi chi
44,5006,"Very esteemed people,","E loq'olaj winaq,"
44,5007,"The Balam Quitze,","Ri B'alam Kitze,"
44,5008,"Balam Acab,","B'alam Aq'ab',"
44,5009,"Mahucutah,","Majukutaj,"
44,5010,Iqui Balam.,Ik'i B'alam.
45,5011,"THEN they were asked therefore by the Framer,","TA xetz'onox k'ut rumal ri Aj Tz'aq,"
45,5012,Shaper:,Aj B'it:
45,5013,“What is your existence?,“Juchalik i k'oje'ik?
45,5014,Do you sense it?,Kina'o?
45,5015,Not you look?,Ma kixmuqunik?
45,5016,Not you listen?,Ma kixta'onik?
45,5017,"Not good your speech,","Ma utz i ch'ab'al,"
45,5018,With your walk?,Ruk' i b'inib'al?
45,5019,"Look surely therefore,","Kixmuquna' na k'ut,"
45,5020,See,Chiwila'
45,5021,Its root sky!,U xe' kaj!
45,5022,Not clear mountains?,Ma q'alaj juyub'?
45,5023,Valleys you see?,Taq'aj kiwilo?
45,5024,Try it surely therefore!” they were told.,Chitija' na k'ut!” xe'uchaxik.
45,5025,Then also was completed their sight everything,K'ate puch xk'is kil ronojel
45,5026,"Its root sky,","U xe' kaj,"
45,5027,"Then therefore their giving of thanks this to Framer,","K'ate k'ut ki k'amowanik ri' chire Tz'aqol,"
45,5028,Shaper.,B'itol.
45,5029,"“True that two times thanks,","“Qitzij wi chi ka mul k'amo,"
45,5030,"Three times thanks,","Ox mul k'amo,"
45,5031,"We were created,","Mi xojwinaqirik,"
45,5032,"Also we were mouthed,","Mi pu xojchi'nik,"
45,5033,We were faced.,Xojwachinik.
45,5034,"We speak,","Kojch'awik,"
45,5035,"We listen,","Kojta'onik,"
45,5036,"We ponder,","Kojb'isonik,"
45,5037,We move.,Kojsilab'ik.
45,5038,"Well we know,","Utz kaqana'o,"
45,5039,We learned,Xqeta'maj
45,5040,"Far,","Naj,"
45,5041,Near.,Naqaj.
45,5042,"Also we saw great,","Mi pu xqilo nim,"
45,5043,"Small,","Ch'uti'n,"
45,5044,"Its womb sky,","U pa kaj,"
45,5045,Its womb earth.,U pa ulew.
45,5046,Thanks therefore,K'amo k'ut
45,5047,To you,Chiwe
45,5048,We were created.,Mi xojwinaqirik.
45,5049,"We framed,","Oj tz'aq,"
45,5050,"We shaped,","Oj b'it,"
45,5051,"We became,","Mi xojuxik,"
45,5052,"You our grandmother,","At qati't,"
45,5053,"You our grandfather,”","At qa mam,”"
45,5054,They said when they gave thanks,Xecha' ta xkik'amowaj
45,5055,"Their framing,","Ki tz'aqik,"
45,5056,Their shaping.,Ki b'itik.
45,5057,Completed their knowledge everything,Xk'is keta'maj ronojel
45,5058,They looked at:,Xkimuquj:
45,5059,"Four corners,","Kaj tz'uk,"
45,5060,"Four sides,","Kaj xukut,"
45,5061,"Its womb sky,","U pam kaj,"
45,5062,Its womb earth.,U pam ulew.
45,5063,Not therefore good,Ma k'u utz
45,5064,"They heard it,","Xkita'o,"
45,5065,"The Framer,","Ri Aj Tz'aq,"
