chunk_num,chunk_str,doc_id
65,k'u'x kinkiq'aluj ri in tojil ta ma k'u chiraj ma k'u chinya' ki q'aq' kacha' tojil kicha' chike katikal na k'ut ma na kamik taj xkitu'nik xe' ki tolok' ki meskel kacha' chiwech kixcha' xe'uchax k'ut b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam ta xkib'ij k'ut u tzij tojil utz b'a la' chitu'nik utz puch chiqaq'aluj xecha' k'ut ta xkichokob'ej xkik'ulub'a' puch u tzij tojil mawi xkik'iyalaj chik utz xa ju suk' xecha' ta xkik'am k'ut q'aq' k'ate xemiq'ik xa k'u ju ch'ob' ri' xa xreleq'aj ub'ik q'aq' pa sib' are' ri sotz'ila ja chamal qan u b'i' ki k'ab'awil kaqchekeleb' xa sotz' u wachib'al ta xe'ik'o pa sib' chilib'lotik xe'ik'owik ta xul u k'ama' q'aq' mawi xutz'onoj u q'aq' ri kaqchekeleb' mawi xuya' rib' chi ch'akik xere xch'akajataj ri amaq' ronojel ta xuya'o u xe' u tolok' u xe' u meskel chi tu'xik are' k'ut u tu'xik ri xub'ij tojil ta xpus ronojel amaq' chuwach ta xk'otix uloq u k'u'x chu tolok' chu meskel maja chitijowoq u b'anik ta xnik'wachixik rumal tojil u k'amik puch q'aq'al tepewal kumal ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam chila' petenaq wi tulan suywa ma k'u kewa taj junelik mewajik xkib'ano xere kiselawachin ri u saqirik kilawachin relik ula q'ij kejalow kib' chi rilik ri nima ch'umil ik'oq'ij u b'i' are' nab'e chuwach q'ij ta chalaxoq ri q'ij raxa ik'oq'ij amaq'el k'u chila' k'o wi ki wach chi releb'al q'ij ta xek'oje' chila' tulan suywa u b'i' xpe wi ki k'ab'awil ma na xa ta k'a waral taj xkik'am wi ki q'aq'al kajawarem puch xawi chila' xch'ataj wi xyoq'otaj wi nima amaq' ch'uti amaq' ta xpusik chuwach tojil xuya'o u kik'el u k'omajil u tolok' u meskel ronojel winaq ju su chi tulan xpe wi ki,52
66,q'aq'al nima eta'mab'al k'o kuk' chi q'equ'mal k'ut chi aq'ab'al puch xkib'ano xepe chi k'ut xeb'oqotaj chi ula chila' xkikanaj chik releb'al q'ij mawi are qochoch wa' xa jo' chiqil na kojtike' wi xcha' k'u ri tojil qitzij chich'awik chikech b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam kixk'amowan na kanoq chitaja' na k'ut u jutik i xikin chit'isa' i ch'uk kixqajb'oq are' i k'amowab'al chuwach k'ab'awil utz b'a la' xecha' k'ut ta xkijut ki xikin xoq' k'ut chupan ki b'ix ki petik tulan xoq' ki k'u'x ta xepetik ta xkoq'otaj kanoq tulan akarok mawi waral xchiqil wi u saqirik ta chalaxoq ri q'ij saqirisay u wach ulew xecha' k'ut ta xpe k'ut xa k'u xukanajib'ej ri' pa b'e xa xk'o wi winaq chikanaj chiri' kewar wi jujun chi amaq' keyakataj wi uloq amaq'el k'ut chikil ri ch'umil retal q'ij are' retal u saqirik chi ki k'u'x ta xepetik chila' releb'al q'ij qi junam wach xe'ik'ow ula chila' nim xol kab'ixik wakamik ta xe'ul puch chiri' chuwi' jun juyub' chiri' xkikuch wi kib' konojel k'iche' winaq ruk' amaq' chiri' k'u xe'opon wi konojel ta xkipixab'aj kib' u b'i'nam juyub' wakamik chi pixab' u b'i' juyub' xekuchu wi kib' chiri' k'ut xkikob'isaj wi kib' in wa' in k'iche' winaq at k'u ri' at tamub' are' a b'i' chuxik xuchax ri tamub' xcha' chi k'ut ilokab' at ilokab' are' ri' a b'i' ri chuxik mawi sachel oxib' chi k'iche' xa junam qa tzij xecha' k'ut ta xkoj ki b'i' ta xb'i'naj chi k'u ri kaqchekeleb' kaqchekeleb' u b'i' xuxik ruk' chik rab'inaleb' are' chi k'u u b'i' xuxik mawi sachinaq wakamik are' chi k'u ri aj tz'ikina ja u b'i' wakamik are' k'u ki b'i' ri' xkib'ij chi kib'il kib' chiri' na xe'opon wi xa chikoyob'ej na,52 53 54
67,u saqirik chikilawachij relik ula ch'umil are' nab'e chuwach q'ij ta chalaxoq chila' xojpe wi xa xojpaxin qib' xecha' chi kib'il kib' are' chiq'atatat wi ki k'u'x ri' nima k'axk'ol xe'ik'ow wi uloq maja b'i wa maja b'i echa' xa u xe' ki ch'ami'y chikisiqo keje' ri' kewa'ik chikina'o xma kewa wi ta xepetik ma k'u q'alaj ki ik'owik uloq pa palo keje' ri' maja b'i palo xe'ik'ow wi uloq xa chuwi' taq ab'aj xe'ik'ow wi uloq k'oleje' ula ri ab'aj pa sanayeb' ta xkib'i'natisaj k'ut cholochik ab'aj b'oqotajinaq sanayeb' u b'i' kumal ri' xe'ik'ow wi uloq chupan palo u jachon rib' ja' xe'ik'ow wi uloq are' k'ut chiq'atatat wi ki k'u'x ta xepixab'an kib' chi maja b'i ki wa ju uk' chikiqumej ri' xa juna ixim chiri' k'ut eqal wi chuwi' juyub' chi pixab' u b'i' xawi k'u kuk'a'am ri tojil awilix jaq'awitz nima mewajik kakib'an ri b'alam kitze ruk' rixoqil kajapalu na u b'i' rixoqil xawi keje' kub'ano b'alam aq'ab' ruk' rixoqil chomi ja u b'i' ruk' chik majukutaj nima mewajik k'o wi ruk' rixoqil tz'ununi ja u b'i' ruk' ik'i b'alam kaqix ja u b'i' rixoqil are' k'ut e aj mewa ri' chi q'equ'mal chi aq'ab'al nim ki b'is ta xek'oje'ik chuwi' juyub' chi pixab' u b'i' wakamik xcha' chi k'ut ki k'ab'awil chiri' ta xcha' k'ut ruk' tojil awilix jaq'awitz chikech ri b'alam kitze b'alam akab' majukutaj ik'i b'alam xa ta kojb'ek xa ta pu kojyakatajik ma ta waral kojk'oje' wi chi ewal taj kojiya' wi mi xyopij u saqirik ma pa toq'ob' i wach we kojkanab'ixik rumal aj lab'al chitz'aq wa' oj k'o wi iwumal ix aj k'ixb' aj k'ajb' jujun ta k'ut kojiya' wi xecha' k'ut ta xech'awik utz b'a la' xa kojb'oqotajik qa tzukuj taq ri,54 55
68,k'eche'laj xecha' k'ut konojel k'ate puch xkik'am chireqaxik u k'ab'awil jujun chikech ta xok k'ut awilix pa siwan u b'i'nam ewab'al siwan chuchax kumal pa nima siwan chi k'eche'laj pa awilix u b'i' wakamik chiri' xkanaj wi xk'u kanajoq pa siwan rumal b'alam aq'ab' cholom u kanajik u nab'e ri' xkanaj chi k'ut jaq'awitz chuwi' jun nima q'aq' ja jaq'awitz u b'i' juyub' wakamik xkitinamit k'u ri' xuxik chiri' k'ut xk'oje' wi k'ab'awil jaq'awitz u b'i' xawi xkajnaj ri majukutaj ruk' u k'ab'awil u kab' k'ut k'ab'awil ri xewax kumal ma na pa k'eche'laj xk'oje' wi jaq'awitz xa saqi juyub' xewax wi jaq'awitz ta xpe chi k'ut b'alam kitze xul chiri' pa nima k'eche'laj xul ewaxa wi tojil rumal b'alam kitze pa tojil chuchax wakamik u b'i' juyub' ta xkikob'isaj ri ewab'al siwan kunab'al tojil tzatz chi kumatz tzatz puch chi b'alam sochoj k'an ti' chiri' pa k'eche'laj xek'oje' wi xewax wi kumal aj k'ixb' ah k'ajb' xa k'u jun xek'oje' wi b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam xa jun xkoyob'ej wi u saqirik chiri' chuwi' juyub' jaq'awitz u b'i' xawi k'u kok u xo'l ri' xk'oje' wi k'ab'awil tamub' ruk' ilokab' amaq' tan u b'i' ri xk'oje' wi ri' u k'ab'awil tamub' chiri' xsaqir wi amaq' u q'in k'at u b'i' ri xsaqirik wi ri ilokab' chiri' xk'oje' wi u k'ab'awil ilokab' xa kok u xo'l juyub' xawi chiri' ronojel rab'inaleb' kaqchekeleb' aj tz'ikina ja ronojel ch'uti amaq' nima amaq' xa jun xtak'atob' wi xa pu jun saqirik wi xa jun xkoyob'ej wi relik uloq nima ch'umil ik'oq'ij u b'i' nab'e chel uloq chuwach q'ij ta saqiroq xecha' xa k'u jun xek'oje' wi b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam maja b'i ki waram ki yakalem nim roq'ej ki k'u'x ki pam,55
69,chire u saqirik u pakatajik puch xawi chila' xk'ixb' wi u wach xepe wi nima b'is nima mok'em e chik'arinaq rumal u k'axk'ol xe'ek'ow wi uloq mawi kus mi xojpe wi akarok oj taj xkojilowik ralaxik q'ij ju la' chaxqab'ano junam qa wach chi qa juyub'al xa xqok'otaj qib' kecha' ta k'i kech'awik chi kib'il kib' chuwi' b'is chuwi' mok'em chuwi' puch oq'ej sik' xech'aw wi nan are' k'ut e ku'b'ukuxinaq wi ri k'ab'awil pa taq siwan pa taq k'eche'laj xa pa ek' xa pa atz'iaq e k'o wi ma na pa tz'alam taj xeya' wi kech'aw nab'ek ri tojil awilix jaq'awitz nim ki q'ij nim puch kab' kuxlab' chuwi' ronojel u k'ab'awil amaq' tzatz ki nawal tzatz puch ki b'inib'al ki ch'akab'al chi tewnik chi xib'inik ki k'oje'ik chi k'u'x amaq' ku'b'ulik ki k'u'xlal kumal ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam ma na chilik ka'yal ta ki k'u'x chire ri k'ab'awil kuk'a'am kek'a'am puch xepe chila' tulan suywa chila' releb'al q'ij xawi k'u chiri' xek'oje' wi pa k'eche'laj are saqirib'al pa tojil pa awilix pa jaq'awitz kuchaxik wakamik are k'ut xechawax wi xesaqir wi qa mam qa qajaw wa' chiqab'ij chik u saqirik u wachinik puch q'ij ik' ch'umil wa'e k'ute u saqirik u wachinik puch q'ij ik' ch'umil nim k'ut xeki'kotik b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam ta xril ri ik'oq'ij nab'e xel uloq chitiltotik u wach nan k'ate k'ut ta xkikir ki pom chila' petenaq wi releb'al q'ij k'ate u ch'ak chi ki k'u'x ta xkikiroq ox ichal ki k'amowab'al chi ki k'u'x mixtam pom u b'i' pom ruk'a'am b'alam kitze kawistan pom u b'i' pom ruk'a'am b'alam aq'ab' k'ab'awil pom chuchaxik chik ruk'a'am majukutaj e oxib' k'o ki pom are' k'ut xkik'ato ta xesaqb'isani aponoq chila' releb'al,55 56
70,q'ij quz keoq'ik ta xesaqb'isanik xkik'at ki pom loq'olaj pom k'ate k'ut xkoq'ej ri mawi xkilo ma pu xkiwachij ralaxik q'ij k'ate puch ta xel ulo q'ij xki'kotik ch'uti chikop nima chikop xk'isyakataj uloq pa b'e ya' pa siwan xek'oje'ik tza'm taq juyub' xa jun xkixe wi ki wach chila' xel wi uloq q'ij k'ate ta xe'oq'ik koj b'alam nab'e k'ut xoq' ri tz'ikin k'eletzu u b'i' qitzij chi xki'kot ronojel chikop xkirip ki xik' kot saq k'uch ch'uti tz'ikin nima tz'ikin e k'u xukuxuxinaq ri aj k'ixb' aj k'ajb' nim keki'kotik ruk' raj k'ixb' raj k'ajb' tamub' ilokab' ruk' rab'inaleb' kaqchekeleb' aj tz'ikina ja ruk' tujal ja u ch'ab'a ja kib'a ja ah b'ate na ruk' yaki tepew jarub' pa chi amaq' k'o wakamik mawi ajilan chi winaq xa jun xsaqir wi ronojel amaq' k'ate puch xchaqijik u wach ulew rumal ri q'ij keje' ri' jun chi winaq ri q'ij ta xuk'ut rib' k'atan u wach are xchaqij wi u wach ulew maja chela ula q'ij ch'aqalik yitz'il puch u wach ulew maja chela ula q'ij xa k'u xka'oj aq'anoq ri q'ij keje' ri' jun chi winaq ma k'u xch'ijitajik u k'atanal nan xa chi k'u u lemo' ri xkanajik mawi qitzij are' chi q'ij ri kawachinik xcha' chupan ki tzij k'ate puch ju su xab'ajir ri tojil awilix jaq'awitz ruk' u k'ab'awilal koj b'alam sochoj k'an ti' saqi k'oxol xa xuchap chi u k'u' rib' pa che' ta xwachin q'ij ik' ch'umil jumaj ab'aj xuxik ronojel ma ta oj yakamarinaq lo wakamik rumal ri ti'onel chikop koj b'alam sochoj k'an ti' saqi k'oxol ma ta ja b'i qa q'ij lo wakamik ma ta xab'ajirik u nab'e chikop rumal q'ij ta xel uloq nima ki'kotem xk'oje' wi ki k'u'x b'alam kitze b'alam akab',56
71,majukutaj ik'i b'alam nim keki'kotik ta xsaqirik ma na e ta k'iya winaq chi ki k'oje'ik xa e ch'uti'n ta xek'oje' chiri' chuwi' juyub' jaq'awitz chiri' xesaqir wi chiri' puch xek'aton wi xesaqb'isan aponoq chila' chi releb'al q'ij xepe wi are ki juyub'al ki taq'ajal chila' xepe wi b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam ki b'i' chiri' k'ute xek'iyar wi chuwi' juyub' are k'ut ki tinamit xuxik chiri' k'u k'o wi ta qi xwachin q'ij ik' ch'umil xsaqirik xpakatajik u wach ulew ronojel xe' kaj chiri' k'ut xtikar wi ki b'ix qa muqu u b'i' xkib'ixaj xa roq'ej ki k'u'x ki pam xkib'ij chupan ki b'ix akarok xojsachik chi tulan xojpaxin wi qib' xeqakanaj chik qatz qa chaq' awi mi xkil wi q'ij awi on e k'o wi ta mi xsaqirik xecha' chire raj kixb' raj k'ajb' yaki winaq xawi xere tojil u b'i' u k'ab'awil yaki winaq yolkwat kitzalkwat u b'i' xqajach chila' chu tulan chi suywa are qa chelik uloq are puch u tz'aqat qa wach ta xojpetik xecha' chi kib'il kib' ta xkina'taj chi apanoq katz ki chaq' ri yaki winaq ri' xsaqirik chila' mexiko u b'i'nam wakamik k'o chi nay puch chajkar winaq xkikanaj chila' releb'al q'ij tepew oliman ki b'i' xeqakanaj kanoq xecha' nim u q'atat ki k'u'x chiri' chuwi' jaq'awitz xawi keje' kakib'an ri rech tamub' ilokab' xawi xere e k'o wi chiri' pa k'eche'laj amaq' t'an u b'i' xsaqir wi rajk'ixb' raj k'ajb' tamub' ruk' u k'ab'awil xawi xere tojil xa jun u b'i' u k'ab'awil rox ch'ob' ichal k'eche' winaq xawi k'u xere chik u b'i' u k'ab'awil rab'inaleb' xsqaqi'n u jalk'at u b'i' jun toj chuchaxik u b'i' u k'ab'awil rab'inaleb' xa k'u cha' ri' xa chiraj junamataj chi k'iche' chi u ch'ab'al,56
72,are k'ut jalk'atajinaq wi ch'ab'al ruk' kaqchekeleb' rumal jalan u b'i' u k'ab'awil ta xpe chila' tulan suywa tzotz'i ja chimalkan u b'i' u k'ab'awil xa k'u chajalan u ch'ab'al wakamik ruk' nay puch chirij u k'ab'awil xk'amon wi u b'i' u chinamit aj po sotz'il aj po xajil keuchaxik xawi u k'ab'awil xjalk'atij wi u ch'ab'al ta xya' uloq u k'ab'awil chila' tulan chirij ab'aj xjalk'atij wi u ch'ab'al ta xpe tulan chi q'equ'mal xa k'u jun xawax wi ronojel amaq' k'oleje' u b'i' u k'ab'awil chu jutaq ch'ob'il are' k'ut xchiqab'ij chik ki alub'ik ki b'ayatajik puch chiri' chuwi' juyub' xa jun xek'oje' wi ki kaj ichal b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam ki b'i' koq' ki k'u'x chire ri tojil awilix jaq'awitz are' k'o chik pa ek' pa atz'iaq kumal wa' k'ute ki k'atonik u xe' chi puch kojb'al rech tojil ta xeb'e k'ut chuwach tojil awilix xeb'e kila' xb'e pu ki q'ijila' xek'amowan chik chuwach chire u saqirik e k'u wonowoj chik chi ab'ajil chiri' pa k'eche'laj xa ki nawal wach chik xch'awik ta xe'opon ri aj k'ixb' aj k'ajb' chuwach ri tojil ma k'u nim ri' kuk'a'am ki k'atoj puch xa q'ol xa rachaq noj ruk' iya' xkik'ato chuwach ki k'ab'awil ta xch'aw k'ut ri tojil xa u nawal chik ta xya' uloq ki na'oj ri e aj k'ixb' e aj k'ajb' xecha' ta xech'awik xawi waral qa juyub'al qa taq'ajal chuxik oj iwech chik mi xuxik nim qa q'ij nim pu qalaxik rumal ronojel winaq iwech ri ronojel amaq' xawi k'u oj iwachb'il chi na i tinamit xawi chiqaya' i na'oj mojik'ut chuwach ri amaq' ta kojkaq'anij rumal ri' qitzij wi chi e k'i chikik'oje'ik keje' k'u mawi kojiralajob'isaj wi xere k'ut chiya' chiqech ri ral k'im,56 57
73,ral torob' xere k'u ri xnam kej xnam tz'ikin chul ta iya' sqaqi'n u kik'el chiqech toq'ob' qa wach chikanaj k'ut rismal ri kej chi chajij are' e ri u muquwach chimich' kanoq are' u kej chuxik are' nay puch qa k'exwach chi k'ut chuwach amaq' apa k'o wi tojil ta kixuchaxik are' k'ut chi k'ut ri q'u' kej chikiwach mik'ut nay pu iwib' k'o chi k'ut chib'an chik nim i k'oje'ik chuxik chich'ak ri ronojel amaq' chikuk'a'j u kik'el u komajil chiqawach chul wi kojkiq'aluj e qech chik xcha' k'u ri tojil awilix jaq'awitz k'ajolal wach chikiwachib'ej ta ke'ilik ta chopon puch k'atoj chikiwach ta xtikar k'ut u tzukuxik ri ral taq tz'ikin ral kej k'amob' tzukuxik kumal ri aj k'ixb' aj k'ajb' are' k'ut ta chikiriq ri tz'ikin al kej k'ate k'ut chib'e ki k'ulu ri u kik'el kej tz'ikin pu chi' ri ab'aj ri tojil awilix xuk'a ri' k'ut ukaj kik' kumal k'ab'awil ju su chich'aw ri ab'aj ta ke'oponik ri aj k'ixb' aj k'ajb' ta chib'e ki ya' ki k'atoj xawi keje' chik chikib'ano chuwach ri q'u' kej chikik'at q'ol chikik'at puch iya' jolom okox xk'oje' ki q'u' kej chi ki jujunal chiri' k'ul wi kumal chuwi' juyub' mawi ki laqab'en ri kochoch chi q'ijil xa pa taq juyub' keb'in wi are' k'ut chikecha'j ri xa ral wonon xa ral sita'l xa pu ral aqaj chikitzukuj ma na utzilaj wa utzilaj a' ta puch mawi q'alaj u b'e'el kochoch mawi q'alaj k'o wi kanoq kixoqila are k'ut tzatz chik ri amaq' jujun chisepesoj wi kikuchun chi kib' ri ju taq chob' chi amaq' keb'olow chik pa taq b'e q'alaj chi ki b'e are k'u ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam xma q'alaj e k'o wi are k'ut ta,57
74,chikil ri amaq' chik'owik pa b'e k'ate k'ut ta ke'oq' uloq tza'm taq juyub' xa roq'ib'al utiw xa pu roq'ib'al yak chikoq'ib'ej xa pu roq'ib'al koj b'alam chikib'ano ta chikil ri amaq' k'i chub'ixik xa utiw ri koq'ik xa pu yak ri' xa koj xa b'alam kecha' k'ut ri amaq' keje' ri' mawinaq chu k'u'x ri ronojel amaq' xa k'u mich'b'al kech amaq' ta chikib'ano k'o karaj ki k'u'x nan k'o kakaj chire roq'ib'al koj roq'ib'al b'alam chikoq'eb'ej ta chikil k'u ri winaq xa jun xa kaib' chub'inik chikaj ki ma'ij chikech ju ta q'ij ta ke'ul chi k'ut chiri' chi kochoch ruk' kixoqil xawi ral wonon ral sita'l xa pu ral aqaj k'u kuk'a'am chikiya'o chirech kixoqil ju ta q'ij ta xeb'e chi k'ut chuwach tojil awilix jaq'awitz xecha' k'ut chi ki k'u'x are' ri tojil awilix jaq'awitz xa u kik'el kej tz'ikin kaqaya' chire xa qasisa qa xikin qa ch'uk qa tz'onoj qa kowil qa ch'ijilal chire tojil awilix jaq'awitz naqi taj chikuch'aj ki kamik ri amaq' xa ta jujunal keqakamisaj xecha' chi kib'il kib' ta xeb'e k'ut chuwach tojil awilix jaq'awitz ta xkisis ki xikin ki chu'k chuwach k'ab'awil xkiwakuj ri ki kik'el xkijik' koq pu chi' ri ab'aj ma k'u kitzij ta chi ab'aj chuxik keje' ri' e jujun chi k'ajolab' ta ke'ulik xeki'kot chik chirech ri ki kik'el aj k'ixb' aj k'ajb' ta xpe chi k'ut retal ki b'anoj ri' chich'ako'nisaj k'i je' are' i kolb'al iwib' chila' xpe wi chi tulan ta xojik'am uloq xe'uchax k'ut ta xya' uloq ri tz'um pa silisib' u b'i' ruk' kik' chok chikij ki jab' rib' ri kik' xuxik u ya'on tojil ruk' awilix jaq'awitz wa'e u tikarik chik releq'axik winaq amaq' kumal b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam k'ate puch,57 58
75,u kamisaxik amaq' ri' are' xkik'am ri' xa jun chub'inik xa kaib' chub'inik mawi q'alaj ta chkik'amo k'ate k'ut ta chib'e ki pusu' chuwach tojil awilix k'ate k'ut ta chikiya' kik' pa b'e k'olik u jolom chikik'olob'a' pa b'e kecha' k'ut ri amaq' b'alam mi xti'owik xa kecha' rumal keje' ri raqan b'alam kaqan ta chikib'ano mawi chikik'ut kib' tzatz chi amaq' xkeleq'aj k'a u najt k'ut xuna' wi rib' amaq' we are' ri tojil awilix kok chiqe xa keqatzukuj ri aj k'ixb' aj k'ajb' ta la k'o wi kochoch chiqataqej ri kaqan xecha' k'ut konojel amaq' ta xkik'am ki na'oj chi kib'il kib' k'ate k'ut xkitikib'a' u taqexik kaqan ri aj k'ixb' aj k'ajb' ma k'u q'alaj xa raqan kej xa raqan b'alam chikilo mawi q'alaj kaqan xma k'o wi q'alaj wi are nab'e kaqan ri xa ki pich keje' ri' kaqan xa sachb'al re kumal mawi q'alaj ki b'e xa chiwinaqir sutz' xa chiwinaqir q'eqal jab' xa pu chiwinaqir xoq'ol xa chiwinaqir musmul jab' chikilo chikiwach amaq' nan ta chikoq'otaj puch rumal nim u k'oje'ik ri tojil awilix jaq'awitz najt k'ut xkib'an chiri' chuwi' juyub' chuxikin ri amaq' xkikamisaj are' ta xwinaqir ri eleq'ik e ch'alami q'at ta chikik'am ri amaq' pa taq b'e chikipus chuwach ri tojil awilix jaq'awitz xkolo k'ut ki k'ajol chiri' chuwi' juyub' are tojil awilix jaq'awitz oxib' chi k'ajolab' ki wachib'al keb'inik xa u nawal ri ab'aj xk'oje' jun ja' are ke'atin wi chiri' chuchi' ja' xa ki k'utb'al kib' xub'i'naj k'ut chi ratinib'al tojil u b'i' ja' xuxik k'iya mul k'ut chikilo amaq' lib'aj chi chikisachix taj kib' ta ke'ilik rumal amaq' ta xux taj u tzijel ri e k'o wi ri b'alam kitze b'alam aq'ab' majukutaj ik'i b'alam are' k'u wa' u k'amik u,58
76,na'oj amaq' chire u kamisaxik taj nab'e k'ut xraj ki na'ojij amaq' u ch'akik tojil awilix jaq'awitz xecha' ronojel ri aj k'ixb' aj k'ajb' chuwach amaq' xkejek kib' xketaq pu kib' konojel maja b'i ju ch'ob' ka ch'ob' ta chik xkanaj chike konojel xekuchu kib' xetaqo pu kib' ta xk'am ki na'oj xecha' k'ut ta xkitz'onob'ej kib' naqi pa chi kuchaj ki ch'akik ri kaweq k'eche' winaq rumal mi xk'is qal k'ajol mawi q'alaj u sachik winaq kumal we kojk'isik chi eleq'axik ta chuxoq we are' nim u q'aq'al ri tojil awilix jaq'awitz are' ta k'ut qa k'ab'awil ri tojil chuxik chiqanab'ij taj mawi chutzinik kojkich'ako ma pa oj k'iya winaq chiqak'oje'ik are' k'u ri kaweq mawi jarub' chikik'oje'ik xecha' k'ut ta xeponik konojel xcha' chik chajkar chikech ri amaq' ta xech'awik apachina ri' lo ke'atin chuchi' ya' ju taq q'ij we are' tojil awilix jaq'awitz are' taq keqach'ak na nab'e chiri' ta k'ut chitikar wi ki ch'akatajik ri e aj k'ixb' e ah k'ajb' xecha' chi k'ut chajkar chik ta xech'awik naqi la' k'ut chiqach'akb'ej kech xecha' chi k'ut are' ta qa ch'akob'al kech chuxik rumal ri e k'ajolab' kewachinik ta ka'ilitaj chi a' keb'e ta k'ut e kaib' q'apojib' are' ta ri qitzij chi e cha'om e ta saqloq'oj chi q'apojib' chib'e ta k'ut ki rayb'al chire xecha' k'ut utz b'a la' xa b'a keqatzukuj e ta kaib' chi utzilaj taq q'apojib' xecha' k'ut ta xkitzukuj k'ut ki me'al are' ri qitzij e saqilaj taq q'apojib' ta xkipixab'aj k'ut ri q'apojib' kixb'ek ix qa mi'al ojich'aja' ri k'ul chi ya' we k'ut ta ke'iwil ri e oxib' k'ajolab' chisonob'a' k'u iwib' chikiwach we k'ut chirayin ki k'u'x chiwe kixchoko kojopon ta chiwij ta kecha' chiwech we' kixcha' k'ut ta kixtz'onox k'ut apa,58 59
77,kixpe wi apa aj choq' mi'al ta kecha' oj ki mi'al ajawab' kixcha' k'u chike chipe k'u retal iwumal ta naqi la' chikiya' chiwe taseq chikirayij i wach qitzij chiya' iwib' chikech we k'ut ta mawi chiya' iwib' kixqakamisaj k'ut k'ate utz qa k'u'x ta k'o retal chik'am uloq are' k'u retal chi qa k'u'x ta ke'apon chiwij xecha' k'u ri ajawab' ta xepixab'ax ri q'apojib' e kaib' are' ki b'i wa' xtaj u b'i' jun q'apoj xpuch' chi k'ut u b'i' jun chik e pu kaib' xtaj xpuch' ki b'i' xetaq ub'ik chi ya' chi ratinib'al tojil awilix jaq'awitz are' ki na'oj ronojel amaq' ri' k'ate puch xeb'ek xekawuxik qitzij wi chi jeb'elik chiwachinik ta xeb'ek chila' chatin wi tojil kikarilo'on k'u ri ki ch'ajo'n ta xeb'ek keki'kot chi k'u ri ajawab' kumal ri e kaib' ki mi'al xkitaq ub'ik ta xe'opon k'ut chi ya' k'ate xkitikib'a' ch'ajo'nik xkitzonob'a' kib' ki kab' ichal e chakachaxinaq chuwach taq ab'aj ta xek'ulun k'u ri tojil awilix jaq'awitz xe'opon chila' chuchi' ya' xa k'u sqaqi'n xrok'o'ib'ej ki wach ri e kaib' q'apojib' kech'ajo'nik are' k'u ri q'apojib' xa ju su xek'ixb'ik ta xe'opon ri tojil ma k'u ja b'i xb'e ki rayib'al ri tojil chirech ri e kaib' q'apojib' ta xetz'onox k'ut apa kixpe wi xe'uchaxik chirech ri e kaib q'apojib' xe'uchaxik naqi pa kiwaj kixul waral chuchi' wi qa a' xe'uchax k'ut oj b'a taqon uloq kumal ajawab' ta xojpetik chib'e iwila' ki wach ri tojil kixch'aw kuk' xecha' ajawab' chiqe keje' k'ut chipe wi retal qitzij we chiwil ki wach xojojuchaxik xecha' k'u ri e kaib' q'apojib' ta xkisuk'ub'a' ki taqikil are' ta k'u xkaj ri amaq' xejox ta ri q'apojib' rumal ki nawal tojil xecha' k'u ri tojil awilix jaq'awitz ta xech'aw chik,59 60
