chunk_num,chunk_str,doc_id
52,xataba chica tzonoh xe qha chi cut ri amac vtzbala catzonoh na chirech tohil cate cut xchicabh chive xevqhax chic cate puch xquitzonoh chire tohil naquipa chiquiya ri amac at tohil cut quitzonoh ri a a xeqha curi balam quitze balam acab mahucutah iqui balam vtzbala machicah qui tunic xe qui toloc xe pu qui mezquel ma carah on qui qux quinquicaluh ri in tohil ta macu chirah macu chinya qui a caqha tohil quicha chique catical na cut mana camic tah xquitunic xequitoloc qui mezquel cacha chivech quixqha xevqhax cut balam quitze balam acab mahucutah iqui balam ta xquibih cut vtzih tohil vtzbala chi tunic vtz puch chica caluh xe qha cut ta xquichocobeh xquiculuba puch u tzih to hil maui xquiquiyalah chic vtz xa huzu xeqha ta xquicam cut a cate xemiquic xa cu huchob ri xa xrelecah vbic a pazib are ri zotzila ha chamalcan vbi qui cabauil cachequeleb xa zotz vvachibal ta xeico pazib chi liblutic xe icouic ta xul vcama a maui xutzonoh v a ri achequeleb maui xuya rib chichaquic xere xchacatah ri amac ronohel ta xuyao uxe vtoloc uxe vmezquel chi tuxic are cut vtuxic ri xubh tohil ta xpuz ronohel amac chuvach ta xcotix vloc vqux chutoloc chumezquel maha chi tihouoc vbanic ta xnic vachixic rumal tohil vcamic puch aal tepeval cumal ri balam quitze balam acab mahucutah iqui balam chila pe tenac vi tulan zu va macu que va tah hunelic meuahic xquibano xere qui zelavachin ri vzaquinic quilavachin relic vla quih que halou quib chirilic ri nima qhumil icoquih vbi are nabe chuvach quih ta chalaxoc ri quih raxa icoquih amaquel cu chila co vi qui vach chirelebal quih ta xeqohe chila tulan zu va vbi xpe vi qui cabauil mana ta xata cavaral tah xquicam vi qui aal cahauarem puch xavi chila xchatah vi xiocotah vi nima amac chuti amac ta xpuzic chuvach tohil xuyao vquiquel vcomahil vtoloc v mezquel ronohel vinac huzu chi tulan xpe vi qui aal nima etamabal qo ruq chi queumal,56
53,cut chi acabal puch xquibano xepe chicut xebocotah chivla chila xquicanah chic relebal quih maui are cochoch va xa ho chiquil na coh tique vi xqha curi tohil quitzih chi qhauic chiquech balam quitze balam acab mahucutah iqui balam quix camouan na canoc chita ha na cut v hutic i xiquin chiziza ichuc quixcahboc are icamovabal chuvach cabauil vtz bala xeqha cut ta xquihut qui xiquin xoc cut chupan qui bix qui petic tulan xoc qui qux ta xepetic ta xcocotah canoc tulan acaroc maui varal xchiquilvi vzaquiric ta chalaxoc ri quih zac quirizai vvach vleu xeqha cut ta xpecut xacu xucanahibeh ripabe xa xcovi vinac chicanah chiri quevar vi huhun chi amac queya catah vi vloc amaquel cut chiquil ri chumil retal quih are retal vzaquiric chiqui qux ta xepetic chila relebal quih chi qui hunam vach xeicou vla chila nim xol cabixic vacamic ta xevl puch chiri chuvi hun huyub chiri xquicuch vi quib conohel queche vinac ruq a mac chiri qu xepopon vi conohel ta xquipixabah quib vbinaam huyub vacamic chipixab vbihuyub xe cuchu vi quib chiri cut xquicobizah vi quib inva inqueche vinac at curi at tamub are abi chuxic xu qhax ri tamub xqha chicut ilocab at ilocab are abi ri chuxic maui zachel oxib chi quiche xahunam catzih xeqha cut ta xcoh quibi ta xbinaah chicuri achequeleb achequeleb vbi xuxic ruc chic rabinaleb are chicu vbi xuxic maui zachinac vacamic are chicuri ah qiquina ha vbi vacamic are cu qui bi ri xquibh qui chiquibil quib chiri na xe poponvi xa chicoyobehna vzaquiric chiquila vachih relic vla chumil are nabe chuvach quih ta chalaxoc chila xohpe vi xa xoh paxin quib xecha chi quibil quib are chicatatat vi qui qux ri ni ma caxcol xe icou vi vloc maha bi va mahabi echa xa vxe qui cha mi chiquizico queheri quevaic chiquinao xma queva vi ta xe petic macu calah qui i couic vloc pa palo queheri mahabi palo xeicou vi vloc xa chuvi tac abah xeicou vi vloc colehe,56 57 58
54,vla ri abah puzanaieb ta xquibinatizah cut cholochic abah bocotahinac zanaieb v bi cumal ri xeicou vi vloc chu pan palo vhachon rib ha xeicou vi vloc are cut chicatat vi qui qux ta xe pixaban quib chi mahabi qui va hu vc chiquicumeh ri xa hunai xim chiri cut e caal vi chuvihuiub chipixab vbi xaui ca cucaam ri tohil auilix hacavitz nima meuahic caquiban ri balam quitze ruq rixoquil ahapaluna vbi rixoquil xavi quehe cubano balam acab ruq ri xoquil chomiha vbi ruq chic ma hucutah nima meuahic qovi ruq rixoquil tzununiha vbi ruq iquibalam caquixha vbi rixoquil are cut e ah meva ri chique cumal chiaabal nim qui biz ta xeqoheic chuvi huyub chipixab vbi vacamic xqha chi cut qui cabauil chiri ta xqha cut ruq tohil aulix hacavitz chiquech ri balam quitze balam acab mahucutah iqui balam xata coh bec xata pu cohyacatahic mata varal qoh qohe vi chieualtah cohiya vi mi xyopih vzaquiric ma pa tocob ivach vve cohcanabixic rumal ahlabal chi tzac va oh qo vi ivumal ix ahquixb ah cahb huhun ta cut cohiya vi xeqha cut ta xeqhauic vtzbala xa coh bocotahic catzucuh tac ri quechelah xeqha cut conohel cate puch xquicam chirecaxic v cabavil huhun chiquech ta xoc cut avlix pazivan vbinaam evabal zivan chuchax cumal pa nima zivan chiquechelah pa vlix vbi vacamic chiri xcanahvi xcucanahoc pa zivan rumal balam acab cholom vcanahic vnabe ri xcanah chi cut hacavitz chuvi hun nima caha hacavitz vbi huyub vacamic xquitinamit curi xuxic chiricut xqohe vi caba vil hacavitz vbi xavi xcanah ri mahucutah ruc vcabavil vcab cut cabavil ri xevax cumal mana paquechelah xqohe vi hacavitz xa zaqui huyub xevax vi hacavitz ta xpe chicut balam quitze xul chiri pa nima quechelah xul euaxa vi tohil rumal balam quitze patohil qhuqhax vacamic vbi huyub ta xquicobizah ri euabal zivan cunabal tohil tzatz chi cumatz tzatz puch chi balam zochoh can ti chiri pa quechelah xeqohe vi xeuax vi cumal ah quixb ah cahb xa cuhun xeqohe vi balam,58 59
55,quitze balam acab mahucutah iqui balam xa hun xcoyobeh vi vzaquiric chiri chuvi huyub hacavitz vbi xa vi cu coc vxol ri xqohe vi cabauil tamub ruq ilocab amactan vbi ri xqohevi ri vcabavil tamub chiri xzaquir vi amac vquin cat vbi ri xzaquiric viri ilocab chiri xqohe vi vcabavil ilocab xa coc vxol huyub xavi chiri ronohel rabinaleb achequeleb ah qiquinaha ronohel chuti amac nima amac xa hun xtacatob vi xa pa hun zaquiric vi xa hun xcoyobeh vi relic vloc nima qhumil icoquih vbi nabe chel vloc chuvach quih ta zaquirioc xeqha xacuhun xeqohe vi balam quitze balam acab mahucutah iqui balam mahabi qui varan qui yacalem nim roqueh qui qux qui pam chire vzaquiric vpacatahic puch xavi chila xquixb vi vvach xepe vi nima biz nima moquem e chicarinac rumal vqaxcol xa e qovi vloc mavi quz mi xohpe vi aca roc ohtah xcohilouic ralaxic quih hulacha xcabano hunam cavach chicahuyubal xa xcocotah quib queqha ta qui queqhavic chiquibil quib chuvi biz chuvi moquem chuvi puch oqueh zic xechav vi maha cut tah chicubaroc qui qux chire vzaquiric are cut e cubucuxinac vi ri cabauil patac zivan pa tac quechelah xa pa ec xa pa atziiac e qovi mana pa tzalam tah xeya vi queqhau nabec ri tohil avilix hacavitz nim qui quih nim puch cab cuxlab chuvi ronohel vcabauil amac tzatz quinaual tzatz puch qui binibal quichacabal chi tevnic chi xibinic qui qoheic chi qux amac cubulic qui quxlal cumal ri balam quitze balam acab mahucutah iqui balam mana chilic cayal ta qui qux chire ri cabavil cucaam quecam puch xepe chila tulan zuy va chila relebal quih xavi cuchiri xeqohe vi pa quechelah are zaquiribal pa tohil pa avlix pa hacavitz cuqhaxic va camic are cut xeahauax vi xe zaquir vi camam cacahau va chi cabh chic vzaquiric vvachinic puch quih ic qhumil vae cute vzaquiric vvachinic puch quih ic qhumil nim cut xe quicotic balam quitze balam acab mahucutah iqui balam ta xril ri icoquih na be xel vloc chitiltotic vvach,59 60 61
56,ta xel vloc nabe cut chuvach quih cate cut ta xquiquir qui pom chila petenac vi relebal quih cate vchac chiquiqux ta xquiquiroc oxichal qui camovabal chi qui qux mi xtam pom vbi pom rucaam balam quitze cavizton pom chic vbi pom rucaam balam acab cabavil pom chuqhaxic chic rucam mahucutah e oxib qo qui pom are cut xquicato ta xe zacbizani aponoc chila relebal quih quz queoquic ta xezacbizani xquicat quipom loalah pom cate cut xcoqueh ri maui xquilo mapu xquivachih ralaxic quih cate puch ta xel vlo quih xquicotic chuti chicop nima chicop xquiz yacatah vloc pabeya pazivan xe qoheic tzam tac huyub xa hun xquixe vi qui vach chila xel vi vloc quih cate ta xeoquic coh balam nabe cut xoc ri qiquin quele tzu vbi quitzih chi xquicot ronohel chicop xquirip qui xic cot zaccuch chuti qiquin nima qiquin e cu xucuxuxinac ri ah quixb ah cahb nim quequicotic ruq rah quixb rahcahb tamub ilocab ruq rabinaleb achequeleb ah qiquinaha ruq tuhalha vchabaha quibaha ah batena ruq yaqui tepeu harub pa chi a mac qo vacamic maui ahilan chi vinac xa hun xzaquir vi ronohel amac cate puch xchquihic v vach vleu rumal ri quih queheri hun chivinac ri quih ta xu cut rib catan vvach are xchaquih vi vvach vleu maha chela vla quih chacalic yitzil puch vvach vleu maha chela vla quih xa cu xcaoh acanoc ri quih que heri hun chi vinac macu xchita bic xchihtahic vcatanal xacu vcut bal rib ta xalaxic xa chi cu vlemo ri xcanahic maui quitzih are chiquih ri cavachinic xqha chupan quitzih cate puch huzu xabahir ri tohil aulix hacavitz ruq v cabavilal coh balam zochoh canti zaquicoxol xa xuchap chi vca rib pache ta xvachin quih ic chumil humah abah xuxic ronohel mataoh yacamarinac lo vacamic rumal ri tionel chicop coh balam zochoh canti zaquicoxol mata habi caquih lo vacamic mata xabahiric vnabe chicop rumal quih ta xel vloc nima quicotem xqohe vi qui qux balam quitze balam acab mahucutah iqui balam,61
57,nim xe quicotic ta xzaquiric mana e ta qua vinac chiqui qoheic xa e chutin ta xeqohe chiri chu vi huyub hacavitz chiri xezaquir vi chiri puch xecaton vi xezacbizan aponoc chila chi relebal quih xepevi are qui huyubal qui tacahal chila xepe vi balam quitze balamacab mahucutah iqui balam quibi chiri cute xequiar vi chuvi huyub are cut qui tinamit xuxic chiri cu qo vi ta qui xvachin quih ic chumil xzaquiric xpacatahic v vach vleu ronohel xecah chiri cut xticar vi quibix camucu vbi xquibixah xaroqueh qui qux quipam xquibh chupam qui bix acaroc xohzachic chi tulan xohpaxin vi quib xecacanah chic catz cachac avi mi xquil vi quih avion e qovi ta mi xzaquiric xeqha chire rahquixb rahcahb ya qui vinac xavi xere tohil vbi vcabavil yaqui vinac yolcuat quitzalcuat vbi xcahach chila chutulan chi zuy va are cachelic vloc arepuch vtzacat ca vach ta xohpetic xeqha chiquibil quib ta xqinatah chiapanoc catz qui chac ri yaqui vinac ri xzaquiric chila mexico vbinaam va camic qo chi nai puch chahcar vinac xquicanah chila relebal quih tepeu oliman quibi xeca canah canoc xeqha nim vcatat qui qux chiri chuvi hacavitz xavi quehe caquiban ri rech tamub ilocab xavi xere e qo vi chiri paquechelah amac dan vbi xzaquir vi rachquixb rachcahb tamub ruq vcabavil xavi xere tohil xa hun vbi vbi v cabauil roxchobichal queche vinac xaui cu xere chic vbi vcabauil rabinaleb xzcaquin v halcat vbi hun toh chuqhaxic vbi v cabauil rabinaleb xacu chari xachirah hunamatah chi queche chi vghabal are cut halcatahinac vi qhabal ruq achequeleb rumal halan vbi vcabauil ta xpe chila tulan zuy va tzotziha chimalcan vbi vcabauil xacu chahalan vqhabal vacamic ruq nai puch chirih vcabavil xcamon ri vbi v chinamit ah pozotzil ah poxa quevqhaxic xavi vcabavil xhalcatih vi vqhabal ta xya vloc vcabavil chila tulan chirihabah xhalcatih vi vqhabal ta xpe tulan chiqueumal xa cu hun xa uax vi xzaquir vi ronohel amac qolehe vbi vcabauil chuhutac chobil arecut xchicabh chic qui alubic quibaya tahic puch,61
58,chiri chuvi huyub xa hun xeqohe vi qui cahichah balam quitze balam acab mahucutah iqui balam qui bi coc qui qux chire ri tohil aulix hacavitz are qo chic pa ec pa tziyaccumal vacute quicatonic vxe chipuch cohbal rech tohil ta xebe cut chu vach tohil aulix xbequila xbe pu quiquihila xecamouan chic chu vach chire vzaquiric e cu vonovoh chic chiabahil chiri pa quechelah xaqui naual vach chic xqhauic ta xeopon ri ah quixb ah cahb chuvach ri tohil macu nim ri cucaam quicatoh puch xaol xa rachac noh ruq yia xquicato chu vach qui cabauil ta xqhao cut ri tohil xa vnaual chic ta xya vloc quinaoh rieahquixb eah cahb xeqha ta xeqhauic xavi varal cahuyubal catacahal chuxic oh ivech chic mi xuxic nim caquih nim pu calaxic rumal ronohel vinac ivech ri ronohel amac xavi cu oh ivachbil china itinamit xavi chicaya inaoh moh icut chuvach ria mac ta coh qui aanih rumal ri quitzih vi chi e qui chi qui qoheic quehe cu maui coh iralahobizah vi xere cut chi ya chiquech riral quim ral torob xere curi xnam queh xnam qiquin chulta i ya zcaquin vquiquel chiquech tocob cavach chicanah cut rizmal ri queh chichahih a re e ri vmucu vach chimich canoc are vqueh chuxic are naipuch ca quexvach chicut chuvach a mac apa qo vi tohil ta quixvqhaxic are cut chi cut ri cuqueh chiquivach mi cut naipu ivib qo chicut chiban chic nim iqoheic chuxic chichac ri ronohel amac chicucah vquiquel vcomahil chi ca vach chul vi coh quicaluh e quech chicxqha curi tohil aulix hacavitz caholal vach chi qui vachibeh ta queilic ta chopon puch catoh chiquivach ta xticar cut v tzucuxic ri ral tac qiquin ral queh camob tzucuxic cumal ri ahquixb ahcahb are cut ta chiquiric ri qiquin al queh cate cut chibe qui culu ri vquiquel queh qiquin pu chi ri abah ri tohil aulix xucari cut vcaah quic cumal cabauil huzu chi qhau ri abah ta queoponic ri ahquixb ahcahb ta chibe quiya,61 62
59,qui catoh xavi quehe chic chiquibano chuvach ri cuqueh chi qui cat ol chi qui cat puch yia holom ocox xqohe qui cu queh chiquihuhunal chiri cul vi cumal chuvi huyub maui qui lacaben ri cochoch chi quihil xapatac huyub quebiinvi are cut chique chaah ri xa ral vorom xa ral zital xa pu ral acah chiquitzucuh mana vtzilah va vtzilah a tapuch maui calah vbeel cochoch maui calah qovi canoc quixoquila are cut tzatz chic riamac huhun chi zepezoh vi qui cuchun chiquib ri hutac chob chi amac quebolo chic patac be calah chi quibe are curi balam quitze balam acab mahucutah iqui balam xma calah e qo vi are cut ta chiquil ri amac chicovic pabe cate cut taqueoc vloc tzam tac huyub xaroquibal vtiu xapu roquibal yac chico quibeh xapuro qui bal coh balam chiquibano ta chiquil ri amac qui chubinic xa vtiu ri coquic xapu yac ri xa coh xa balam que cha cut riamac queheri ma vinac chuqux ri ronohel amac xa cu michbal quech amac ta chiquiba no qo carah qui qux ri mana quitzih ta chixibin tarib chiquibano qo cacah chire roquibal coh roquibal balam chicoquebeh ta chi quil curi vinac xahun xa caib chubinic chicah quimaih chiquech huta quih ta quevl chicut chiri chicochoch ruq quixoquil xavi ral vonon ral zital xapu ral acah cu cucaam chiquiyao chirech quixoquil hu ta quih ta xebe chicut chuvach tohil aulix hacavitz xeqha cut chi qui qux are ri tohil aulix hacavitz xavquiquel queh qiquin cacaya chire xa caziza caxiquin cachuc catzonoh cacouil cachihilal chire tohil aulix hacavitz na quitah chicuchah qui camic ri amac xa ta huhunal quecacamizah xeqha chiquibil quib ta xebe cut chuvach tohil aulix hacavitz ta xqui ziz qui xiquin qui chuc chuvach cabauil xquivacuh ri qui quiquel xquihic vcoc puchi ri abah macu quitzih ta chi abah chuxic queheri e huhun chi qaholab ta que vlic xe quicot chic chirech ri qui quiquel ahquixb ahcahb ta xpe chicut retal qui banoh ri chi chaconisah quihe are,62
60,icolbal ivib chila xpe vi chi tulan ta xoh icam vloc xevqhax cut ta xya vloc ri qum pa zilizib vbi ruq quic choc chiquih qui hab rib ri quic xuxic vyaon tohil ruq aulix hacavitz vae vticaric chic relecaxic vinac amac cumal balam quitze ba lam acab mahucutah iqui balam cate puch vcamizaxic amac ri are xquicam ri xa hun chubinic xa caib chubinic maui calah ta chiqui camo cate cut ta chibe qui puzu chuvach tohil aulix cate cut ta chiquiya quic pabe qolic vholom chiquicoloba pabe queqha cut ri amac balam mi xtiouic xa queqha rumal queheri racan balam cacan ta chiquibano mavi chi qui cut quib tzatz chi amac xquelecah cauna cut xuna virib amac vve are ri tohil aulix coc chique xa quecutzucuh ri ahquixb ahcahb tal a qo vi cochoch chicataqueh ri cacan xeqha cut conohel amac ta xquicam qui naoh chi quibil quib cate cut xquitiquiba vtaquexic cacan ri ahquixb ahcahb macu calah xaracan queh xaracan balam chiquilo maui calah cacan xma qovi calah vi are nabe cacan ri xa qui pich queheri cacan xa zachbal re cumal maui calah quibe xa chivina quir zutz xa chivinaquir que cal hab xapu chivinaquir xo col xa chivinaquir muzmul hab chiquilo chiquivach amac xacu chicoz qui qux chi qui tzu cuxic ta chico cotah pu be ru mal nim vqoheic ri tohil aulix hacavitz naht cut xquiban chiri chuvi huyub chu xiquin ri amac xquicamizah are ta xvinaquir ri elequic echalamicat ta chiquicam ri amac patac be chiquipuz chuvach ri tohil aulix hacavitz xcolo cut qui qahol chiri chuvi huiub are tohil aulix hacavitz oxib chi qaholab qui vachibal que bnic xa vnaval ri abah xqohe hun haa are queatin vi chiri chuchi ha xa qui cutbal quib xubinaah cut chi ratinibal tohil vbi ha xuxic qui a mul cut chiquilo amac libah chi chiquizachix tah quib ta queilic rumal amac ta xux tah vtzihel ri e qo vi ri balam quitze balam acab mahucutah iqui balam are cu vavcamic vnaoh,62 63 64
61,amac chire v camizaxic tah nabe cut xrah qui naohih amac vchaquic tohil avlix hacavitz xeqha ronohel vi ahquixb ahcahb chuvach amac xquehec quib xquetoc pu quib conohel mahabi hu chob ca chob ta chic xcanah chique conohel xecuchu quib xetaco pu quib ta xcam qui naoh xeqha cut ta xquitzonobeh quib naqui pa chi cu chah quichaquic ri cavec queche vinac rumal mixquiz cal cahol maui calah vzachic vinac cumal vve coh quizic chi elecaxic ta chuxoc vve are nim vaal ri tohil aulix hacavitz areta cut ca cabauil ri tohil chuxic chi canabih tah maui chutzinic cohquichaco mapa oh quia vinac chica coheic a re cu ri ca vec maui harub chiqui qoheic xecha cut ta xeponic conohel xqha chic chahcar chiquech ri amac ta xeqhauic apachina rilo que atin chuchi ya huta quih vve are tohil aulix hacauitz are ta quecachac na nabe chiri ta cut chiticar vi qui chacatahic ri e ah quixb e ahcahb xeqha chicut chahcar chic taxe qhauic na quila cut chica chacbeh quech xe qha chicut areta ca chacbal quech chuxic rumal ri e qalolab quevachinic ta cai litah chia quebeta cut e caib capohib are ta ri quitzih chi e chaom eta zaclocoh chi capohib chibe ta cut qui raibal chire xeqha cut vtz bala xaba quecatzucuh eta caib chi vtxilah tac capohib xe qha cut ta xquitzucuh cut quimeal are ri qui tzih e zaquilah tac capohib ta xquipixabah cut ri capohib quix bec ixcamial oh ichaha ri cul chi ya vve cut ta que yvil ri e oxib qaholab chizono ba cu yvib chiquivach vvecut chirain qui qux chive quix choco cohopon ta chivih ta queqha chivech vve quixqha cut ta quixtzonox cut apa quixpe vi apa ahchoc mial ta que cha oh quimial ahauab quixqha cu chique chipe cu retal ivvmal ta naquila chiquiya chive tazec chiqui raih ivach qui tzih chiya ivib chi quech vve cut ta maui chiya ivib quixcacacmizah cut cate vtz ca qux ta qo retal chicam vloc are cut,64 65
62,retal chica qux taque apon chivih xeqha curi ahauab ta xepixabax ri capohib e caib are qui bi va xtah vbi hun capoh xpuch chicut vbi hun chic epu caib xtah xpuch qui bi xetac vbic chiya chi ratinibal tohil aulix hacavitz are qui naoh ronohel amac r cate puch xebec xecauuxic quitzih vi chihebelic chi vachinic ta xebec chila chatin vi tohil quicariloon curi qui chahon ta xebec que quicot chicuri ahauab cumal ri e caib qui mial xquitac vbic ta xeopon cut chiya cate xquitiquiba chahonic xquitzonoba quib qui cabichal e chacachaxinac chuvach tac abah ta xe culun curi tohil aulix hacavitz xeopon chila chuchi ya xa cu zcaquin xrocoibeh qui vach ri e caib capohib quechahonic are curi capohib xa huzu xequixbic ta xeopon ri tohil macuhabi xbe qui raibal ri tohil chirech ri e caib capohib ta xetzonox cut apa quixpe vi xevqhaxic chirech ri e caib capohib xevqhaxic naquipa quivah quixul varal chu chi vi ca a xevqhax cut ohba tacon vloc cumal ahauab ta xohpetic chibe ivila cuivach ri tohil quixqhau cuq xeqha ahauab chique quehe cut chipe vi retal quitzih vve chivil qui vach xohohvqhaxic xeqha curi e caib capohib ta xquizucuba qui taquiquil areta cu xcah ri amac xehox ta ri capohib rumal qui naual tohil xe qha curi tohil aulix hacavitz ta xeqhau chic chiquech ri xtah xpuch quibi re e caib capohib vtz chibec retal catzihivvq chiuoyobeh na chiya apanoc chiquech ahauab xevqhax cut cate puch qui naohinic chic ri ah quixb ahcahb xevqhax ri balam quitze balam acab mahucutah iqui balam quixzibanoc oxib cul chitzibah retal iqoheic chopon cuq amac chibe cuq re e caib capohib quechahonic chi ya vbic chique xevqhax cut balam quitze balam acab mahucutah cate cut xezibanic coxichal nabe xtziban ri balam quitze balam vvachibal xuxic xutzibah chuvach cul are curi chi balam acab cot chic vvachibal xutzibah chuvach cul ta xtziban chicuri mahucutah humah vonon humah zital vvachibal v tzib xutzibah chuvach cul xutzin cut qui tzib coxichal oxbuzah xquitzibah,65 66 67
63,cate cut ta xebe quiia cul ri xtah xpuch quibi xeqha curi balam quitze balam acab mahucutah vae retal itzih quix oponic chiquivach ahauab quitzih xqhau ri tohil chiquech quix qha vae curetal xcacam vloc qui xqha chique chi qui cuuh cu ri cal chiya chique xevqhax cut ri capohib ta xquipixabah vbic ta xebe cut xcucaah vbi ri tziban cul ta xeopon cut huzucu xequicot ri ahauab ta xil qui vach xequel vca quitzonoxic ri capohib ma xivil v vach ri tohil xevqhaxic xquil bala xeqha curi xtah xpuch vtz bala na qui pa retal xicam vloc ma qui tzih xeqhau ri ahauab queheri bari retal qui macunic xquina ri ahauab ta xquiritah curi tziban cul cumal capohib humah balam humah cot humah naipuch vonon zital v tzibal v pam cul chiyulinic vvach ta xquiraih cut vvach cat xquicoh chiquih macuhabi xuban ri balam vtzibal nabe oc chirih ahau ta xucoh chicut ahau ri vcab tziban cul cot vtzibal xa vtz xuna ahau chupan xavi cazolouic chiquivach catzunon vcuxic chiquivach conohel taxoc chicut rox tzibam cul chirih ahau areri vonon zital upam xucoh cu chirih cate puch ta xtc vtiohil ru mal vonon zital maui xchihtahic mapu xcuyutah quitiobal chicop ta xuracuh cu vchi ahau rumal chicop xa tzibam qui vachibal chupan al vtzib mahucutah cu roxtzib ta xechacatah vi cate puch quiiahic capohib ri rumal ahauab ri xtah xpuch quibi naquipa chiculal ri ivvcaam vloc apa xbe icama vi ix qaxtoq xevqhax ri capohib ta xeyahic quicha catahic chicuri ronohel amac rumal tohil areta xcah xbeta quiibal ri tohil chiquih xtah xpuch eta hoxol chec xevxic chuqux amac tacchibal ta quexuxic ma qu xbanatahic qui chacatahic rumal e naual vinac ri balam quitze balam acab mahucutah ta xenaohin chicut ronohel amac naquipa que cuchah quitzih nim qui qoheic ta chuxoc xeqhacut ta xquicuch chic quinaoh xata quecoquibeh queca camizah chicavic quib chichab chi pocob mapa oh qui mahabi hun caibchic chicacanah chique xeqhacut ta xcam qui naoh xa xuvic rib ronohel amac tzatz chica mizanel,67
64,ta xe molotahic ronohel amac ecamizanel arecut e qo ri balam quitze balam acab mahucutah iquibalam are e qo chuvi huyub hacavitz vbi huyub eqovi xqolo cut quiqahol chiri chuvi huyub maui eta quia vinac mana quehe ta qui quial ri vquial amac xa zcaquin uvi huyub quicatem xacu qha ta xnaohix quicamizaxic rumal amac ta xquicuch quib conohel xepoponic xeta co quib conohel vae cute qui molouic quib conohel amac e cauutal chic chi chab chipocob conohel maui a hilan chipu vac qui cauubal he behoh quivachibal conohel aha uab achihab quitzih banoh quitzih conohel quitzih conohel quitzih e calabil chuxic are curi tohil are cabauil arepu chica quihila xereta chicacanabih xecha chiquibil quib xavi cu caretamah ri tohil caquetamah naipu ri balam quitze balam acab mahucutah caquitao ta canaohixic rumal ma ha bi qui varam qui yacalem ta xe cautah cut ronohel cha ahlabal cate cut xeya catahic ronohel ahlabal chacab tah xcoquibeh chiquiqux ta xebec ma cu xeoponic xapabe xe varah vi conohel ri ahlabal cate puch qui chacatahic chic cumal ri balam quitze balam acab mahucutah xa cu hun xevarah vi pabe mahabi chic xquina chi quib xequiz varic conohel cate cu vticaric vmichic quimucu vach rumal ruq quizmachi ta xquir cur i puvac chi quicul ruq qui iach vach ruq puch qui chachal are curi vcul quichami xere xquicam ri puvac cahizabal qui vach xa pu michbal quech xbanic retal vnimal queche vinac cate puch xeqastahic huzu xquichapala qui i ach vach ruq cu ruq v cul qui chami mahabi chi puvac chi cul ruq qui yach vach na qui pa mi xoh ca movic aon chinac mi xoh michouic apa mi xpe vi mi xelecan ca puvac xeqha cut conohel ah labal are laiba ri lo e qaxtoq queelecan vinac macu chutzinic chicaxibih ta quib chique qui vi chicoquibeh quitinamit xavi xe re chiquil vvach ri ca puvac chicaban quech xeqhacut conohel amac xa vi xere banoh tzih conohel xavi cu cubul quiqux ri ah quixb ah cahb e qo,67 68
65,chuvi huyub xaui xere nima naoh caquibano ri balam quitze balam acab mahucutah iquibalam ta xenaohin cut balam quitze balam acab mahucutah iqui balam xquiban coxtun chuchi qui tinamit xa tzalam xa chut xchiquehbeh rih quitinamit cate xquiban ri poy queheri vinac xuxic cumal cate xquichol chiri chuui coxtun xavi xere qo qui pocob qo pu qui chab xecauxic xoc ri iach vach puvac paquivi xoc pucu xa poy xapu ahamche xcohou ri puvac rech amac ri xbe qui cama pa be are xucauubeh poy cumal xecotcomihic chirih tinamit cate puch ta xquitzonoh chiquinaoh chirech tohil ve qoh camic ve puch cohchacatahic xeqhaxoc quiqux chuvach ri tohil mi xbizonic in qolic are cut chicoh va chiquech mi xibih ivib xeuqhax ri balam quitze balam acab mahucutah iqui balam ta xya vloc ri vonon zital are cut xbe qui cama cu caam ta xepetic cate xquiyao chupam cahib nimac cocob cahib xqohe vi chirih tinamit xquitzapih vi ri vonon zital chupan cocob are culelabal rech amac cumal xenicvachix cut xe muccheex puch xnicox qui tinamit rumal vzamahel amac maui e harub xeqha cut xere cut xulquila ri poy ahamche quezilaheic cu calaon qui chab qui pocob quitzih vinac quevachinic quitzih chi e camizanel quevachinic ta xquil amac quequicot cut ronohel amac mavi hanic xquilo tzatz ri amac chuqoheic maui ahilan chivinac e ah labal e pu camizanel e camizai rech ri balam quitze balam acab mahuqutah are qo chuvi huyub hacavitz vbi e qo vi are cut coquibexic va xchi cabh chic are cut e qo chiri balam quitze balam acab mahucutah iqui balam xa hun e qo vi chuvi huyub ruq quixoquil calcual ta xepe cut ronohel ah labal e camizanel mavi xa cachui oxchui chi amac xcotcomih chirih tinamit queominic e viquitalic chi chab chi pocob chiquicozih qui chi quelulutic quechaninic chi ominic qui iuiub qui xulcab ta xeoc chuxe tinamit macu habi caquixibih quib ri ahquixb ahcahb xa quecai vloc chuchi coxtum e cholon vloc ruq quixoquil calcual xa cul qui qux banoh cu,68 69
